Track,for,Chris,2006,,
8/4/2006,8:00:22,20.803,N,70.754,W
8/4/2006,8:02:22,20.805,N,70.757,W
8/4/2006,8:04:23,20.808,N,70.759,W
8/4/2006,8:06:23,20.81,N,70.762,W
8/4/2006,8:08:23,20.812,N,70.764,W
8/4/2006,8:10:23,20.815,N,70.766,W
8/4/2006,8:12:23,20.817,N,70.768,W
8/4/2006,8:14:23,20.82,N,70.77,W
8/4/2006,8:16:23,20.822,N,70.772,W
8/4/2006,8:18:22,20.825,N,70.773,W
8/4/2006,8:20:22,20.827,N,70.775,W
8/4/2006,8:22:22,20.83,N,70.777,W
8/4/2006,8:24:22,20.832,N,70.778,W
8/4/2006,8:26:22,20.835,N,70.779,W
8/4/2006,8:28:22,20.838,N,70.78,W
8/4/2006,8:30:22,20.841,N,70.781,W
8/4/2006,8:32:22,20.843,N,70.783,W
8/4/2006,8:34:23,20.846,N,70.784,W
8/4/2006,8:36:23,20.849,N,70.785,W
8/4/2006,8:38:23,20.852,N,70.785,W
8/4/2006,8:40:23,20.855,N,70.786,W
8/4/2006,8:42:23,20.858,N,70.787,W
8/4/2006,8:44:23,20.862,N,70.788,W
8/4/2006,8:46:23,20.865,N,70.789,W
8/4/2006,8:48:22,20.868,N,70.789,W
8/4/2006,8:50:22,20.872,N,70.79,W
8/4/2006,8:52:22,20.875,N,70.791,W
8/4/2006,8:54:22,20.879,N,70.792,W
8/4/2006,8:56:22,20.882,N,70.792,W
8/4/2006,8:58:22,20.886,N,70.793,W
8/4/2006,9:00:22,20.89,N,70.794,W
8/4/2006,9:02:22,20.894,N,70.795,W
8/4/2006,9:04:23,20.898,N,70.796,W
8/4/2006,9:06:23,20.902,N,70.796,W
8/4/2006,9:08:23,20.906,N,70.797,W
8/4/2006,9:10:23,20.911,N,70.798,W
8/4/2006,9:12:23,20.915,N,70.799,W
8/4/2006,9:13:44,20.918,N,70.8,W
8/4/2006,9:15:44,20.924,N,70.801,W
8/4/2006,9:17:43,20.93,N,70.802,W
8/4/2006,9:19:43,20.937,N,70.803,W
8/4/2006,9:21:43,20.943,N,70.804,W
8/4/2006,9:23:43,20.949,N,70.805,W
8/4/2006,9:25:43,20.956,N,70.806,W
8/4/2006,9:27:43,20.962,N,70.807,W
8/4/2006,9:29:43,20.969,N,70.808,W
8/4/2006,9:31:44,20.976,N,70.809,W
8/4/2006,9:33:44,20.982,N,70.81,W
8/4/2006,9:35:44,20.989,N,70.812,W
8/4/2006,9:37:44,20.995,N,70.813,W
8/4/2006,9:39:44,21.002,N,70.814,W
8/4/2006,9:41:44,21.009,N,70.815,W
8/4/2006,9:43:44,21.015,N,70.817,W
8/4/2006,9:45:44,21.022,N,70.818,W
8/4/2006,9:47:43,21.028,N,70.82,W
8/4/2006,9:49:43,21.034,N,70.821,W
8/4/2006,9:51:43,21.041,N,70.823,W
8/4/2006,9:53:43,21.047,N,70.825,W
8/4/2006,9:55:43,21.053,N,70.827,W
8/4/2006,9:57:43,21.059,N,70.828,W
8/4/2006,9:59:43,21.064,N,70.83,W
8/4/2006,10:01:44,21.07,N,70.833,W
8/4/2006,10:03:44,21.075,N,70.835,W
8/4/2006,10:05:44,21.081,N,70.837,W
8/4/2006,10:07:44,21.086,N,70.839,W
8/4/2006,10:09:44,21.09,N,70.842,W
8/4/2006,10:11:44,21.095,N,70.844,W
8/4/2006,10:13:44,21.1,N,70.847,W
8/4/2006,10:15:44,21.104,N,70.85,W
8/4/2006,10:17:43,21.108,N,70.853,W
8/4/2006,10:19:43,21.112,N,70.856,W
8/4/2006,10:21:43,21.116,N,70.859,W
8/4/2006,10:23:43,21.12,N,70.862,W
8/4/2006,10:24:24,21.121,N,70.863,W
8/4/2006,10:26:24,21.125,N,70.866,W
8/4/2006,10:28:24,21.129,N,70.869,W
8/4/2006,10:30:24,21.133,N,70.871,W
8/4/2006,10:32:24,21.137,N,70.874,W
8/4/2006,10:34:24,21.141,N,70.877,W
8/4/2006,10:36:24,21.144,N,70.881,W
8/4/2006,10:38:24,21.148,N,70.884,W
8/4/2006,10:40:25,21.151,N,70.887,W
8/4/2006,10:42:25,21.154,N,70.89,W
8/4/2006,10:44:25,21.157,N,70.894,W
8/4/2006,10:46:25,21.16,N,70.898,W
8/4/2006,10:48:25,21.163,N,70.901,W
8/4/2006,10:50:25,21.165,N,70.905,W
8/4/2006,10:52:25,21.168,N,70.909,W
8/4/2006,10:54:24,21.17,N,70.913,W
8/4/2006,10:56:24,21.172,N,70.917,W
8/4/2006,10:58:24,21.174,N,70.921,W
8/4/2006,11:00:24,21.175,N,70.926,W
8/4/2006,11:02:24,21.177,N,70.93,W
8/4/2006,11:04:24,21.178,N,70.935,W
8/4/2006,11:06:24,21.179,N,70.939,W
8/4/2006,11:08:24,21.18,N,70.944,W
8/4/2006,11:10:25,21.18,N,70.949,W
8/4/2006,11:12:25,21.181,N,70.954,W
8/4/2006,11:13:31,21.181,N,70.957,W
8/4/2006,11:15:31,21.183,N,70.961,W
8/4/2006,11:17:31,21.185,N,70.965,W
8/4/2006,11:19:31,21.187,N,70.968,W
8/4/2006,11:21:31,21.189,N,70.972,W
8/4/2006,11:23:31,21.191,N,70.976,W
8/4/2006,11:25:30,21.193,N,70.98,W
8/4/2006,11:27:30,21.194,N,70.984,W
8/4/2006,11:29:30,21.196,N,70.988,W
8/4/2006,11:31:30,21.198,N,70.991,W
8/4/2006,11:33:30,21.199,N,70.995,W
8/4/2006,11:35:30,21.201,N,70.999,W
8/4/2006,11:37:30,21.202,N,71.003,W
8/4/2006,11:39:30,21.203,N,71.007,W
8/4/2006,11:41:31,21.205,N,71.01,W
8/4/2006,11:43:31,21.206,N,71.014,W
8/4/2006,11:45:31,21.207,N,71.018,W
8/4/2006,11:47:31,21.208,N,71.022,W
8/4/2006,11:49:31,21.209,N,71.026,W
8/4/2006,11:51:31,21.21,N,71.029,W
8/4/2006,11:53:31,21.211,N,71.033,W
8/4/2006,11:55:30,21.212,N,71.037,W
8/4/2006,11:57:30,21.212,N,71.041,W
8/4/2006,11:59:30,21.213,N,71.044,W
8/4/2006,12:01:30,21.214,N,71.048,W
8/4/2006,12:03:30,21.214,N,71.052,W
8/4/2006,12:05:30,21.214,N,71.056,W
8/4/2006,12:07:30,21.214,N,71.06,W
8/4/2006,12:09:30,21.215,N,71.063,W
8/4/2006,12:11:31,21.215,N,71.067,W
8/4/2006,12:13:31,21.215,N,71.071,W
8/4/2006,12:15:31,21.214,N,71.075,W
8/4/2006,12:17:31,21.214,N,71.078,W
8/4/2006,12:19:31,21.214,N,71.082,W
8/4/2006,12:21:31,21.213,N,71.086,W
8/4/2006,12:23:31,21.213,N,71.09,W
8/4/2006,12:25:30,21.212,N,71.093,W
8/4/2006,12:27:30,21.211,N,71.097,W
8/4/2006,12:29:30,21.21,N,71.101,W
8/4/2006,12:31:30,21.209,N,71.105,W
8/4/2006,12:33:30,21.208,N,71.108,W
8/4/2006,12:35:30,21.207,N,71.112,W
8/4/2006,12:37:30,21.206,N,71.116,W
8/4/2006,12:39:30,21.204,N,71.12,W
8/4/2006,12:41:31,21.202,N,71.123,W
8/4/2006,12:43:31,21.201,N,71.127,W
8/4/2006,12:45:31,21.199,N,71.131,W
8/4/2006,12:47:31,21.197,N,71.134,W
8/4/2006,12:49:31,21.195,N,71.138,W
8/4/2006,12:51:31,21.192,N,71.142,W
8/4/2006,12:53:31,21.19,N,71.145,W
8/4/2006,12:55:30,21.187,N,71.149,W
8/4/2006,12:57:30,21.185,N,71.153,W
8/4/2006,12:59:30,21.182,N,71.157,W
8/4/2006,13:01:30,21.179,N,71.16,W
8/4/2006,13:03:30,21.176,N,71.164,W
8/4/2006,13:05:30,21.172,N,71.168,W
8/4/2006,13:07:30,21.169,N,71.171,W
8/4/2006,13:09:30,21.165,N,71.175,W
8/4/2006,13:11:31,21.162,N,71.179,W
8/4/2006,13:13:31,21.158,N,71.182,W
8/4/2006,13:15:31,21.154,N,71.186,W
8/4/2006,13:17:31,21.15,N,71.19,W
8/4/2006,13:19:31,21.145,N,71.193,W
8/4/2006,13:21:31,21.141,N,71.197,W
8/4/2006,13:23:31,21.136,N,71.201,W
8/4/2006,13:25:30,21.131,N,71.204,W
8/4/2006,13:27:30,21.126,N,71.208,W
8/4/2006,13:29:30,21.121,N,71.212,W
8/4/2006,13:31:30,21.116,N,71.215,W
8/4/2006,13:33:30,21.111,N,71.219,W
8/4/2006,13:35:30,21.106,N,71.223,W
8/4/2006,13:37:30,21.1,N,71.226,W
8/4/2006,13:39:30,21.094,N,71.23,W
8/4/2006,13:41:31,21.089,N,71.234,W
8/4/2006,13:43:31,21.083,N,71.237,W
8/4/2006,13:45:31,21.077,N,71.241,W
8/4/2006,13:47:31,21.071,N,71.245,W
8/4/2006,13:49:31,21.065,N,71.249,W
8/4/2006,13:51:31,21.059,N,71.252,W
8/4/2006,13:53:31,21.052,N,71.256,W
8/4/2006,13:55:30,21.046,N,71.26,W
8/4/2006,13:57:30,21.04,N,71.264,W
8/4/2006,13:59:30,21.033,N,71.268,W
8/4/2006,14:01:30,21.027,N,71.272,W
8/4/2006,14:03:30,21.02,N,71.276,W
8/4/2006,14:05:30,21.013,N,71.28,W
8/4/2006,14:07:30,21.007,N,71.284,W
8/4/2006,14:09:30,21,N,71.288,W
8/4/2006,14:11:31,20.993,N,71.292,W
8/4/2006,14:13:31,20.986,N,71.296,W
8/4/2006,14:15:31,20.979,N,71.3,W
8/4/2006,14:17:31,20.973,N,71.304,W
8/4/2006,14:19:31,20.966,N,71.308,W
8/4/2006,14:21:31,20.959,N,71.312,W
8/4/2006,14:23:31,20.952,N,71.317,W
8/4/2006,14:25:30,20.945,N,71.321,W
8/4/2006,14:27:30,20.938,N,71.325,W
8/4/2006,14:29:30,20.931,N,71.33,W
8/4/2006,14:31:30,20.924,N,71.334,W
8/4/2006,14:33:30,20.917,N,71.339,W
8/4/2006,14:35:30,20.91,N,71.343,W
8/4/2006,14:37:30,20.903,N,71.348,W
8/4/2006,14:39:30,20.897,N,71.352,W
8/4/2006,14:41:31,20.89,N,71.357,W
8/4/2006,14:43:31,20.883,N,71.362,W
8/4/2006,14:45:31,20.876,N,71.367,W
8/4/2006,14:47:31,20.869,N,71.372,W
8/4/2006,14:49:31,20.863,N,71.377,W
8/4/2006,14:51:31,20.856,N,71.381,W
8/4/2006,14:53:31,20.85,N,71.387,W
8/4/2006,14:55:30,20.843,N,71.392,W
8/4/2006,14:57:30,20.837,N,71.397,W
8/4/2006,14:59:30,20.83,N,71.402,W
8/4/2006,15:01:30,20.824,N,71.407,W
8/4/2006,15:03:30,20.818,N,71.413,W
8/4/2006,15:05:30,20.811,N,71.418,W
8/4/2006,15:07:30,20.805,N,71.424,W
8/4/2006,15:09:30,20.799,N,71.429,W
8/4/2006,15:11:31,20.793,N,71.435,W
8/4/2006,15:13:31,20.788,N,71.441,W
8/4/2006,15:15:31,20.782,N,71.446,W
8/4/2006,15:17:31,20.776,N,71.452,W
8/4/2006,15:19:31,20.771,N,71.458,W
8/4/2006,15:21:31,20.765,N,71.464,W
8/4/2006,15:23:31,20.76,N,71.47,W
8/4/2006,15:25:30,20.755,N,71.477,W
8/4/2006,15:27:30,20.75,N,71.483,W
8/4/2006,15:29:30,20.745,N,71.489,W
8/4/2006,15:31:30,20.74,N,71.496,W
8/4/2006,15:33:30,20.736,N,71.502,W
8/4/2006,15:35:30,20.731,N,71.509,W
8/4/2006,15:37:30,20.727,N,71.515,W
8/4/2006,15:39:30,20.723,N,71.522,W
8/4/2006,15:41:31,20.719,N,71.529,W
8/4/2006,15:43:31,20.715,N,71.536,W
8/4/2006,15:45:31,20.712,N,71.543,W
8/4/2006,15:47:31,20.708,N,71.55,W
8/4/2006,15:49:31,20.705,N,71.558,W
8/4/2006,15:51:31,20.702,N,71.565,W
8/4/2006,15:53:31,20.699,N,71.573,W
8/4/2006,15:55:30,20.696,N,71.58,W
8/4/2006,15:57:30,20.693,N,71.588,W
8/4/2006,15:59:30,20.691,N,71.596,W
8/4/2006,16:01:30,20.689,N,71.604,W
8/4/2006,16:03:30,20.687,N,71.612,W
8/4/2006,16:05:30,20.685,N,71.62,W
8/4/2006,16:07:30,20.684,N,71.628,W
8/4/2006,16:09:30,20.682,N,71.636,W
8/4/2006,16:11:31,20.681,N,71.645,W
8/4/2006,16:13:31,20.68,N,71.653,W
8/4/2006,16:15:31,20.68,N,71.662,W
8/4/2006,16:17:31,20.679,N,71.671,W
8/4/2006,16:19:31,20.679,N,71.68,W
8/4/2006,16:21:31,20.679,N,71.689,W
8/4/2006,16:23:31,20.679,N,71.698,W
8/4/2006,16:25:30,20.679,N,71.707,W
8/4/2006,16:27:30,20.68,N,71.716,W
8/4/2006,16:29:30,20.681,N,71.726,W
8/4/2006,16:31:30,20.682,N,71.735,W
8/4/2006,16:33:30,20.683,N,71.745,W
8/4/2006,16:35:30,20.684,N,71.754,W
8/4/2006,16:37:30,20.685,N,71.764,W
8/4/2006,16:39:30,20.687,N,71.774,W
8/4/2006,16:41:31,20.689,N,71.784,W
8/4/2006,16:43:31,20.691,N,71.794,W
8/4/2006,16:45:31,20.693,N,71.804,W
8/4/2006,16:47:31,20.695,N,71.814,W
8/4/2006,16:49:31,20.698,N,71.824,W
8/4/2006,16:51:31,20.7,N,71.835,W
8/4/2006,16:53:31,20.703,N,71.845,W
8/4/2006,16:55:30,20.706,N,71.856,W
8/4/2006,16:57:30,20.709,N,71.866,W
8/4/2006,16:59:30,20.713,N,71.877,W
8/4/2006,17:01:30,20.716,N,71.888,W
8/4/2006,17:03:30,20.72,N,71.899,W
8/4/2006,17:05:30,20.723,N,71.91,W
8/4/2006,17:07:30,20.727,N,71.921,W
8/4/2006,17:09:30,20.731,N,71.932,W
8/4/2006,17:11:31,20.735,N,71.943,W
8/4/2006,17:13:31,20.74,N,71.954,W
8/4/2006,17:15:31,20.744,N,71.965,W
8/4/2006,17:17:31,20.749,N,71.977,W
8/4/2006,17:19:31,20.753,N,71.988,W
8/4/2006,17:21:31,20.758,N,71.999,W
8/4/2006,17:23:31,20.763,N,72.011,W
8/4/2006,17:25:30,20.768,N,72.023,W
8/4/2006,17:27:30,20.773,N,72.034,W
8/4/2006,17:29:30,20.779,N,72.046,W
8/4/2006,17:31:30,20.784,N,72.058,W
8/4/2006,17:33:30,20.789,N,72.069,W
8/4/2006,17:35:30,20.795,N,72.081,W
8/4/2006,17:37:30,20.801,N,72.093,W
8/4/2006,17:39:30,20.807,N,72.105,W
8/4/2006,17:41:31,20.812,N,72.117,W
8/4/2006,17:43:31,20.818,N,72.129,W
8/4/2006,17:45:31,20.825,N,72.141,W
8/4/2006,17:47:31,20.831,N,72.154,W
8/4/2006,17:49:31,20.837,N,72.166,W
8/4/2006,17:51:31,20.843,N,72.178,W
8/4/2006,17:53:31,20.85,N,72.19,W
8/4/2006,17:55:30,20.856,N,72.203,W
8/4/2006,17:57:30,20.863,N,72.215,W
8/4/2006,17:59:30,20.87,N,72.228,W
8/4/2006,18:01:30,20.876,N,72.24,W
8/4/2006,18:03:30,20.883,N,72.253,W
8/4/2006,18:05:30,20.89,N,72.265,W
8/4/2006,18:07:30,20.897,N,72.278,W
8/4/2006,18:09:30,20.904,N,72.29,W
8/4/2006,18:11:31,20.911,N,72.303,W
8/4/2006,18:11:59,20.913,N,72.306,W
8/4/2006,18:13:59,20.921,N,72.319,W
8/4/2006,18:16:00,20.928,N,72.332,W
8/4/2006,18:18:00,20.936,N,72.345,W
8/4/2006,18:20:00,20.943,N,72.358,W
8/4/2006,18:22:00,20.951,N,72.37,W
8/4/2006,18:24:00,20.958,N,72.383,W
8/4/2006,18:26:00,20.966,N,72.396,W
8/4/2006,18:28:00,20.974,N,72.409,W
8/4/2006,18:30:00,20.981,N,72.422,W
8/4/2006,18:31:59,20.989,N,72.435,W
8/4/2006,18:33:59,20.996,N,72.448,W
8/4/2006,18:35:59,21.004,N,72.461,W
8/4/2006,18:37:59,21.012,N,72.474,W
8/4/2006,18:39:59,21.019,N,72.486,W
8/4/2006,18:41:59,21.027,N,72.499,W
8/4/2006,18:43:59,21.034,N,72.512,W
8/4/2006,18:46:00,21.042,N,72.525,W
8/4/2006,18:48:00,21.049,N,72.538,W
8/4/2006,18:50:00,21.057,N,72.551,W
8/4/2006,18:52:00,21.065,N,72.564,W
8/4/2006,18:54:00,21.072,N,72.577,W
8/4/2006,18:56:00,21.08,N,72.59,W
8/4/2006,18:57:38,21.086,N,72.6,W
8/4/2006,18:59:37,21.087,N,72.595,W
8/4/2006,19:01:37,21.088,N,72.591,W
8/4/2006,19:03:37,21.089,N,72.586,W
8/4/2006,19:05:37,21.09,N,72.582,W
8/4/2006,19:06:48,21.091,N,72.579,W
8/4/2006,19:08:48,21.094,N,72.584,W
8/4/2006,19:10:48,21.098,N,72.589,W
8/4/2006,19:12:47,21.101,N,72.594,W
8/4/2006,19:14:47,21.104,N,72.599,W
8/4/2006,19:16:47,21.107,N,72.603,W
8/4/2006,19:18:47,21.111,N,72.608,W
8/4/2006,19:20:47,21.114,N,72.613,W
8/4/2006,19:22:47,21.117,N,72.618,W
8/4/2006,19:24:47,21.12,N,72.623,W
8/4/2006,19:26:47,21.124,N,72.628,W
8/4/2006,19:28:48,21.127,N,72.633,W
8/4/2006,19:30:48,21.13,N,72.638,W
8/4/2006,19:32:48,21.133,N,72.643,W
8/4/2006,19:34:48,21.137,N,72.648,W
8/4/2006,19:36:48,21.14,N,72.653,W
8/4/2006,19:38:48,21.143,N,72.657,W
8/4/2006,19:40:48,21.146,N,72.662,W
8/4/2006,19:42:47,21.15,N,72.667,W
8/4/2006,19:44:47,21.153,N,72.672,W
8/4/2006,19:46:47,21.156,N,72.677,W
8/4/2006,19:48:47,21.159,N,72.682,W
8/4/2006,19:50:47,21.163,N,72.687,W
8/4/2006,19:52:47,21.166,N,72.692,W
8/4/2006,19:54:47,21.169,N,72.697,W
8/4/2006,19:56:47,21.172,N,72.702,W
8/4/2006,19:58:48,21.176,N,72.707,W
8/4/2006,20:00:48,21.179,N,72.712,W
8/4/2006,20:02:48,21.182,N,72.717,W
8/4/2006,20:04:48,21.185,N,72.722,W
8/4/2006,20:06:48,21.188,N,72.727,W
8/4/2006,20:08:48,21.192,N,72.732,W
8/4/2006,20:10:48,21.195,N,72.737,W
8/4/2006,20:12:47,21.198,N,72.742,W
8/4/2006,20:14:47,21.201,N,72.747,W
8/4/2006,20:16:47,21.204,N,72.752,W
8/4/2006,20:18:47,21.208,N,72.757,W
8/4/2006,20:20:47,21.211,N,72.762,W
8/4/2006,20:22:47,21.214,N,72.767,W
8/4/2006,20:24:47,21.217,N,72.772,W
8/4/2006,20:26:47,21.22,N,72.777,W
8/4/2006,20:28:48,21.223,N,72.782,W
8/4/2006,20:30:48,21.226,N,72.787,W
8/4/2006,20:32:48,21.23,N,72.792,W
8/4/2006,20:34:48,21.233,N,72.797,W
8/4/2006,20:36:48,21.236,N,72.803,W
8/4/2006,20:38:48,21.239,N,72.808,W
8/4/2006,20:40:48,21.242,N,72.813,W
8/4/2006,20:42:47,21.245,N,72.818,W
8/4/2006,20:44:47,21.248,N,72.823,W
8/4/2006,20:46:47,21.251,N,72.828,W
8/4/2006,20:48:47,21.254,N,72.833,W
8/4/2006,20:50:47,21.258,N,72.839,W
8/4/2006,20:52:47,21.261,N,72.844,W
8/4/2006,20:54:47,21.264,N,72.849,W
8/4/2006,20:56:47,21.267,N,72.854,W
8/4/2006,20:58:48,21.27,N,72.859,W
8/4/2006,21:00:48,21.273,N,72.865,W
8/4/2006,21:02:48,21.276,N,72.87,W
8/4/2006,21:04:48,21.279,N,72.875,W
8/4/2006,21:06:48,21.282,N,72.88,W
8/4/2006,21:08:48,21.285,N,72.886,W
8/4/2006,21:10:48,21.288,N,72.891,W
8/4/2006,21:12:47,21.291,N,72.896,W
8/4/2006,21:14:47,21.294,N,72.901,W
8/4/2006,21:16:47,21.297,N,72.907,W
8/4/2006,21:18:47,21.3,N,72.912,W
8/4/2006,21:20:47,21.303,N,72.917,W
8/4/2006,21:22:47,21.306,N,72.923,W
8/4/2006,21:24:47,21.309,N,72.928,W
8/4/2006,21:26:47,21.312,N,72.934,W
8/4/2006,21:28:48,21.315,N,72.939,W
8/4/2006,21:30:48,21.318,N,72.944,W
8/4/2006,21:32:48,21.32,N,72.95,W
8/4/2006,21:34:48,21.323,N,72.955,W
8/4/2006,21:36:48,21.326,N,72.961,W
8/4/2006,21:38:48,21.329,N,72.966,W
8/4/2006,21:40:48,21.332,N,72.972,W
8/4/2006,21:42:47,21.335,N,72.977,W
8/4/2006,21:44:47,21.338,N,72.983,W
8/4/2006,21:46:47,21.341,N,72.988,W
8/4/2006,21:48:47,21.343,N,72.994,W
8/4/2006,21:50:47,21.346,N,72.999,W
8/4/2006,21:52:47,21.349,N,73.005,W
8/4/2006,21:54:47,21.352,N,73.011,W
8/4/2006,21:56:47,21.355,N,73.016,W
8/4/2006,21:58:48,21.357,N,73.022,W
8/4/2006,22:00:48,21.36,N,73.027,W
8/4/2006,22:02:48,21.363,N,73.033,W
8/4/2006,22:04:48,21.366,N,73.039,W
8/4/2006,22:06:48,21.368,N,73.044,W
8/4/2006,22:08:48,21.371,N,73.05,W
8/4/2006,22:10:48,21.374,N,73.056,W
8/4/2006,22:12:47,21.376,N,73.062,W
8/4/2006,22:14:47,21.379,N,73.067,W
8/4/2006,22:16:47,21.382,N,73.073,W
8/4/2006,22:18:47,21.384,N,73.079,W
8/4/2006,22:20:47,21.387,N,73.085,W
8/4/2006,22:22:47,21.39,N,73.091,W
8/4/2006,22:24:47,21.392,N,73.096,W
8/4/2006,22:26:47,21.395,N,73.102,W
8/4/2006,22:28:48,21.398,N,73.108,W
8/4/2006,22:30:48,21.4,N,73.114,W
8/4/2006,22:32:48,21.403,N,73.12,W
8/4/2006,22:34:48,21.405,N,73.126,W
8/4/2006,22:36:48,21.408,N,73.132,W
8/4/2006,22:38:48,21.41,N,73.138,W
8/4/2006,22:40:48,21.413,N,73.144,W
8/4/2006,22:42:47,21.415,N,73.15,W
8/4/2006,22:44:47,21.418,N,73.156,W
8/4/2006,22:46:47,21.42,N,73.162,W
8/4/2006,22:48:47,21.423,N,73.168,W
8/4/2006,22:50:47,21.425,N,73.174,W
8/4/2006,22:52:47,21.428,N,73.18,W
8/4/2006,22:54:47,21.43,N,73.187,W
8/4/2006,22:56:47,21.432,N,73.193,W
8/4/2006,22:58:48,21.435,N,73.199,W
8/4/2006,23:00:48,21.437,N,73.205,W
8/4/2006,23:02:48,21.44,N,73.211,W
8/4/2006,23:04:48,21.442,N,73.218,W
8/4/2006,23:06:48,21.444,N,73.224,W
8/4/2006,23:08:48,21.447,N,73.23,W
8/4/2006,23:10:48,21.449,N,73.237,W
8/4/2006,23:12:47,21.451,N,73.243,W
8/4/2006,23:14:47,21.453,N,73.249,W
8/4/2006,23:16:47,21.456,N,73.256,W
8/4/2006,23:18:47,21.458,N,73.262,W
8/4/2006,23:20:47,21.46,N,73.269,W
8/4/2006,23:22:47,21.462,N,73.275,W
8/4/2006,23:24:47,21.464,N,73.282,W
8/4/2006,23:26:47,21.467,N,73.288,W
8/4/2006,23:28:48,21.469,N,73.295,W
8/4/2006,23:30:48,21.471,N,73.301,W
8/4/2006,23:32:48,21.473,N,73.308,W
8/4/2006,23:34:48,21.475,N,73.314,W
8/4/2006,23:36:48,21.477,N,73.321,W
8/4/2006,23:38:48,21.479,N,73.328,W
8/4/2006,23:40:48,21.481,N,73.334,W
8/4/2006,23:42:47,21.483,N,73.341,W
8/4/2006,23:44:47,21.485,N,73.348,W
8/4/2006,23:46:47,21.487,N,73.355,W
8/4/2006,23:48:47,21.489,N,73.361,W
8/4/2006,23:50:47,21.491,N,73.368,W
8/4/2006,23:52:47,21.493,N,73.375,W
8/4/2006,23:54:47,21.495,N,73.382,W
8/4/2006,23:56:47,21.497,N,73.389,W
8/4/2006,23:58:48,21.499,N,73.396,W
8/5/2006,0:00:48,21.501,N,73.403,W
8/5/2006,0:02:48,21.503,N,73.41,W
8/5/2006,0:04:48,21.504,N,73.417,W
8/5/2006,0:06:48,21.506,N,73.424,W
8/5/2006,0:08:48,21.508,N,73.431,W
8/5/2006,0:10:48,21.51,N,73.438,W
8/5/2006,0:12:47,21.512,N,73.445,W
8/5/2006,0:14:47,21.513,N,73.452,W
8/5/2006,0:16:47,21.515,N,73.459,W
8/5/2006,0:18:47,21.517,N,73.467,W
8/5/2006,0:20:47,21.518,N,73.474,W
8/5/2006,0:22:47,21.52,N,73.481,W
8/5/2006,0:24:47,21.522,N,73.489,W
8/5/2006,0:26:47,21.523,N,73.496,W
8/5/2006,0:28:48,21.525,N,73.503,W
8/5/2006,0:30:48,21.526,N,73.511,W
8/5/2006,0:32:48,21.528,N,73.518,W
8/5/2006,0:34:48,21.53,N,73.525,W
8/5/2006,0:36:48,21.531,N,73.533,W
8/5/2006,0:38:48,21.533,N,73.54,W
8/5/2006,0:40:48,21.534,N,73.548,W
8/5/2006,0:42:47,21.535,N,73.556,W
8/5/2006,0:44:47,21.537,N,73.563,W
8/5/2006,0:46:47,21.538,N,73.571,W
8/5/2006,0:48:47,21.54,N,73.578,W
8/5/2006,0:50:47,21.541,N,73.586,W
8/5/2006,0:52:47,21.542,N,73.594,W
8/5/2006,0:54:47,21.544,N,73.602,W
8/5/2006,0:56:47,21.545,N,73.609,W
8/5/2006,0:58:48,21.546,N,73.617,W
8/5/2006,1:00:48,21.548,N,73.625,W
8/5/2006,1:02:48,21.549,N,73.633,W
8/5/2006,1:04:48,21.55,N,73.641,W
8/5/2006,1:06:48,21.551,N,73.649,W
8/5/2006,1:08:48,21.553,N,73.657,W
8/5/2006,1:10:48,21.554,N,73.664,W
8/5/2006,1:12:47,21.555,N,73.672,W
8/5/2006,1:14:47,21.556,N,73.68,W
8/5/2006,1:16:47,21.557,N,73.689,W
8/5/2006,1:18:47,21.558,N,73.697,W
8/5/2006,1:20:47,21.559,N,73.705,W
8/5/2006,1:22:47,21.561,N,73.713,W
8/5/2006,1:24:47,21.562,N,73.721,W
8/5/2006,1:26:47,21.563,N,73.729,W
8/5/2006,1:28:48,21.564,N,73.737,W
8/5/2006,1:30:48,21.565,N,73.745,W
8/5/2006,1:32:48,21.566,N,73.754,W
8/5/2006,1:34:48,21.567,N,73.762,W
8/5/2006,1:36:48,21.568,N,73.77,W
8/5/2006,1:38:48,21.569,N,73.779,W
8/5/2006,1:40:48,21.57,N,73.787,W
8/5/2006,1:42:47,21.57,N,73.795,W
8/5/2006,1:44:47,21.571,N,73.804,W
8/5/2006,1:46:47,21.572,N,73.812,W
8/5/2006,1:48:47,21.573,N,73.82,W
8/5/2006,1:50:47,21.574,N,73.829,W
8/5/2006,1:52:47,21.575,N,73.837,W
8/5/2006,1:54:47,21.576,N,73.846,W
8/5/2006,1:56:47,21.576,N,73.854,W
8/5/2006,1:58:48,21.577,N,73.863,W
8/5/2006,2:00:48,21.578,N,73.871,W
8/5/2006,2:02:48,21.579,N,73.88,W
8/5/2006,2:04:48,21.58,N,73.889,W
8/5/2006,2:06:48,21.58,N,73.897,W
8/5/2006,2:08:48,21.581,N,73.906,W
8/5/2006,2:10:48,21.582,N,73.915,W
8/5/2006,2:12:47,21.582,N,73.923,W
8/5/2006,2:14:47,21.583,N,73.932,W
8/5/2006,2:16:47,21.584,N,73.941,W
8/5/2006,2:18:47,21.584,N,73.949,W
8/5/2006,2:20:47,21.585,N,73.958,W
8/5/2006,2:22:47,21.586,N,73.967,W
8/5/2006,2:24:47,21.586,N,73.976,W
8/5/2006,2:26:47,21.587,N,73.985,W
8/5/2006,2:28:48,21.587,N,73.993,W
8/5/2006,2:30:48,21.588,N,74.002,W
