Track,for,Alex,2004,,
8/2/2004,19:49:29,32.054,N,78.475,W
8/2/2004,19:51:28,32.06,N,78.471,W
8/2/2004,19:53:28,32.066,N,78.466,W
8/2/2004,19:55:28,32.072,N,78.462,W
8/2/2004,19:57:28,32.078,N,78.457,W
8/2/2004,19:59:28,32.084,N,78.453,W
8/2/2004,20:01:28,32.091,N,78.449,W
8/2/2004,20:03:28,32.097,N,78.444,W
8/2/2004,20:05:29,32.103,N,78.44,W
8/2/2004,20:07:29,32.108,N,78.435,W
8/2/2004,20:09:29,32.114,N,78.431,W
8/2/2004,20:11:29,32.12,N,78.427,W
8/2/2004,20:13:29,32.126,N,78.422,W
8/2/2004,20:15:29,32.132,N,78.418,W
8/2/2004,20:17:29,32.138,N,78.414,W
8/2/2004,20:19:29,32.143,N,78.409,W
8/2/2004,20:21:28,32.149,N,78.405,W
8/2/2004,20:23:28,32.155,N,78.401,W
8/2/2004,20:25:28,32.16,N,78.397,W
8/2/2004,20:27:28,32.166,N,78.392,W
8/2/2004,20:29:28,32.171,N,78.388,W
8/2/2004,20:31:28,32.177,N,78.384,W
8/2/2004,20:33:28,32.182,N,78.38,W
8/2/2004,20:35:29,32.187,N,78.376,W
8/2/2004,20:37:29,32.193,N,78.372,W
8/2/2004,20:39:29,32.198,N,78.368,W
8/2/2004,20:41:29,32.203,N,78.364,W
8/2/2004,20:43:29,32.208,N,78.36,W
8/2/2004,20:45:29,32.213,N,78.356,W
8/2/2004,20:47:29,32.218,N,78.352,W
8/2/2004,20:49:29,32.223,N,78.349,W
8/2/2004,20:51:28,32.228,N,78.345,W
8/2/2004,20:53:28,32.233,N,78.341,W
8/2/2004,20:55:28,32.237,N,78.338,W
8/2/2004,20:57:28,32.242,N,78.334,W
8/2/2004,20:59:28,32.246,N,78.33,W
8/2/2004,21:01:28,32.251,N,78.327,W
8/2/2004,21:03:28,32.255,N,78.323,W
8/2/2004,21:05:29,32.259,N,78.32,W
8/2/2004,21:07:29,32.264,N,78.317,W
8/2/2004,21:09:29,32.268,N,78.313,W
8/2/2004,21:11:29,32.272,N,78.31,W
8/2/2004,21:13:29,32.276,N,78.307,W
8/2/2004,21:15:29,32.28,N,78.304,W
8/2/2004,21:17:29,32.283,N,78.301,W
8/2/2004,21:19:29,32.287,N,78.298,W
8/2/2004,21:21:28,32.291,N,78.295,W
8/2/2004,21:23:28,32.294,N,78.292,W
8/2/2004,21:25:28,32.298,N,78.289,W
8/2/2004,21:27:28,32.301,N,78.286,W
8/2/2004,21:29:28,32.304,N,78.284,W
8/2/2004,21:31:28,32.308,N,78.281,W
8/2/2004,21:33:28,32.311,N,78.278,W
8/2/2004,21:35:29,32.314,N,78.276,W
8/2/2004,21:37:29,32.317,N,78.273,W
8/2/2004,21:39:29,32.32,N,78.27,W
8/2/2004,21:41:29,32.323,N,78.268,W
8/2/2004,21:43:29,32.325,N,78.266,W
8/2/2004,21:45:29,32.328,N,78.263,W
8/2/2004,21:47:29,32.331,N,78.261,W
8/2/2004,21:49:29,32.333,N,78.259,W
8/2/2004,21:51:28,32.336,N,78.256,W
8/2/2004,21:53:28,32.338,N,78.254,W
8/2/2004,21:55:28,32.341,N,78.252,W
8/2/2004,21:57:28,32.343,N,78.25,W
8/2/2004,21:59:28,32.345,N,78.248,W
8/2/2004,22:01:28,32.347,N,78.246,W
8/2/2004,22:03:28,32.349,N,78.244,W
8/2/2004,22:05:29,32.352,N,78.242,W
8/2/2004,22:07:29,32.353,N,78.24,W
8/2/2004,22:09:29,32.355,N,78.238,W
8/2/2004,22:11:29,32.357,N,78.236,W
8/2/2004,22:13:29,32.359,N,78.235,W
8/2/2004,22:15:29,32.361,N,78.233,W
8/2/2004,22:17:29,32.363,N,78.231,W
8/2/2004,22:19:29,32.364,N,78.23,W
8/2/2004,22:21:28,32.366,N,78.228,W
8/2/2004,22:23:28,32.367,N,78.226,W
8/2/2004,22:25:28,32.369,N,78.225,W
8/2/2004,22:27:28,32.37,N,78.223,W
8/2/2004,22:29:28,32.372,N,78.222,W
8/2/2004,22:31:28,32.373,N,78.22,W
8/2/2004,22:33:28,32.374,N,78.219,W
8/2/2004,22:35:29,32.375,N,78.218,W
8/2/2004,22:37:29,32.377,N,78.216,W
8/2/2004,22:39:29,32.378,N,78.215,W
8/2/2004,22:41:29,32.379,N,78.214,W
8/2/2004,22:43:29,32.38,N,78.212,W
8/2/2004,22:45:29,32.381,N,78.211,W
8/2/2004,22:47:29,32.382,N,78.21,W
8/2/2004,22:49:29,32.383,N,78.209,W
8/2/2004,22:51:28,32.384,N,78.207,W
8/2/2004,22:53:28,32.384,N,78.206,W
8/2/2004,22:55:28,32.385,N,78.205,W
8/2/2004,22:57:28,32.386,N,78.204,W
8/2/2004,22:59:28,32.387,N,78.203,W
8/2/2004,23:01:28,32.387,N,78.202,W
8/2/2004,23:03:28,32.388,N,78.201,W
8/2/2004,23:05:29,32.389,N,78.2,W
8/2/2004,23:07:29,32.389,N,78.199,W
8/2/2004,23:09:29,32.39,N,78.198,W
8/2/2004,23:11:29,32.39,N,78.197,W
8/2/2004,23:13:29,32.391,N,78.196,W
8/2/2004,23:15:29,32.391,N,78.195,W
8/2/2004,23:17:29,32.392,N,78.195,W
8/2/2004,23:19:29,32.392,N,78.194,W
8/2/2004,23:21:28,32.393,N,78.193,W
8/2/2004,23:23:28,32.393,N,78.192,W
8/2/2004,23:25:28,32.393,N,78.191,W
8/2/2004,23:27:28,32.394,N,78.19,W
8/2/2004,23:29:28,32.394,N,78.19,W
8/2/2004,23:31:28,32.394,N,78.189,W
8/2/2004,23:33:28,32.394,N,78.188,W
8/2/2004,23:35:29,32.395,N,78.187,W
8/2/2004,23:37:29,32.395,N,78.187,W
8/2/2004,23:39:29,32.395,N,78.186,W
8/2/2004,23:41:29,32.395,N,78.185,W
8/2/2004,23:43:29,32.395,N,78.185,W
8/2/2004,23:45:29,32.395,N,78.184,W
8/2/2004,23:47:29,32.395,N,78.183,W
8/2/2004,23:49:29,32.396,N,78.183,W
8/2/2004,23:51:28,32.396,N,78.182,W
8/2/2004,23:53:28,32.396,N,78.181,W
8/2/2004,23:55:28,32.396,N,78.181,W
8/2/2004,23:57:28,32.396,N,78.18,W
8/2/2004,23:59:28,32.396,N,78.18,W
8/3/2004,0:01:28,32.396,N,78.179,W
8/3/2004,0:03:28,32.396,N,78.178,W
8/3/2004,0:05:29,32.396,N,78.178,W
8/3/2004,0:07:29,32.396,N,78.177,W
8/3/2004,0:09:29,32.396,N,78.177,W
8/3/2004,0:11:29,32.396,N,78.176,W
8/3/2004,0:11:44,32.396,N,78.176,W
8/3/2004,0:13:44,32.396,N,78.175,W
8/3/2004,0:15:44,32.396,N,78.175,W
8/3/2004,0:17:43,32.396,N,78.174,W
8/3/2004,0:18:08,32.396,N,78.174,W
8/3/2004,0:20:08,32.396,N,78.173,W
8/3/2004,0:22:07,32.396,N,78.173,W
8/3/2004,0:24:07,32.396,N,78.172,W
8/3/2004,0:26:07,32.397,N,78.171,W
8/3/2004,0:28:07,32.397,N,78.17,W
8/3/2004,0:30:07,32.398,N,78.169,W
8/3/2004,0:32:07,32.398,N,78.168,W
8/3/2004,0:34:07,32.399,N,78.167,W
8/3/2004,0:36:07,32.4,N,78.165,W
8/3/2004,0:38:08,32.401,N,78.164,W
8/3/2004,0:40:08,32.402,N,78.162,W
8/3/2004,0:42:08,32.404,N,78.16,W
8/3/2004,0:44:08,32.405,N,78.158,W
8/3/2004,0:46:08,32.407,N,78.156,W
8/3/2004,0:48:08,32.409,N,78.153,W
8/3/2004,0:50:08,32.411,N,78.151,W
8/3/2004,0:52:07,32.414,N,78.148,W
8/3/2004,0:54:07,32.417,N,78.145,W
8/3/2004,0:56:07,32.42,N,78.142,W
8/3/2004,0:58:07,32.424,N,78.138,W
8/3/2004,1:00:07,32.427,N,78.134,W
8/3/2004,1:02:07,32.431,N,78.13,W
8/3/2004,1:04:07,32.436,N,78.125,W
8/3/2004,1:06:07,32.441,N,78.121,W
8/3/2004,1:08:08,32.446,N,78.116,W
8/3/2004,1:10:08,32.451,N,78.11,W
8/3/2004,1:12:08,32.457,N,78.105,W
8/3/2004,1:14:08,32.464,N,78.098,W
8/3/2004,1:16:08,32.47,N,78.092,W
8/3/2004,1:18:08,32.477,N,78.085,W
8/3/2004,1:19:24,32.482,N,78.081,W
8/3/2004,1:21:23,32.485,N,78.078,W
8/3/2004,1:23:23,32.488,N,78.074,W
8/3/2004,1:25:23,32.491,N,78.071,W
8/3/2004,1:27:23,32.494,N,78.067,W
8/3/2004,1:29:23,32.497,N,78.063,W
8/3/2004,1:31:23,32.5,N,78.06,W
8/3/2004,1:33:23,32.503,N,78.056,W
8/3/2004,1:35:23,32.506,N,78.052,W
8/3/2004,1:37:24,32.509,N,78.048,W
8/3/2004,1:39:24,32.512,N,78.044,W
8/3/2004,1:41:24,32.515,N,78.041,W
8/3/2004,1:43:24,32.518,N,78.037,W
8/3/2004,1:45:24,32.521,N,78.033,W
8/3/2004,1:47:24,32.524,N,78.028,W
8/3/2004,1:49:24,32.527,N,78.024,W
8/3/2004,1:51:23,32.53,N,78.02,W
8/3/2004,1:53:23,32.534,N,78.016,W
8/3/2004,1:55:23,32.537,N,78.011,W
8/3/2004,1:57:23,32.54,N,78.007,W
8/3/2004,1:59:23,32.543,N,78.003,W
8/3/2004,2:01:23,32.546,N,77.998,W
8/3/2004,2:03:23,32.55,N,77.994,W
8/3/2004,2:05:23,32.553,N,77.989,W
8/3/2004,2:07:24,32.556,N,77.984,W
8/3/2004,2:09:24,32.559,N,77.98,W
8/3/2004,2:11:24,32.563,N,77.975,W
8/3/2004,2:13:24,32.566,N,77.97,W
8/3/2004,2:15:24,32.569,N,77.965,W
8/3/2004,2:17:24,32.573,N,77.96,W
8/3/2004,2:19:24,32.576,N,77.955,W
8/3/2004,2:21:23,32.58,N,77.95,W
8/3/2004,2:23:23,32.583,N,77.945,W
8/3/2004,2:25:23,32.586,N,77.94,W
8/3/2004,2:27:23,32.59,N,77.935,W
8/3/2004,2:29:23,32.593,N,77.93,W
8/3/2004,2:31:23,32.597,N,77.924,W
8/3/2004,2:33:23,32.6,N,77.919,W
8/3/2004,2:35:23,32.604,N,77.914,W
8/3/2004,2:37:24,32.607,N,77.909,W
8/3/2004,2:39:24,32.611,N,77.903,W
8/3/2004,2:41:24,32.615,N,77.898,W
8/3/2004,2:43:24,32.618,N,77.893,W
8/3/2004,2:45:24,32.622,N,77.887,W
8/3/2004,2:47:24,32.625,N,77.882,W
8/3/2004,2:49:24,32.629,N,77.876,W
8/3/2004,2:51:23,32.633,N,77.871,W
8/3/2004,2:53:23,32.636,N,77.866,W
8/3/2004,2:55:23,32.64,N,77.86,W
8/3/2004,2:57:23,32.644,N,77.855,W
8/3/2004,2:59:23,32.647,N,77.849,W
8/3/2004,3:01:23,32.651,N,77.844,W
8/3/2004,3:03:23,32.655,N,77.838,W
8/3/2004,3:05:23,32.659,N,77.833,W
8/3/2004,3:07:24,32.663,N,77.827,W
8/3/2004,3:09:24,32.666,N,77.822,W
8/3/2004,3:09:44,32.667,N,77.821,W
8/3/2004,3:11:44,32.671,N,77.816,W
8/3/2004,3:13:44,32.674,N,77.812,W
8/3/2004,3:15:44,32.678,N,77.807,W
8/3/2004,3:17:44,32.682,N,77.802,W
8/3/2004,3:19:45,32.685,N,77.797,W
8/3/2004,3:21:45,32.689,N,77.793,W
8/3/2004,3:23:45,32.693,N,77.788,W
8/3/2004,3:25:45,32.696,N,77.783,W
8/3/2004,3:27:45,32.7,N,77.779,W
8/3/2004,3:29:45,32.704,N,77.774,W
8/3/2004,3:31:45,32.708,N,77.769,W
8/3/2004,3:33:45,32.711,N,77.765,W
8/3/2004,3:35:44,32.715,N,77.76,W
8/3/2004,3:37:44,32.719,N,77.755,W
8/3/2004,3:39:44,32.723,N,77.75,W
8/3/2004,3:41:44,32.727,N,77.746,W
8/3/2004,3:43:44,32.731,N,77.741,W
8/3/2004,3:45:44,32.734,N,77.736,W
8/3/2004,3:47:44,32.738,N,77.732,W
8/3/2004,3:49:45,32.742,N,77.727,W
8/3/2004,3:51:45,32.746,N,77.722,W
8/3/2004,3:53:45,32.75,N,77.717,W
8/3/2004,3:55:45,32.754,N,77.713,W
8/3/2004,3:57:45,32.758,N,77.708,W
8/3/2004,3:59:45,32.762,N,77.703,W
8/3/2004,4:01:45,32.766,N,77.699,W
8/3/2004,4:03:45,32.77,N,77.694,W
8/3/2004,4:05:44,32.774,N,77.689,W
8/3/2004,4:07:44,32.778,N,77.685,W
8/3/2004,4:09:44,32.783,N,77.68,W
8/3/2004,4:11:44,32.787,N,77.675,W
8/3/2004,4:13:44,32.791,N,77.67,W
8/3/2004,4:15:44,32.795,N,77.666,W
8/3/2004,4:17:44,32.799,N,77.661,W
8/3/2004,4:19:45,32.804,N,77.656,W
8/3/2004,4:21:45,32.808,N,77.652,W
8/3/2004,4:23:45,32.812,N,77.647,W
8/3/2004,4:25:45,32.816,N,77.642,W
8/3/2004,4:27:45,32.821,N,77.638,W
8/3/2004,4:29:45,32.825,N,77.633,W
8/3/2004,4:31:45,32.829,N,77.628,W
8/3/2004,4:33:45,32.834,N,77.624,W
8/3/2004,4:35:44,32.838,N,77.619,W
8/3/2004,4:37:44,32.843,N,77.614,W
8/3/2004,4:39:44,32.847,N,77.609,W
8/3/2004,4:41:44,32.852,N,77.605,W
8/3/2004,4:43:44,32.856,N,77.6,W
8/3/2004,4:45:44,32.861,N,77.595,W
8/3/2004,4:47:44,32.865,N,77.591,W
8/3/2004,4:49:45,32.87,N,77.586,W
8/3/2004,4:51:45,32.875,N,77.581,W
8/3/2004,4:53:45,32.879,N,77.577,W
8/3/2004,4:55:45,32.884,N,77.572,W
8/3/2004,4:57:45,32.889,N,77.567,W
8/3/2004,4:59:45,32.893,N,77.563,W
8/3/2004,5:01:45,32.898,N,77.558,W
8/3/2004,5:03:45,32.903,N,77.553,W
8/3/2004,5:05:44,32.908,N,77.548,W
8/3/2004,5:07:44,32.912,N,77.544,W
8/3/2004,5:09:44,32.917,N,77.539,W
8/3/2004,5:11:44,32.922,N,77.534,W
8/3/2004,5:13:44,32.927,N,77.53,W
8/3/2004,5:15:44,32.932,N,77.525,W
8/3/2004,5:16:08,32.933,N,77.524,W
8/3/2004,5:18:08,32.938,N,77.519,W
8/3/2004,5:20:08,32.942,N,77.514,W
8/3/2004,5:22:08,32.947,N,77.509,W
8/3/2004,5:24:08,32.952,N,77.504,W
8/3/2004,5:26:09,32.956,N,77.499,W
8/3/2004,5:28:09,32.961,N,77.494,W
8/3/2004,5:30:09,32.966,N,77.489,W
8/3/2004,5:32:09,32.97,N,77.484,W
8/3/2004,5:34:09,32.975,N,77.479,W
8/3/2004,5:36:09,32.98,N,77.473,W
8/3/2004,5:38:09,32.985,N,77.468,W
8/3/2004,5:40:08,32.99,N,77.463,W
8/3/2004,5:42:08,32.995,N,77.458,W
8/3/2004,5:44:08,32.999,N,77.453,W
8/3/2004,5:46:08,33.004,N,77.447,W
8/3/2004,5:48:08,33.009,N,77.442,W
8/3/2004,5:50:08,33.014,N,77.437,W
8/3/2004,5:52:08,33.019,N,77.432,W
8/3/2004,5:54:08,33.024,N,77.426,W
8/3/2004,5:56:09,33.029,N,77.421,W
8/3/2004,5:58:09,33.034,N,77.416,W
8/3/2004,6:00:09,33.039,N,77.411,W
8/3/2004,6:02:09,33.045,N,77.405,W
8/3/2004,6:04:09,33.05,N,77.4,W
8/3/2004,6:06:09,33.055,N,77.394,W
8/3/2004,6:08:09,33.06,N,77.389,W
8/3/2004,6:10:08,33.065,N,77.384,W
8/3/2004,6:12:08,33.07,N,77.378,W
8/3/2004,6:14:08,33.076,N,77.373,W
8/3/2004,6:16:08,33.081,N,77.367,W
8/3/2004,6:18:08,33.086,N,77.362,W
8/3/2004,6:20:08,33.092,N,77.356,W
8/3/2004,6:22:08,33.097,N,77.351,W
8/3/2004,6:24:08,33.102,N,77.345,W
8/3/2004,6:26:09,33.108,N,77.339,W
8/3/2004,6:28:09,33.113,N,77.334,W
8/3/2004,6:30:09,33.119,N,77.328,W
8/3/2004,6:32:09,33.124,N,77.322,W
8/3/2004,6:34:09,33.13,N,77.317,W
8/3/2004,6:36:09,33.135,N,77.311,W
8/3/2004,6:38:09,33.141,N,77.305,W
8/3/2004,6:40:08,33.147,N,77.3,W
8/3/2004,6:42:08,33.152,N,77.294,W
8/3/2004,6:44:08,33.158,N,77.288,W
8/3/2004,6:46:08,33.164,N,77.282,W
8/3/2004,6:48:08,33.17,N,77.276,W
8/3/2004,6:50:08,33.175,N,77.271,W
8/3/2004,6:52:08,33.181,N,77.265,W
8/3/2004,6:54:08,33.187,N,77.259,W
8/3/2004,6:56:09,33.193,N,77.253,W
8/3/2004,6:58:09,33.199,N,77.247,W
8/3/2004,7:00:09,33.204,N,77.241,W
8/3/2004,7:02:09,33.21,N,77.235,W
8/3/2004,7:04:09,33.216,N,77.229,W
8/3/2004,7:06:09,33.222,N,77.223,W
8/3/2004,7:08:09,33.228,N,77.218,W
8/3/2004,7:10:08,33.234,N,77.212,W
8/3/2004,7:12:08,33.24,N,77.206,W
8/3/2004,7:14:08,33.246,N,77.2,W
8/3/2004,7:16:08,33.252,N,77.194,W
8/3/2004,7:18:08,33.258,N,77.187,W
8/3/2004,7:20:08,33.265,N,77.181,W
8/3/2004,7:22:08,33.271,N,77.175,W
8/3/2004,7:24:08,33.277,N,77.169,W
8/3/2004,7:26:09,33.283,N,77.163,W
8/3/2004,7:28:09,33.289,N,77.157,W
8/3/2004,7:30:09,33.295,N,77.151,W
8/3/2004,7:32:09,33.302,N,77.145,W
8/3/2004,7:34:09,33.308,N,77.139,W
8/3/2004,7:36:09,33.314,N,77.133,W
8/3/2004,7:38:09,33.321,N,77.127,W
8/3/2004,7:40:08,33.327,N,77.12,W
8/3/2004,7:42:08,33.333,N,77.114,W
8/3/2004,7:44:08,33.339,N,77.108,W
8/3/2004,7:46:08,33.346,N,77.102,W
8/3/2004,7:48:08,33.352,N,77.096,W
8/3/2004,7:50:08,33.359,N,77.09,W
8/3/2004,7:52:08,33.365,N,77.083,W
8/3/2004,7:54:08,33.371,N,77.077,W
8/3/2004,7:56:09,33.378,N,77.071,W
8/3/2004,7:58:09,33.384,N,77.065,W
8/3/2004,8:00:09,33.391,N,77.059,W
8/3/2004,8:02:09,33.397,N,77.052,W
8/3/2004,8:04:09,33.404,N,77.046,W
8/3/2004,8:06:09,33.41,N,77.04,W
8/3/2004,8:08:09,33.417,N,77.034,W
8/3/2004,8:10:08,33.423,N,77.028,W
8/3/2004,8:12:08,33.43,N,77.021,W
8/3/2004,8:14:08,33.437,N,77.015,W
8/3/2004,8:16:08,33.443,N,77.009,W
8/3/2004,8:18:08,33.45,N,77.003,W
8/3/2004,8:20:08,33.456,N,76.997,W
8/3/2004,8:22:08,33.463,N,76.99,W
8/3/2004,8:24:08,33.47,N,76.984,W
8/3/2004,8:26:09,33.476,N,76.978,W
8/3/2004,8:28:09,33.483,N,76.972,W
8/3/2004,8:30:09,33.489,N,76.965,W
8/3/2004,8:32:09,33.496,N,76.959,W
8/3/2004,8:34:09,33.503,N,76.953,W
8/3/2004,8:36:09,33.51,N,76.947,W
8/3/2004,8:38:09,33.516,N,76.941,W
8/3/2004,8:40:08,33.523,N,76.934,W
8/3/2004,8:42:08,33.53,N,76.928,W
8/3/2004,8:44:08,33.536,N,76.922,W
8/3/2004,8:46:08,33.543,N,76.916,W
8/3/2004,8:48:08,33.55,N,76.909,W
8/3/2004,8:50:08,33.557,N,76.903,W
8/3/2004,8:52:08,33.563,N,76.897,W
8/3/2004,8:54:08,33.57,N,76.891,W
8/3/2004,8:56:09,33.577,N,76.885,W
8/3/2004,8:58:09,33.584,N,76.879,W
8/3/2004,9:00:09,33.59,N,76.872,W
8/3/2004,9:02:09,33.597,N,76.866,W
8/3/2004,9:04:09,33.604,N,76.86,W
8/3/2004,9:06:09,33.611,N,76.854,W
8/3/2004,9:08:09,33.618,N,76.848,W
8/3/2004,9:10:08,33.624,N,76.842,W
8/3/2004,9:12:08,33.631,N,76.836,W
8/3/2004,9:14:08,33.638,N,76.83,W
8/3/2004,9:16:08,33.645,N,76.823,W
8/3/2004,9:18:08,33.652,N,76.817,W
8/3/2004,9:20:08,33.658,N,76.811,W
8/3/2004,9:22:08,33.665,N,76.805,W
8/3/2004,9:24:08,33.672,N,76.799,W
8/3/2004,9:26:09,33.679,N,76.793,W
8/3/2004,9:28:09,33.686,N,76.787,W
8/3/2004,9:30:09,33.693,N,76.781,W
8/3/2004,9:32:09,33.699,N,76.775,W
8/3/2004,9:34:09,33.706,N,76.769,W
8/3/2004,9:36:09,33.713,N,76.763,W
8/3/2004,9:38:09,33.72,N,76.757,W
8/3/2004,9:40:08,33.727,N,76.751,W
8/3/2004,9:42:08,33.733,N,76.745,W
8/3/2004,9:44:08,33.74,N,76.739,W
8/3/2004,9:46:08,33.747,N,76.733,W
8/3/2004,9:48:08,33.754,N,76.728,W
8/3/2004,9:50:08,33.761,N,76.722,W
8/3/2004,9:52:08,33.768,N,76.716,W
8/3/2004,9:54:08,33.774,N,76.71,W
8/3/2004,9:56:09,33.781,N,76.704,W
8/3/2004,9:58:09,33.788,N,76.698,W
8/3/2004,10:00:09,33.795,N,76.692,W
8/3/2004,10:02:09,33.802,N,76.687,W
8/3/2004,10:04:09,33.808,N,76.681,W
8/3/2004,10:06:09,33.815,N,76.675,W
8/3/2004,10:08:09,33.822,N,76.669,W
8/3/2004,10:10:08,33.829,N,76.664,W
8/3/2004,10:12:08,33.836,N,76.658,W
8/3/2004,10:14:08,33.843,N,76.652,W
8/3/2004,10:16:08,33.849,N,76.647,W
8/3/2004,10:18:08,33.856,N,76.641,W
8/3/2004,10:20:08,33.863,N,76.635,W
8/3/2004,10:22:08,33.87,N,76.63,W
8/3/2004,10:24:08,33.877,N,76.624,W
8/3/2004,10:26:09,33.883,N,76.618,W
8/3/2004,10:28:09,33.89,N,76.613,W
8/3/2004,10:30:09,33.897,N,76.607,W
8/3/2004,10:32:09,33.904,N,76.601,W
8/3/2004,10:34:09,33.911,N,76.596,W
8/3/2004,10:36:09,33.917,N,76.59,W
8/3/2004,10:38:09,33.924,N,76.585,W
8/3/2004,10:40:08,33.931,N,76.579,W
8/3/2004,10:42:08,33.938,N,76.573,W
8/3/2004,10:44:08,33.945,N,76.568,W
8/3/2004,10:46:08,33.951,N,76.562,W
8/3/2004,10:48:08,33.958,N,76.557,W
8/3/2004,10:50:08,33.965,N,76.551,W
8/3/2004,10:52:08,33.972,N,76.546,W
8/3/2004,10:54:08,33.979,N,76.54,W
8/3/2004,10:56:09,33.985,N,76.535,W
8/3/2004,10:58:09,33.992,N,76.529,W
8/3/2004,11:00:09,33.999,N,76.524,W
8/3/2004,11:02:09,34.006,N,76.518,W
8/3/2004,11:04:09,34.013,N,76.513,W
8/3/2004,11:06:09,34.019,N,76.508,W
8/3/2004,11:08:09,34.026,N,76.502,W
8/3/2004,11:10:08,34.033,N,76.497,W
8/3/2004,11:12:08,34.04,N,76.491,W
8/3/2004,11:14:08,34.046,N,76.486,W
8/3/2004,11:16:08,34.053,N,76.48,W
8/3/2004,11:18:08,34.06,N,76.475,W
8/3/2004,11:20:08,34.067,N,76.47,W
8/3/2004,11:22:08,34.074,N,76.464,W
8/3/2004,11:24:08,34.08,N,76.459,W
8/3/2004,11:26:09,34.087,N,76.454,W
8/3/2004,11:28:09,34.094,N,76.448,W
8/3/2004,11:30:09,34.101,N,76.443,W
8/3/2004,11:32:09,34.108,N,76.438,W
8/3/2004,11:34:09,34.114,N,76.432,W
8/3/2004,11:36:09,34.121,N,76.427,W
8/3/2004,11:38:09,34.128,N,76.422,W
8/3/2004,11:40:08,34.135,N,76.416,W
8/3/2004,11:40:14,34.135,N,76.416,W
8/3/2004,11:42:15,34.143,N,76.412,W
8/3/2004,11:44:15,34.15,N,76.408,W
8/3/2004,11:46:15,34.158,N,76.403,W
8/3/2004,11:48:15,34.165,N,76.399,W
8/3/2004,11:50:15,34.173,N,76.394,W
8/3/2004,11:52:15,34.18,N,76.39,W
8/3/2004,11:54:15,34.188,N,76.385,W
8/3/2004,11:56:15,34.195,N,76.381,W
8/3/2004,11:58:14,34.202,N,76.376,W
8/3/2004,12:00:14,34.209,N,76.371,W
8/3/2004,12:02:14,34.217,N,76.367,W
8/3/2004,12:04:14,34.224,N,76.362,W
8/3/2004,12:06:14,34.231,N,76.357,W
8/3/2004,12:08:14,34.238,N,76.352,W
8/3/2004,12:10:14,34.245,N,76.347,W
8/3/2004,12:12:15,34.252,N,76.342,W
8/3/2004,12:14:15,34.258,N,76.337,W
8/3/2004,12:16:15,34.265,N,76.331,W
8/3/2004,12:18:15,34.272,N,76.326,W
8/3/2004,12:20:15,34.279,N,76.321,W
8/3/2004,12:22:15,34.285,N,76.316,W
8/3/2004,12:24:15,34.292,N,76.31,W
8/3/2004,12:26:15,34.299,N,76.305,W
8/3/2004,12:28:14,34.305,N,76.299,W
8/3/2004,12:30:14,34.312,N,76.294,W
8/3/2004,12:32:14,34.318,N,76.288,W
8/3/2004,12:34:14,34.325,N,76.283,W
8/3/2004,12:36:14,34.331,N,76.277,W
8/3/2004,12:38:14,34.338,N,76.271,W
8/3/2004,12:40:14,34.344,N,76.265,W
8/3/2004,12:42:15,34.35,N,76.26,W
8/3/2004,12:44:15,34.356,N,76.254,W
8/3/2004,12:46:15,34.363,N,76.248,W
8/3/2004,12:48:15,34.369,N,76.242,W
8/3/2004,12:50:15,34.375,N,76.236,W
8/3/2004,12:52:15,34.381,N,76.23,W
8/3/2004,12:54:15,34.387,N,76.224,W
8/3/2004,12:56:15,34.393,N,76.218,W
8/3/2004,12:58:09,34.399,N,76.212,W
8/3/2004,13:00:09,34.405,N,76.206,W
8/3/2004,13:02:09,34.411,N,76.2,W
8/3/2004,13:04:09,34.418,N,76.194,W
8/3/2004,13:06:09,34.424,N,76.188,W
8/3/2004,13:08:09,34.43,N,76.182,W
8/3/2004,13:10:09,34.436,N,76.176,W
8/3/2004,13:12:09,34.442,N,76.17,W
8/3/2004,13:14:10,34.448,N,76.164,W
8/3/2004,13:16:10,34.454,N,76.157,W
8/3/2004,13:18:10,34.46,N,76.151,W
8/3/2004,13:20:10,34.465,N,76.145,W
8/3/2004,13:22:10,34.471,N,76.138,W
8/3/2004,13:24:10,34.477,N,76.132,W
8/3/2004,13:26:10,34.483,N,76.125,W
8/3/2004,13:28:09,34.488,N,76.119,W
8/3/2004,13:30:09,34.494,N,76.112,W
8/3/2004,13:32:09,34.499,N,76.105,W
8/3/2004,13:34:09,34.505,N,76.099,W
8/3/2004,13:36:09,34.51,N,76.092,W
8/3/2004,13:38:09,34.516,N,76.085,W
8/3/2004,13:40:09,34.521,N,76.078,W
8/3/2004,13:42:09,34.527,N,76.071,W
8/3/2004,13:44:10,34.532,N,76.065,W
8/3/2004,13:46:10,34.538,N,76.058,W
8/3/2004,13:48:10,34.543,N,76.051,W
8/3/2004,13:50:10,34.548,N,76.044,W
8/3/2004,13:52:10,34.554,N,76.037,W
8/3/2004,13:54:10,34.559,N,76.03,W
8/3/2004,13:56:10,34.564,N,76.023,W
8/3/2004,13:58:09,34.57,N,76.016,W
8/3/2004,14:00:09,34.575,N,76.009,W
8/3/2004,14:02:09,34.58,N,76.002,W
8/3/2004,14:04:09,34.585,N,75.995,W
8/3/2004,14:06:09,34.591,N,75.988,W
8/3/2004,14:08:09,34.596,N,75.981,W
8/3/2004,14:10:09,34.601,N,75.974,W
8/3/2004,14:12:09,34.606,N,75.967,W
8/3/2004,14:14:10,34.612,N,75.96,W
8/3/2004,14:16:10,34.617,N,75.953,W
