Track,for,Harvey,2005,,,
8/1/2005,17:46:44,26.577,N,72.637,W,0
8/1/2005,17:48:44,26.58,N,72.636,W,0
8/1/2005,17:50:44,26.584,N,72.635,W,0
8/1/2005,17:52:44,26.588,N,72.635,W,0
8/1/2005,17:54:44,26.592,N,72.634,W,0
8/1/2005,17:56:44,26.596,N,72.634,W,0
8/1/2005,17:58:44,26.599,N,72.633,W,0
8/1/2005,18:00:44,26.603,N,72.633,W,0
8/1/2005,18:02:43,26.607,N,72.632,W,0
8/1/2005,18:04:43,26.611,N,72.632,W,0
8/1/2005,18:06:43,26.615,N,72.631,W,0
8/1/2005,18:08:43,26.618,N,72.63,W,0
8/1/2005,18:10:43,26.622,N,72.63,W,0
8/1/2005,18:12:43,26.626,N,72.629,W,0
8/1/2005,18:14:43,26.63,N,72.629,W,0
8/1/2005,18:16:44,26.633,N,72.628,W,0
8/1/2005,18:18:44,26.637,N,72.627,W,0
8/1/2005,18:20:44,26.641,N,72.627,W,0
8/1/2005,18:22:44,26.645,N,72.626,W,0
8/1/2005,18:24:44,26.648,N,72.626,W,0
8/1/2005,18:26:44,26.652,N,72.625,W,0
8/1/2005,18:28:44,26.656,N,72.624,W,0
8/1/2005,18:30:44,26.66,N,72.624,W,0
8/1/2005,18:32:43,26.663,N,72.623,W,0
8/1/2005,18:34:43,26.667,N,72.622,W,0
8/1/2005,18:36:43,26.671,N,72.622,W,0
8/1/2005,18:38:43,26.675,N,72.621,W,0
8/1/2005,18:40:43,26.678,N,72.62,W,0
8/1/2005,18:42:43,26.682,N,72.62,W,0
8/1/2005,18:44:43,26.686,N,72.619,W,0
8/1/2005,18:46:44,26.69,N,72.618,W,0
8/1/2005,18:48:44,26.693,N,72.618,W,0
8/1/2005,18:50:44,26.697,N,72.617,W,0
8/1/2005,18:52:44,26.701,N,72.616,W,0
8/1/2005,18:54:44,26.705,N,72.616,W,0
8/1/2005,18:56:44,26.708,N,72.615,W,0
8/1/2005,18:58:44,26.712,N,72.614,W,0
8/1/2005,19:00:44,26.716,N,72.614,W,0
8/1/2005,19:02:43,26.72,N,72.613,W,0
8/1/2005,19:04:43,26.723,N,72.612,W,0
8/1/2005,19:06:43,26.727,N,72.611,W,0
8/1/2005,19:08:43,26.731,N,72.611,W,0
8/1/2005,19:10:43,26.735,N,72.61,W,0
8/1/2005,19:12:43,26.738,N,72.609,W,0
8/1/2005,19:14:43,26.742,N,72.608,W,0
8/1/2005,19:16:44,26.746,N,72.608,W,0
8/1/2005,19:18:44,26.749,N,72.607,W,0
8/1/2005,19:20:44,26.753,N,72.606,W,0
8/1/2005,19:22:44,26.757,N,72.605,W,0
8/1/2005,19:24:44,26.761,N,72.604,W,0
8/1/2005,19:26:44,26.764,N,72.604,W,0
8/1/2005,19:28:44,26.768,N,72.603,W,0
8/1/2005,19:30:44,26.772,N,72.602,W,0
8/1/2005,19:32:43,26.775,N,72.601,W,0
8/1/2005,19:34:43,26.779,N,72.6,W,0
8/1/2005,19:36:43,26.783,N,72.6,W,0
8/1/2005,19:38:43,26.787,N,72.599,W,0
8/1/2005,19:40:43,26.79,N,72.598,W,0
8/1/2005,19:42:43,26.794,N,72.597,W,0
8/1/2005,19:44:43,26.798,N,72.596,W,0
8/1/2005,19:46:44,26.801,N,72.595,W,0
8/1/2005,19:48:44,26.805,N,72.595,W,0
8/1/2005,19:50:44,26.809,N,72.594,W,0
8/1/2005,19:52:44,26.813,N,72.593,W,0
8/1/2005,19:54:44,26.816,N,72.592,W,0
8/1/2005,19:56:44,26.82,N,72.591,W,0
8/1/2005,19:58:44,26.824,N,72.59,W,0
8/1/2005,20:00:44,26.827,N,72.589,W,0
8/1/2005,20:02:43,26.831,N,72.589,W,0
8/1/2005,20:04:43,26.835,N,72.588,W,0
8/1/2005,20:06:43,26.838,N,72.587,W,0
8/1/2005,20:08:43,26.842,N,72.586,W,0
8/1/2005,20:10:43,26.846,N,72.585,W,0
8/1/2005,20:12:43,26.849,N,72.584,W,0
8/1/2005,20:14:43,26.853,N,72.583,W,0
8/1/2005,20:16:44,26.857,N,72.582,W,0
8/1/2005,20:18:44,26.86,N,72.581,W,0
8/1/2005,20:20:44,26.864,N,72.58,W,0
8/1/2005,20:22:44,26.868,N,72.579,W,0
8/1/2005,20:24:44,26.871,N,72.579,W,0
8/1/2005,20:26:44,26.875,N,72.578,W,0
8/1/2005,20:28:44,26.879,N,72.577,W,0
8/1/2005,20:30:44,26.882,N,72.576,W,0
8/1/2005,20:32:43,26.886,N,72.575,W,0
8/1/2005,20:34:43,26.89,N,72.574,W,0
8/1/2005,20:36:43,26.893,N,72.573,W,0
8/1/2005,20:38:43,26.897,N,72.572,W,0
8/1/2005,20:40:43,26.901,N,72.571,W,0
8/1/2005,20:42:43,26.904,N,72.57,W,0
8/1/2005,20:44:43,26.908,N,72.569,W,0
8/1/2005,20:46:44,26.912,N,72.568,W,0
8/1/2005,20:48:44,26.915,N,72.567,W,0
8/1/2005,20:50:44,26.919,N,72.566,W,0
8/1/2005,20:52:44,26.923,N,72.565,W,0
8/1/2005,20:54:44,26.926,N,72.564,W,0
8/1/2005,20:56:44,26.93,N,72.563,W,0
8/1/2005,20:58:44,26.934,N,72.562,W,0
8/1/2005,21:00:44,26.937,N,72.561,W,0
8/1/2005,21:02:43,26.941,N,72.56,W,0
8/1/2005,21:04:43,26.945,N,72.559,W,0
8/1/2005,21:06:43,26.948,N,72.558,W,0
8/1/2005,21:08:43,26.952,N,72.556,W,0
8/1/2005,21:10:43,26.956,N,72.555,W,0
8/1/2005,21:12:43,26.959,N,72.554,W,0
8/1/2005,21:14:43,26.963,N,72.553,W,0
8/1/2005,21:16:44,26.966,N,72.552,W,0
8/1/2005,21:18:44,26.97,N,72.551,W,0
8/1/2005,21:20:44,26.974,N,72.55,W,0
8/1/2005,21:22:44,26.977,N,72.549,W,0
8/1/2005,21:24:44,26.981,N,72.548,W,0
8/1/2005,21:26:44,26.985,N,72.547,W,0
8/1/2005,21:28:44,26.988,N,72.546,W,0
8/1/2005,21:30:44,26.992,N,72.545,W,0
8/1/2005,21:32:43,26.995,N,72.543,W,0
8/1/2005,21:34:43,26.999,N,72.542,W,0
8/1/2005,21:36:43,27.003,N,72.541,W,0
8/1/2005,21:38:43,27.006,N,72.54,W,0
8/1/2005,21:40:43,27.01,N,72.539,W,0
8/1/2005,21:42:43,27.014,N,72.538,W,0
8/1/2005,21:44:43,27.017,N,72.537,W,0
8/1/2005,21:46:44,27.021,N,72.535,W,0
8/1/2005,21:48:44,27.024,N,72.534,W,0
8/1/2005,21:50:44,27.028,N,72.533,W,0
8/1/2005,21:52:44,27.032,N,72.532,W,0
8/1/2005,21:54:44,27.035,N,72.531,W,0
8/1/2005,21:56:44,27.039,N,72.53,W,0
8/1/2005,21:58:44,27.042,N,72.528,W,0
8/1/2005,22:00:44,27.046,N,72.527,W,0
8/1/2005,22:02:43,27.05,N,72.526,W,0
8/1/2005,22:04:43,27.053,N,72.525,W,0
8/1/2005,22:06:43,27.057,N,72.524,W,0
8/1/2005,22:08:43,27.06,N,72.522,W,0
8/1/2005,22:10:43,27.064,N,72.521,W,0
8/1/2005,22:12:43,27.068,N,72.52,W,0
8/1/2005,22:14:43,27.071,N,72.519,W,0
8/1/2005,22:16:44,27.075,N,72.518,W,0
8/1/2005,22:18:44,27.078,N,72.516,W,0
8/1/2005,22:20:44,27.082,N,72.515,W,0
8/1/2005,22:22:44,27.086,N,72.514,W,0
8/1/2005,22:24:44,27.089,N,72.513,W,0
8/1/2005,22:26:44,27.093,N,72.511,W,0
8/1/2005,22:28:44,27.096,N,72.51,W,0
8/1/2005,22:30:44,27.1,N,72.509,W,0
8/1/2005,22:32:43,27.103,N,72.508,W,0
8/1/2005,22:34:43,27.107,N,72.506,W,0
8/1/2005,22:36:43,27.111,N,72.505,W,0
8/1/2005,22:38:43,27.114,N,72.504,W,0
8/1/2005,22:40:43,27.118,N,72.502,W,0
8/1/2005,22:42:43,27.121,N,72.501,W,0
8/1/2005,22:44:43,27.125,N,72.5,W,0
8/1/2005,22:46:44,27.128,N,72.498,W,0
8/1/2005,22:48:44,27.132,N,72.497,W,0
8/1/2005,22:50:44,27.136,N,72.496,W,0
8/1/2005,22:52:44,27.139,N,72.495,W,0
8/1/2005,22:54:44,27.143,N,72.493,W,0
8/1/2005,22:56:44,27.146,N,72.492,W,0
8/1/2005,22:58:44,27.15,N,72.491,W,0
8/1/2005,23:00:44,27.153,N,72.489,W,0
8/1/2005,23:02:43,27.157,N,72.488,W,0
8/1/2005,23:04:43,27.161,N,72.487,W,0
8/1/2005,23:06:43,27.164,N,72.485,W,0
8/1/2005,23:08:43,27.168,N,72.484,W,0
8/1/2005,23:10:43,27.171,N,72.482,W,0
8/1/2005,23:12:43,27.175,N,72.481,W,0
8/1/2005,23:14:43,27.178,N,72.48,W,0
8/1/2005,23:16:44,27.182,N,72.478,W,0
8/1/2005,23:18:44,27.185,N,72.477,W,0
8/1/2005,23:20:44,27.189,N,72.476,W,0
8/1/2005,23:22:44,27.193,N,72.474,W,0
8/1/2005,23:24:44,27.196,N,72.473,W,0
8/1/2005,23:26:44,27.2,N,72.471,W,0
8/1/2005,23:28:44,27.203,N,72.47,W,0
8/1/2005,23:30:44,27.207,N,72.469,W,0
8/1/2005,23:32:43,27.21,N,72.467,W,0
8/1/2005,23:34:43,27.214,N,72.466,W,0
8/1/2005,23:36:43,27.217,N,72.464,W,0
8/1/2005,23:38:43,27.221,N,72.463,W,0
8/1/2005,23:40:43,27.224,N,72.461,W,0
8/1/2005,23:42:43,27.228,N,72.46,W,0
8/1/2005,23:44:43,27.231,N,72.458,W,0
8/1/2005,23:46:44,27.235,N,72.457,W,0
8/1/2005,23:48:44,27.238,N,72.456,W,0
8/1/2005,23:50:44,27.242,N,72.454,W,0
8/1/2005,23:52:44,27.246,N,72.453,W,0
8/1/2005,23:54:44,27.249,N,72.451,W,0
8/1/2005,23:56:44,27.253,N,72.45,W,0
8/1/2005,23:58:44,27.256,N,72.448,W,0
8/2/2005,0:00:44,27.26,N,72.447,W,0
8/2/2005,0:02:43,27.263,N,72.445,W,0
8/2/2005,0:04:43,27.267,N,72.444,W,0
8/2/2005,0:06:43,27.27,N,72.442,W,0
8/2/2005,0:08:43,27.274,N,72.441,W,0
8/2/2005,0:10:43,27.277,N,72.439,W,0
8/2/2005,0:12:43,27.281,N,72.438,W,0
8/2/2005,0:14:43,27.284,N,72.436,W,0
8/2/2005,0:16:44,27.288,N,72.435,W,0
8/2/2005,0:18:44,27.291,N,72.433,W,0
8/2/2005,0:20:44,27.295,N,72.432,W,0
8/2/2005,0:22:44,27.298,N,72.43,W,0
8/2/2005,0:24:44,27.302,N,72.428,W,0
8/2/2005,0:26:44,27.305,N,72.427,W,0
8/2/2005,0:28:44,27.309,N,72.425,W,0
8/2/2005,0:30:44,27.312,N,72.424,W,0
8/2/2005,0:32:43,27.316,N,72.422,W,0
8/2/2005,0:34:43,27.319,N,72.421,W,0
8/2/2005,0:36:43,27.323,N,72.419,W,0
8/2/2005,0:38:43,27.326,N,72.417,W,0
8/2/2005,0:40:43,27.33,N,72.416,W,0
8/2/2005,0:42:43,27.333,N,72.414,W,0
8/2/2005,0:44:43,27.337,N,72.413,W,0
8/2/2005,0:46:44,27.34,N,72.411,W,0
8/2/2005,0:48:44,27.344,N,72.41,W,0
8/2/2005,0:50:44,27.347,N,72.408,W,0
8/2/2005,0:52:44,27.351,N,72.406,W,0
8/2/2005,0:54:44,27.354,N,72.405,W,0
8/2/2005,0:56:44,27.358,N,72.403,W,0
8/2/2005,0:58:44,27.361,N,72.401,W,0
8/2/2005,1:00:44,27.365,N,72.4,W,0
8/2/2005,1:02:43,27.368,N,72.398,W,0
8/2/2005,1:04:43,27.371,N,72.396,W,0
8/2/2005,1:06:43,27.375,N,72.395,W,0
8/2/2005,1:08:43,27.378,N,72.393,W,0
8/2/2005,1:10:43,27.382,N,72.392,W,0
8/2/2005,1:12:43,27.385,N,72.39,W,0
8/2/2005,1:14:43,27.389,N,72.388,W,0
8/2/2005,1:16:44,27.392,N,72.387,W,0
8/2/2005,1:18:44,27.396,N,72.385,W,0
8/2/2005,1:20:44,27.399,N,72.383,W,0
8/2/2005,1:22:44,27.403,N,72.381,W,0
8/2/2005,1:24:44,27.406,N,72.38,W,0
8/2/2005,1:26:44,27.41,N,72.378,W,0
8/2/2005,1:28:44,27.413,N,72.376,W,0
8/2/2005,1:30:44,27.416,N,72.375,W,0
8/2/2005,1:32:43,27.42,N,72.373,W,0
8/2/2005,1:34:43,27.423,N,72.371,W,0
8/2/2005,1:36:43,27.427,N,72.37,W,0
8/2/2005,1:38:43,27.43,N,72.368,W,0
8/2/2005,1:40:43,27.434,N,72.366,W,0
8/2/2005,1:42:43,27.437,N,72.364,W,0
8/2/2005,1:44:43,27.441,N,72.363,W,0
8/2/2005,1:46:44,27.444,N,72.361,W,0
8/2/2005,1:48:44,27.448,N,72.359,W,0
8/2/2005,1:50:44,27.451,N,72.357,W,0
8/2/2005,1:52:44,27.454,N,72.356,W,0
8/2/2005,1:54:44,27.458,N,72.354,W,0
8/2/2005,1:56:44,27.461,N,72.352,W,0
8/2/2005,1:58:44,27.465,N,72.35,W,0
8/2/2005,2:00:44,27.468,N,72.348,W,0
8/2/2005,2:02:43,27.472,N,72.347,W,0
8/2/2005,2:04:43,27.475,N,72.345,W,0
8/2/2005,2:06:43,27.478,N,72.343,W,0
8/2/2005,2:08:43,27.482,N,72.341,W,0
8/2/2005,2:10:43,27.485,N,72.34,W,0
8/2/2005,2:12:43,27.489,N,72.338,W,0
8/2/2005,2:14:43,27.492,N,72.336,W,0
8/2/2005,2:16:44,27.496,N,72.334,W,0
8/2/2005,2:18:44,27.499,N,72.332,W,0
8/2/2005,2:20:44,27.502,N,72.33,W,0
8/2/2005,2:22:44,27.506,N,72.329,W,0
8/2/2005,2:24:44,27.509,N,72.327,W,0
8/2/2005,2:26:44,27.513,N,72.325,W,0
8/2/2005,2:28:44,27.516,N,72.323,W,0
8/2/2005,2:30:44,27.52,N,72.321,W,0
8/2/2005,2:32:43,27.523,N,72.319,W,0
8/2/2005,2:34:43,27.526,N,72.318,W,0
8/2/2005,2:36:43,27.53,N,72.316,W,0
8/2/2005,2:38:43,27.533,N,72.314,W,0
8/2/2005,2:40:43,27.537,N,72.312,W,0
8/2/2005,2:42:43,27.54,N,72.31,W,0
8/2/2005,2:44:43,27.543,N,72.308,W,0
8/2/2005,2:46:44,27.547,N,72.306,W,0
8/2/2005,2:48:44,27.55,N,72.304,W,0
8/2/2005,2:50:44,27.554,N,72.303,W,0
8/2/2005,2:52:44,27.557,N,72.301,W,0
8/2/2005,2:54:44,27.56,N,72.299,W,0
8/2/2005,2:56:44,27.564,N,72.297,W,0
8/2/2005,2:58:44,27.567,N,72.295,W,0
8/2/2005,3:00:44,27.571,N,72.293,W,0
8/2/2005,3:02:43,27.574,N,72.291,W,0
8/2/2005,3:04:43,27.577,N,72.289,W,0
8/2/2005,3:06:43,27.581,N,72.287,W,0
8/2/2005,3:08:43,27.584,N,72.285,W,0
8/2/2005,3:10:43,27.588,N,72.283,W,0
8/2/2005,3:12:43,27.591,N,72.281,W,0
8/2/2005,3:14:43,27.594,N,72.279,W,0
8/2/2005,3:16:44,27.598,N,72.277,W,0
8/2/2005,3:18:44,27.601,N,72.275,W,0
8/2/2005,3:20:44,27.605,N,72.274,W,0
8/2/2005,3:22:44,27.608,N,72.272,W,0
8/2/2005,3:24:44,27.611,N,72.27,W,0
8/2/2005,3:26:44,27.615,N,72.268,W,0
8/2/2005,3:28:44,27.618,N,72.266,W,0
8/2/2005,3:30:44,27.621,N,72.264,W,0
8/2/2005,3:32:43,27.625,N,72.262,W,0
8/2/2005,3:34:43,27.628,N,72.26,W,0
8/2/2005,3:36:43,27.632,N,72.258,W,0
8/2/2005,3:38:43,27.635,N,72.256,W,0
8/2/2005,3:40:43,27.638,N,72.254,W,0
8/2/2005,3:42:43,27.642,N,72.252,W,0
8/2/2005,3:44:43,27.645,N,72.25,W,0
8/2/2005,3:46:44,27.648,N,72.248,W,0
8/2/2005,3:48:44,27.652,N,72.246,W,0
8/2/2005,3:50:44,27.655,N,72.244,W,0
8/2/2005,3:52:44,27.659,N,72.241,W,0
8/2/2005,3:54:44,27.662,N,72.239,W,0
8/2/2005,3:56:44,27.665,N,72.237,W,0
8/2/2005,3:58:44,27.669,N,72.235,W,0
8/2/2005,4:00:44,27.672,N,72.233,W,0
8/2/2005,4:02:43,27.675,N,72.231,W,0
8/2/2005,4:04:43,27.679,N,72.229,W,0
8/2/2005,4:06:43,27.682,N,72.227,W,0
8/2/2005,4:08:43,27.685,N,72.225,W,0
8/2/2005,4:10:43,27.689,N,72.223,W,0
8/2/2005,4:12:43,27.692,N,72.221,W,0
8/2/2005,4:14:43,27.695,N,72.219,W,0
8/2/2005,4:16:44,27.699,N,72.217,W,0
8/2/2005,4:18:44,27.702,N,72.215,W,0
8/2/2005,4:20:44,27.705,N,72.212,W,0
8/2/2005,4:22:44,27.709,N,72.21,W,0
8/2/2005,4:24:44,27.712,N,72.208,W,0
8/2/2005,4:26:44,27.716,N,72.206,W,0
8/2/2005,4:28:44,27.719,N,72.204,W,0
8/2/2005,4:30:44,27.722,N,72.202,W,0
8/2/2005,4:32:43,27.726,N,72.2,W,0
8/2/2005,4:34:43,27.729,N,72.198,W,0
8/2/2005,4:36:43,27.732,N,72.195,W,0
8/2/2005,4:38:43,27.736,N,72.193,W,0
8/2/2005,4:40:43,27.739,N,72.191,W,0
8/2/2005,4:42:43,27.742,N,72.189,W,0
8/2/2005,4:44:43,27.746,N,72.187,W,0
8/2/2005,4:46:44,27.749,N,72.185,W,0
8/2/2005,4:48:44,27.752,N,72.183,W,0
8/2/2005,4:50:44,27.756,N,72.18,W,0
8/2/2005,4:52:44,27.759,N,72.178,W,0
8/2/2005,4:54:44,27.762,N,72.176,W,0
8/2/2005,4:56:44,27.765,N,72.174,W,0
8/2/2005,4:58:44,27.769,N,72.172,W,0
8/2/2005,5:00:44,27.772,N,72.169,W,0
8/2/2005,5:02:43,27.775,N,72.167,W,0
8/2/2005,5:04:43,27.779,N,72.165,W,0
8/2/2005,5:06:43,27.782,N,72.163,W,0
8/2/2005,5:08:43,27.785,N,72.161,W,0
8/2/2005,5:10:43,27.789,N,72.158,W,0
8/2/2005,5:12:43,27.792,N,72.156,W,0
8/2/2005,5:14:43,27.795,N,72.154,W,0
8/2/2005,5:16:44,27.799,N,72.152,W,0
8/2/2005,5:18:44,27.802,N,72.15,W,0
8/2/2005,5:20:44,27.805,N,72.147,W,0
8/2/2005,5:22:44,27.809,N,72.145,W,0
8/2/2005,5:24:44,27.812,N,72.143,W,0
8/2/2005,5:26:44,27.815,N,72.141,W,0
8/2/2005,5:28:44,27.818,N,72.138,W,0
8/2/2005,5:30:44,27.822,N,72.136,W,0
8/2/2005,5:32:43,27.825,N,72.134,W,0
8/2/2005,5:34:43,27.828,N,72.132,W,0
8/2/2005,5:36:43,27.832,N,72.129,W,0
8/2/2005,5:38:43,27.835,N,72.127,W,0
8/2/2005,5:40:43,27.838,N,72.125,W,0
8/2/2005,5:42:43,27.842,N,72.122,W,0
8/2/2005,5:44:43,27.845,N,72.12,W,0
8/2/2005,5:46:44,27.848,N,72.118,W,0
8/2/2005,5:48:44,27.851,N,72.116,W,0
8/2/2005,5:50:44,27.855,N,72.113,W,0
8/2/2005,5:52:44,27.858,N,72.111,W,0
8/2/2005,5:54:44,27.861,N,72.109,W,0
8/2/2005,5:56:44,27.865,N,72.106,W,0
8/2/2005,5:58:44,27.868,N,72.104,W,0
8/2/2005,6:00:44,27.871,N,72.102,W,0
8/2/2005,6:02:43,27.874,N,72.099,W,0
8/2/2005,6:04:43,27.878,N,72.097,W,0
8/2/2005,6:06:43,27.881,N,72.095,W,0
8/2/2005,6:08:43,27.884,N,72.092,W,0
8/2/2005,6:10:43,27.888,N,72.09,W,0
8/2/2005,6:12:43,27.891,N,72.088,W,0
8/2/2005,6:14:43,27.894,N,72.085,W,0
8/2/2005,6:16:44,27.897,N,72.083,W,0
8/2/2005,6:18:44,27.901,N,72.081,W,0
8/2/2005,6:20:44,27.904,N,72.078,W,0
8/2/2005,6:22:44,27.907,N,72.076,W,0
8/2/2005,6:24:44,27.91,N,72.073,W,0
8/2/2005,6:26:44,27.914,N,72.071,W,0
8/2/2005,6:28:44,27.917,N,72.069,W,0
8/2/2005,6:30:44,27.92,N,72.066,W,0
8/2/2005,6:32:43,27.924,N,72.064,W,0
8/2/2005,6:34:43,27.927,N,72.061,W,0
8/2/2005,6:36:43,27.93,N,72.059,W,0
8/2/2005,6:38:43,27.933,N,72.057,W,0
8/2/2005,6:40:43,27.937,N,72.054,W,0
8/2/2005,6:42:43,27.94,N,72.052,W,0
8/2/2005,6:44:43,27.943,N,72.049,W,0
8/2/2005,6:46:44,27.946,N,72.047,W,0
8/2/2005,6:48:44,27.95,N,72.045,W,0
8/2/2005,6:50:44,27.953,N,72.042,W,0
8/2/2005,6:52:44,27.956,N,72.04,W,0
8/2/2005,6:54:44,27.959,N,72.037,W,0
8/2/2005,6:56:44,27.963,N,72.035,W,0
8/2/2005,6:58:44,27.966,N,72.032,W,0
8/2/2005,7:00:44,27.969,N,72.03,W,0
8/2/2005,7:02:43,27.972,N,72.027,W,0
8/2/2005,7:04:43,27.976,N,72.025,W,0
8/2/2005,7:06:43,27.979,N,72.023,W,0
8/2/2005,7:08:43,27.982,N,72.02,W,0
8/2/2005,7:10:43,27.985,N,72.018,W,0
8/2/2005,7:12:43,27.989,N,72.015,W,0
8/2/2005,7:14:43,27.992,N,72.013,W,0
8/2/2005,7:16:44,27.995,N,72.01,W,0
8/2/2005,7:18:44,27.998,N,72.008,W,0
8/2/2005,7:20:44,28.001,N,72.005,W,0
8/2/2005,7:22:44,28.005,N,72.003,W,0
8/2/2005,7:24:44,28.008,N,72,W,0
8/2/2005,7:26:44,28.011,N,71.998,W,0
8/2/2005,7:28:44,28.014,N,71.995,W,0
8/2/2005,7:30:44,28.018,N,71.993,W,0
8/2/2005,7:32:43,28.021,N,71.99,W,0
8/2/2005,7:34:43,28.024,N,71.988,W,0
8/2/2005,7:36:43,28.027,N,71.985,W,0
8/2/2005,7:38:43,28.03,N,71.982,W,0
8/2/2005,7:40:43,28.034,N,71.98,W,0
8/2/2005,7:42:43,28.037,N,71.977,W,0
8/2/2005,7:44:43,28.04,N,71.975,W,0
8/2/2005,7:46:44,28.043,N,71.972,W,0
8/2/2005,7:48:44,28.047,N,71.97,W,0
8/2/2005,7:50:44,28.05,N,71.967,W,0
8/2/2005,7:52:44,28.053,N,71.965,W,0
8/2/2005,7:54:44,28.056,N,71.962,W,0
8/2/2005,7:56:44,28.059,N,71.959,W,0
8/2/2005,7:58:44,28.063,N,71.957,W,0
8/2/2005,8:00:44,28.066,N,71.954,W,0
8/2/2005,8:02:43,28.069,N,71.952,W,0
8/2/2005,8:04:43,28.072,N,71.949,W,0
8/2/2005,8:06:43,28.075,N,71.947,W,0
8/2/2005,8:08:43,28.079,N,71.944,W,0
8/2/2005,8:10:43,28.082,N,71.941,W,0
8/2/2005,8:12:43,28.085,N,71.939,W,0
8/2/2005,8:14:43,28.088,N,71.936,W,0
8/2/2005,8:16:44,28.092,N,71.933,W,0
8/2/2005,8:18:44,28.095,N,71.931,W,0
8/2/2005,8:20:44,28.098,N,71.928,W,0
8/2/2005,8:22:44,28.101,N,71.926,W,0
8/2/2005,8:24:44,28.104,N,71.923,W,0
8/2/2005,8:26:44,28.107,N,71.92,W,0
8/2/2005,8:28:44,28.111,N,71.918,W,0
8/2/2005,8:30:44,28.114,N,71.915,W,0
8/2/2005,8:32:43,28.117,N,71.912,W,0
8/2/2005,8:34:43,28.12,N,71.91,W,0
8/2/2005,8:36:43,28.123,N,71.907,W,0
8/2/2005,8:38:43,28.127,N,71.904,W,0
8/2/2005,8:40:43,28.13,N,71.902,W,0
8/2/2005,8:42:43,28.133,N,71.899,W,0
8/2/2005,8:44:43,28.136,N,71.896,W,0
8/2/2005,8:46:44,28.139,N,71.894,W,0
8/2/2005,8:48:44,28.143,N,71.891,W,0
8/2/2005,8:50:44,28.146,N,71.888,W,0
8/2/2005,8:52:44,28.149,N,71.886,W,0
8/2/2005,8:54:44,28.152,N,71.883,W,0
8/2/2005,8:56:44,28.155,N,71.88,W,0
8/2/2005,8:58:44,28.158,N,71.878,W,0
8/2/2005,9:00:44,28.162,N,71.875,W,0
8/2/2005,9:02:43,28.165,N,71.872,W,0
8/2/2005,9:04:43,28.168,N,71.869,W,0
8/2/2005,9:06:43,28.171,N,71.867,W,0
8/2/2005,9:08:43,28.174,N,71.864,W,0
8/2/2005,9:10:43,28.177,N,71.861,W,0
8/2/2005,9:12:43,28.181,N,71.859,W,0
8/2/2005,9:14:43,28.184,N,71.856,W,0
8/2/2005,9:16:44,28.187,N,71.853,W,0
8/2/2005,9:18:44,28.19,N,71.85,W,0
8/2/2005,9:20:44,28.193,N,71.848,W,0
8/2/2005,9:22:44,28.196,N,71.845,W,0
8/2/2005,9:24:44,28.2,N,71.842,W,0
8/2/2005,9:26:44,28.203,N,71.839,W,0
8/2/2005,9:28:44,28.206,N,71.837,W,0
8/2/2005,9:30:44,28.209,N,71.834,W,0
8/2/2005,9:32:43,28.212,N,71.831,W,0
8/2/2005,9:34:43,28.215,N,71.828,W,0
8/2/2005,9:36:43,28.219,N,71.825,W,0
8/2/2005,9:38:43,28.222,N,71.823,W,0
8/2/2005,9:40:43,28.225,N,71.82,W,0
8/2/2005,9:42:43,28.228,N,71.817,W,0
8/2/2005,9:44:43,28.231,N,71.814,W,0
8/2/2005,9:46:44,28.234,N,71.811,W,0
8/2/2005,9:48:44,28.237,N,71.809,W,0
8/2/2005,9:50:44,28.241,N,71.806,W,0
8/2/2005,9:52:44,28.244,N,71.803,W,0
8/2/2005,9:54:44,28.247,N,71.8,W,0
8/2/2005,9:56:44,28.25,N,71.797,W,0
8/2/2005,9:58:44,28.253,N,71.795,W,0
8/2/2005,10:00:44,28.256,N,71.792,W,0
8/2/2005,10:02:43,28.259,N,71.789,W,0
8/2/2005,10:04:43,28.263,N,71.786,W,0
8/2/2005,10:06:43,28.266,N,71.783,W,0
8/2/2005,10:08:43,28.269,N,71.78,W,0
8/2/2005,10:10:43,28.272,N,71.778,W,0
8/2/2005,10:12:43,28.275,N,71.775,W,0
8/2/2005,10:14:43,28.278,N,71.772,W,0
8/2/2005,10:16:44,28.281,N,71.769,W,0
8/2/2005,10:18:44,28.285,N,71.766,W,0
8/2/2005,10:20:44,28.288,N,71.763,W,0
8/2/2005,10:22:44,28.291,N,71.76,W,0
8/2/2005,10:24:44,28.294,N,71.758,W,0
8/2/2005,10:26:44,28.297,N,71.755,W,0
8/2/2005,10:28:44,28.3,N,71.752,W,0
8/2/2005,10:30:44,28.303,N,71.749,W,0
8/2/2005,10:32:43,28.306,N,71.746,W,0
8/2/2005,10:34:43,28.31,N,71.743,W,0
8/2/2005,10:36:43,28.313,N,71.74,W,0
8/2/2005,10:38:43,28.316,N,71.737,W,0
8/2/2005,10:40:43,28.319,N,71.734,W,0
8/2/2005,10:42:43,28.322,N,71.731,W,0
8/2/2005,10:44:43,28.325,N,71.729,W,0
8/2/2005,10:46:44,28.328,N,71.726,W,0
8/2/2005,10:48:44,28.331,N,71.723,W,0
8/2/2005,10:50:44,28.334,N,71.72,W,0
8/2/2005,10:52:44,28.338,N,71.717,W,0
8/2/2005,10:54:44,28.341,N,71.714,W,0
8/2/2005,10:56:44,28.344,N,71.711,W,0
8/2/2005,10:58:44,28.347,N,71.708,W,0
8/2/2005,11:00:44,28.35,N,71.705,W,0
