Track,for,Mindy,2003,,,
10/13/2003,14:36:07,26.213,N,68.675,W,0
10/13/2003,14:38:08,26.211,N,68.67,W,0
10/13/2003,14:40:08,26.209,N,68.666,W,0
10/13/2003,14:42:08,26.207,N,68.661,W,0
10/13/2003,14:44:08,26.205,N,68.656,W,0
10/13/2003,14:46:08,26.203,N,68.652,W,0
10/13/2003,14:48:08,26.201,N,68.647,W,0
10/13/2003,14:50:08,26.199,N,68.642,W,0
10/13/2003,14:52:07,26.197,N,68.638,W,0
10/13/2003,14:54:07,26.195,N,68.633,W,0
10/13/2003,14:56:07,26.193,N,68.628,W,0
10/13/2003,14:58:07,26.191,N,68.624,W,0
10/13/2003,15:00:07,26.189,N,68.619,W,0
10/13/2003,15:02:07,26.187,N,68.615,W,0
10/13/2003,15:04:07,26.185,N,68.61,W,0
10/13/2003,15:06:07,26.183,N,68.605,W,0
10/13/2003,15:08:08,26.181,N,68.601,W,0
10/13/2003,15:10:08,26.179,N,68.596,W,0
10/13/2003,15:12:08,26.177,N,68.592,W,0
10/13/2003,15:14:08,26.175,N,68.587,W,0
10/13/2003,15:16:08,26.173,N,68.583,W,0
10/13/2003,15:18:08,26.171,N,68.578,W,0
10/13/2003,15:20:08,26.169,N,68.574,W,0
10/13/2003,15:22:07,26.167,N,68.57,W,0
10/13/2003,15:24:07,26.165,N,68.565,W,0
10/13/2003,15:26:07,26.162,N,68.561,W,0
10/13/2003,15:28:07,26.16,N,68.556,W,0
10/13/2003,15:30:07,26.158,N,68.552,W,0
10/13/2003,15:32:07,26.156,N,68.547,W,0
10/13/2003,15:34:07,26.154,N,68.543,W,0
10/13/2003,15:36:07,26.152,N,68.539,W,0
10/13/2003,15:38:08,26.15,N,68.534,W,0
10/13/2003,15:40:08,26.148,N,68.53,W,0
10/13/2003,15:42:08,26.146,N,68.526,W,0
10/13/2003,15:44:08,26.144,N,68.521,W,0
10/13/2003,15:46:08,26.142,N,68.517,W,0
10/13/2003,15:48:08,26.14,N,68.513,W,0
10/13/2003,15:50:08,26.137,N,68.509,W,0
10/13/2003,15:52:07,26.135,N,68.504,W,0
10/13/2003,15:54:07,26.133,N,68.5,W,0
10/13/2003,15:56:07,26.131,N,68.496,W,0
10/13/2003,15:58:07,26.129,N,68.492,W,0
10/13/2003,16:00:07,26.127,N,68.487,W,0
10/13/2003,16:02:07,26.125,N,68.483,W,0
10/13/2003,16:04:07,26.123,N,68.479,W,0
10/13/2003,16:06:07,26.12,N,68.475,W,0
10/13/2003,16:08:08,26.118,N,68.47,W,0
10/13/2003,16:10:08,26.116,N,68.466,W,0
10/13/2003,16:12:08,26.114,N,68.462,W,0
10/13/2003,16:14:08,26.112,N,68.458,W,0
10/13/2003,16:16:08,26.11,N,68.454,W,0
10/13/2003,16:18:08,26.108,N,68.45,W,0
10/13/2003,16:20:08,26.105,N,68.445,W,0
10/13/2003,16:22:07,26.103,N,68.441,W,0
10/13/2003,16:24:07,26.101,N,68.437,W,0
10/13/2003,16:26:07,26.099,N,68.433,W,0
10/13/2003,16:28:07,26.097,N,68.429,W,0
10/13/2003,16:30:07,26.095,N,68.425,W,0
10/13/2003,16:32:07,26.093,N,68.421,W,0
10/13/2003,16:34:07,26.09,N,68.417,W,0
10/13/2003,16:36:07,26.088,N,68.413,W,0
10/13/2003,16:38:08,26.086,N,68.409,W,0
10/13/2003,16:40:08,26.084,N,68.404,W,0
10/13/2003,16:42:08,26.082,N,68.4,W,0
10/13/2003,16:44:08,26.079,N,68.396,W,0
10/13/2003,16:46:08,26.077,N,68.392,W,0
10/13/2003,16:48:08,26.075,N,68.388,W,0
10/13/2003,16:50:08,26.073,N,68.384,W,0
10/13/2003,16:52:07,26.071,N,68.38,W,0
10/13/2003,16:54:07,26.069,N,68.376,W,0
10/13/2003,16:56:07,26.066,N,68.372,W,0
10/13/2003,16:58:07,26.064,N,68.368,W,0
10/13/2003,16:58:14,26.064,N,68.368,W,0
10/13/2003,17:00:14,26.061,N,68.364,W,0
10/13/2003,17:02:14,26.059,N,68.36,W,0
10/13/2003,17:04:14,26.056,N,68.355,W,0
10/13/2003,17:06:14,26.053,N,68.351,W,0
10/13/2003,17:08:14,26.051,N,68.347,W,0
10/13/2003,17:10:13,26.048,N,68.343,W,0
10/13/2003,17:12:13,26.045,N,68.339,W,0
10/13/2003,17:14:13,26.043,N,68.335,W,0
10/13/2003,17:16:13,26.04,N,68.331,W,0
10/13/2003,17:18:13,26.038,N,68.327,W,0
10/13/2003,17:20:13,26.035,N,68.323,W,0
10/13/2003,17:22:13,26.033,N,68.319,W,0
10/13/2003,17:24:14,26.03,N,68.315,W,0
10/13/2003,17:26:14,26.028,N,68.311,W,0
10/13/2003,17:28:14,26.026,N,68.306,W,0
10/13/2003,17:30:14,26.023,N,68.303,W,0
10/13/2003,17:32:14,26.021,N,68.299,W,0
10/13/2003,17:34:14,26.019,N,68.295,W,0
10/13/2003,17:36:14,26.017,N,68.291,W,0
10/13/2003,17:38:14,26.014,N,68.287,W,0
10/13/2003,17:40:13,26.012,N,68.283,W,0
10/13/2003,17:42:13,26.01,N,68.279,W,0
10/13/2003,17:44:13,26.008,N,68.275,W,0
10/13/2003,17:46:13,26.006,N,68.271,W,0
10/13/2003,17:48:13,26.004,N,68.267,W,0
10/13/2003,17:50:13,26.001,N,68.263,W,0
10/13/2003,17:52:13,25.999,N,68.26,W,0
10/13/2003,17:54:14,25.997,N,68.256,W,0
10/13/2003,17:56:14,25.995,N,68.252,W,0
10/13/2003,17:58:14,25.993,N,68.248,W,0
10/13/2003,18:00:14,25.991,N,68.244,W,0
10/13/2003,18:02:14,25.989,N,68.241,W,0
10/13/2003,18:04:14,25.988,N,68.237,W,0
10/13/2003,18:06:14,25.986,N,68.233,W,0
10/13/2003,18:08:14,25.984,N,68.229,W,0
10/13/2003,18:10:13,25.982,N,68.226,W,0
10/13/2003,18:12:13,25.98,N,68.222,W,0
10/13/2003,18:14:13,25.978,N,68.218,W,0
10/13/2003,18:16:13,25.977,N,68.214,W,0
10/13/2003,18:18:13,25.975,N,68.211,W,0
10/13/2003,18:20:13,25.973,N,68.207,W,0
10/13/2003,18:22:13,25.971,N,68.203,W,0
10/13/2003,18:24:14,25.97,N,68.2,W,0
10/13/2003,18:26:14,25.968,N,68.196,W,0
10/13/2003,18:28:14,25.966,N,68.193,W,0
10/13/2003,18:30:14,25.965,N,68.189,W,0
10/13/2003,18:32:14,25.963,N,68.185,W,0
10/13/2003,18:34:14,25.962,N,68.182,W,0
10/13/2003,18:36:14,25.96,N,68.178,W,0
10/13/2003,18:38:14,25.959,N,68.175,W,0
10/13/2003,18:40:13,25.957,N,68.171,W,0
10/13/2003,18:42:13,25.956,N,68.168,W,0
10/13/2003,18:44:13,25.954,N,68.164,W,0
10/13/2003,18:46:13,25.953,N,68.16,W,0
10/13/2003,18:48:13,25.951,N,68.157,W,0
10/13/2003,18:50:13,25.95,N,68.153,W,0
10/13/2003,18:52:13,25.948,N,68.15,W,0
10/13/2003,18:54:14,25.947,N,68.147,W,0
10/13/2003,18:56:14,25.946,N,68.143,W,0
10/13/2003,18:58:14,25.944,N,68.14,W,0
10/13/2003,19:00:14,25.943,N,68.136,W,0
10/13/2003,19:02:14,25.942,N,68.133,W,0
10/13/2003,19:04:14,25.941,N,68.129,W,0
10/13/2003,19:06:14,25.939,N,68.126,W,0
10/13/2003,19:08:14,25.938,N,68.123,W,0
10/13/2003,19:10:13,25.937,N,68.119,W,0
10/13/2003,19:12:13,25.936,N,68.116,W,0
10/13/2003,19:14:13,25.935,N,68.112,W,0
10/13/2003,19:16:13,25.933,N,68.109,W,0
10/13/2003,19:18:13,25.932,N,68.106,W,0
10/13/2003,19:20:13,25.931,N,68.102,W,0
10/13/2003,19:22:13,25.93,N,68.099,W,0
10/13/2003,19:24:14,25.929,N,68.096,W,0
10/13/2003,19:26:14,25.928,N,68.092,W,0
10/13/2003,19:28:14,25.927,N,68.089,W,0
10/13/2003,19:30:14,25.926,N,68.086,W,0
10/13/2003,19:32:14,25.925,N,68.083,W,0
10/13/2003,19:34:14,25.924,N,68.079,W,0
10/13/2003,19:36:14,25.923,N,68.076,W,0
10/13/2003,19:38:14,25.922,N,68.073,W,0
10/13/2003,19:40:13,25.921,N,68.069,W,0
10/13/2003,19:42:13,25.92,N,68.066,W,0
10/13/2003,19:44:13,25.919,N,68.063,W,0
10/13/2003,19:46:13,25.919,N,68.06,W,0
10/13/2003,19:48:13,25.918,N,68.057,W,0
10/13/2003,19:50:13,25.917,N,68.053,W,0
10/13/2003,19:52:13,25.916,N,68.05,W,0
10/13/2003,19:54:14,25.915,N,68.047,W,0
10/13/2003,19:56:14,25.914,N,68.044,W,0
10/13/2003,19:58:14,25.914,N,68.041,W,0
10/13/2003,20:00:14,25.913,N,68.038,W,0
10/13/2003,20:02:14,25.912,N,68.034,W,0
10/13/2003,20:04:14,25.911,N,68.031,W,0
10/13/2003,20:06:14,25.911,N,68.028,W,0
10/13/2003,20:08:14,25.91,N,68.025,W,0
10/13/2003,20:10:13,25.909,N,68.022,W,0
10/13/2003,20:12:13,25.909,N,68.019,W,0
10/13/2003,20:14:13,25.908,N,68.016,W,0
10/13/2003,20:16:13,25.907,N,68.013,W,0
10/13/2003,20:18:13,25.907,N,68.009,W,0
10/13/2003,20:20:13,25.906,N,68.006,W,0
10/13/2003,20:22:13,25.906,N,68.003,W,0
10/13/2003,20:24:14,25.905,N,68,W,0
10/13/2003,20:26:14,25.905,N,67.997,W,0
10/13/2003,20:28:14,25.904,N,67.994,W,0
10/13/2003,20:30:14,25.903,N,67.991,W,0
10/13/2003,20:32:14,25.903,N,67.988,W,0
10/13/2003,20:34:14,25.902,N,67.985,W,0
10/13/2003,20:36:14,25.902,N,67.982,W,0
10/13/2003,20:38:14,25.901,N,67.979,W,0
10/13/2003,20:40:13,25.901,N,67.976,W,0
10/13/2003,20:42:13,25.901,N,67.973,W,0
10/13/2003,20:44:13,25.9,N,67.97,W,0
10/13/2003,20:46:13,25.9,N,67.967,W,0
10/13/2003,20:48:13,25.899,N,67.964,W,0
10/13/2003,20:50:13,25.899,N,67.961,W,0
10/13/2003,20:52:13,25.899,N,67.958,W,0
10/13/2003,20:54:14,25.898,N,67.955,W,0
10/13/2003,20:56:14,25.898,N,67.952,W,0
10/13/2003,20:58:14,25.897,N,67.949,W,0
10/13/2003,21:00:14,25.897,N,67.946,W,0
10/13/2003,21:02:14,25.897,N,67.944,W,0
10/13/2003,21:04:14,25.896,N,67.941,W,0
10/13/2003,21:06:14,25.896,N,67.938,W,0
10/13/2003,21:08:14,25.896,N,67.935,W,0
10/13/2003,21:10:13,25.896,N,67.932,W,0
10/13/2003,21:12:13,25.895,N,67.929,W,0
10/13/2003,21:14:13,25.895,N,67.926,W,0
10/13/2003,21:16:13,25.895,N,67.923,W,0
10/13/2003,21:18:13,25.895,N,67.92,W,0
10/13/2003,21:20:13,25.894,N,67.917,W,0
10/13/2003,21:22:13,25.894,N,67.915,W,0
10/13/2003,21:24:14,25.894,N,67.912,W,0
10/13/2003,21:26:14,25.894,N,67.909,W,0
10/13/2003,21:28:14,25.894,N,67.906,W,0
10/13/2003,21:30:14,25.893,N,67.903,W,0
10/13/2003,21:32:14,25.893,N,67.9,W,0
10/13/2003,21:34:14,25.893,N,67.897,W,0
10/13/2003,21:36:14,25.893,N,67.895,W,0
10/13/2003,21:38:14,25.893,N,67.892,W,0
10/13/2003,21:40:13,25.893,N,67.889,W,0
10/13/2003,21:42:13,25.893,N,67.886,W,0
10/13/2003,21:44:13,25.893,N,67.883,W,0
10/13/2003,21:46:13,25.892,N,67.881,W,0
10/13/2003,21:48:13,25.892,N,67.878,W,0
10/13/2003,21:50:13,25.892,N,67.875,W,0
10/13/2003,21:52:13,25.892,N,67.872,W,0
10/13/2003,21:54:14,25.892,N,67.869,W,0
10/13/2003,21:56:14,25.892,N,67.867,W,0
10/13/2003,21:58:14,25.892,N,67.864,W,0
10/13/2003,22:00:14,25.892,N,67.861,W,0
10/13/2003,22:02:14,25.892,N,67.858,W,0
10/13/2003,22:04:14,25.892,N,67.855,W,0
10/13/2003,22:06:14,25.892,N,67.853,W,0
10/13/2003,22:08:14,25.892,N,67.85,W,0
10/13/2003,22:10:13,25.892,N,67.847,W,0
10/13/2003,22:12:13,25.892,N,67.844,W,0
10/13/2003,22:14:13,25.892,N,67.842,W,0
10/13/2003,22:16:13,25.892,N,67.839,W,0
10/13/2003,22:18:13,25.892,N,67.836,W,0
10/13/2003,22:20:13,25.892,N,67.834,W,0
10/13/2003,22:22:13,25.892,N,67.831,W,0
10/13/2003,22:24:14,25.892,N,67.828,W,0
10/13/2003,22:26:14,25.892,N,67.825,W,0
10/13/2003,22:28:14,25.892,N,67.823,W,0
10/13/2003,22:30:14,25.893,N,67.82,W,0
10/13/2003,22:32:14,25.893,N,67.817,W,0
10/13/2003,22:34:14,25.893,N,67.814,W,0
10/13/2003,22:36:14,25.893,N,67.812,W,0
10/13/2003,22:38:14,25.893,N,67.809,W,0
10/13/2003,22:40:13,25.893,N,67.806,W,0
10/13/2003,22:42:13,25.893,N,67.804,W,0
10/13/2003,22:44:13,25.893,N,67.801,W,0
10/13/2003,22:46:13,25.893,N,67.798,W,0
10/13/2003,22:48:13,25.893,N,67.796,W,0
10/13/2003,22:50:13,25.894,N,67.793,W,0
10/13/2003,22:52:13,25.894,N,67.79,W,0
10/13/2003,22:54:14,25.894,N,67.787,W,0
10/13/2003,22:56:14,25.894,N,67.785,W,0
10/13/2003,22:58:14,25.894,N,67.782,W,0
10/13/2003,23:00:14,25.894,N,67.779,W,0
10/13/2003,23:02:14,25.894,N,67.777,W,0
10/13/2003,23:04:14,25.895,N,67.774,W,0
10/13/2003,23:06:14,25.895,N,67.771,W,0
10/13/2003,23:08:14,25.895,N,67.769,W,0
10/13/2003,23:10:13,25.895,N,67.766,W,0
10/13/2003,23:12:13,25.895,N,67.763,W,0
10/13/2003,23:14:13,25.895,N,67.761,W,0
10/13/2003,23:16:13,25.896,N,67.758,W,0
10/13/2003,23:18:13,25.896,N,67.755,W,0
10/13/2003,23:20:13,25.896,N,67.753,W,0
10/13/2003,23:22:13,25.896,N,67.75,W,0
10/13/2003,23:24:14,25.896,N,67.747,W,0
10/13/2003,23:26:14,25.897,N,67.745,W,0
10/13/2003,23:28:14,25.897,N,67.742,W,0
10/13/2003,23:30:14,25.897,N,67.739,W,0
10/13/2003,23:32:14,25.897,N,67.737,W,0
10/13/2003,23:34:14,25.897,N,67.734,W,0
10/13/2003,23:36:14,25.898,N,67.731,W,0
10/13/2003,23:38:14,25.898,N,67.729,W,0
10/13/2003,23:40:13,25.898,N,67.726,W,0
10/13/2003,23:42:13,25.898,N,67.724,W,0
10/13/2003,23:44:13,25.898,N,67.721,W,0
10/13/2003,23:46:13,25.899,N,67.718,W,0
10/13/2003,23:48:13,25.899,N,67.716,W,0
10/13/2003,23:50:13,25.899,N,67.713,W,0
10/13/2003,23:52:13,25.899,N,67.71,W,0
10/13/2003,23:54:14,25.899,N,67.708,W,0
10/13/2003,23:56:14,25.9,N,67.705,W,0
10/13/2003,23:58:14,25.9,N,67.702,W,0
