Track,for,Felix,2007,,
9/3/2007,13:55:50,14.172,N,77.551,W
9/3/2007,13:57:50,14.172,N,77.561,W
9/3/2007,13:59:50,14.173,N,77.571,W
9/3/2007,14:01:50,14.173,N,77.581,W
9/3/2007,14:03:50,14.173,N,77.592,W
9/3/2007,14:05:51,14.174,N,77.602,W
9/3/2007,14:07:51,14.174,N,77.612,W
9/3/2007,14:09:51,14.174,N,77.622,W
9/3/2007,14:11:51,14.175,N,77.632,W
9/3/2007,14:13:51,14.175,N,77.642,W
9/3/2007,14:15:51,14.175,N,77.652,W
9/3/2007,14:17:51,14.176,N,77.662,W
9/3/2007,14:19:51,14.176,N,77.672,W
9/3/2007,14:21:50,14.176,N,77.682,W
9/3/2007,14:23:50,14.176,N,77.692,W
9/3/2007,14:25:50,14.177,N,77.702,W
9/3/2007,14:27:50,14.177,N,77.712,W
9/3/2007,14:29:50,14.177,N,77.722,W
9/3/2007,14:31:50,14.178,N,77.732,W
9/3/2007,14:33:50,14.178,N,77.742,W
9/3/2007,14:35:51,14.178,N,77.752,W
9/3/2007,14:37:51,14.179,N,77.762,W
9/3/2007,14:39:51,14.179,N,77.771,W
9/3/2007,14:41:51,14.179,N,77.781,W
9/3/2007,14:43:51,14.18,N,77.791,W
9/3/2007,14:45:51,14.18,N,77.801,W
9/3/2007,14:47:51,14.18,N,77.811,W
9/3/2007,14:49:51,14.181,N,77.82,W
9/3/2007,14:51:50,14.181,N,77.83,W
9/3/2007,14:53:50,14.181,N,77.84,W
9/3/2007,14:55:50,14.182,N,77.85,W
9/3/2007,14:57:50,14.182,N,77.859,W
9/3/2007,14:59:50,14.182,N,77.869,W
9/3/2007,15:01:50,14.183,N,77.879,W
9/3/2007,15:03:50,14.183,N,77.888,W
9/3/2007,15:05:51,14.184,N,77.898,W
9/3/2007,15:07:51,14.184,N,77.908,W
9/3/2007,15:09:51,14.184,N,77.917,W
9/3/2007,15:11:51,14.185,N,77.927,W
9/3/2007,15:13:51,14.185,N,77.936,W
9/3/2007,15:15:51,14.186,N,77.946,W
9/3/2007,15:17:51,14.186,N,77.956,W
9/3/2007,15:19:51,14.186,N,77.965,W
9/3/2007,15:21:50,14.187,N,77.975,W
9/3/2007,15:23:50,14.187,N,77.984,W
9/3/2007,15:25:50,14.188,N,77.994,W
9/3/2007,15:27:50,14.188,N,78.003,W
9/3/2007,15:29:50,14.189,N,78.013,W
9/3/2007,15:31:50,14.189,N,78.022,W
9/3/2007,15:33:50,14.189,N,78.031,W
9/3/2007,15:35:51,14.19,N,78.041,W
9/3/2007,15:37:51,14.19,N,78.05,W
9/3/2007,15:39:51,14.191,N,78.06,W
9/3/2007,15:41:51,14.191,N,78.069,W
9/3/2007,15:43:51,14.192,N,78.079,W
9/3/2007,15:45:51,14.192,N,78.088,W
9/3/2007,15:47:51,14.193,N,78.097,W
9/3/2007,15:49:51,14.193,N,78.107,W
9/3/2007,15:51:50,14.194,N,78.116,W
9/3/2007,15:53:50,14.195,N,78.125,W
9/3/2007,15:55:50,14.195,N,78.135,W
9/3/2007,15:57:50,14.196,N,78.144,W
9/3/2007,15:59:50,14.196,N,78.153,W
9/3/2007,16:01:50,14.197,N,78.162,W
9/3/2007,16:03:50,14.197,N,78.172,W
9/3/2007,16:05:51,14.198,N,78.181,W
9/3/2007,16:07:51,14.199,N,78.19,W
9/3/2007,16:09:51,14.199,N,78.199,W
9/3/2007,16:11:51,14.2,N,78.209,W
9/3/2007,16:13:51,14.201,N,78.218,W
9/3/2007,16:15:51,14.201,N,78.227,W
9/3/2007,16:17:51,14.202,N,78.236,W
9/3/2007,16:19:51,14.203,N,78.245,W
9/3/2007,16:21:50,14.203,N,78.255,W
9/3/2007,16:23:50,14.204,N,78.264,W
9/3/2007,16:25:50,14.205,N,78.273,W
9/3/2007,16:27:50,14.205,N,78.282,W
9/3/2007,16:29:50,14.206,N,78.291,W
9/3/2007,16:31:50,14.207,N,78.3,W
9/3/2007,16:33:50,14.208,N,78.309,W
9/3/2007,16:35:51,14.209,N,78.318,W
9/3/2007,16:37:51,14.209,N,78.328,W
9/3/2007,16:39:51,14.21,N,78.337,W
9/3/2007,16:41:51,14.211,N,78.346,W
9/3/2007,16:43:51,14.212,N,78.355,W
9/3/2007,16:45:51,14.213,N,78.364,W
9/3/2007,16:47:51,14.213,N,78.373,W
9/3/2007,16:49:51,14.214,N,78.382,W
9/3/2007,16:51:50,14.215,N,78.391,W
9/3/2007,16:53:50,14.216,N,78.4,W
9/3/2007,16:55:50,14.217,N,78.409,W
9/3/2007,16:57:50,14.218,N,78.418,W
9/3/2007,16:59:50,14.219,N,78.427,W
9/3/2007,17:01:50,14.22,N,78.436,W
9/3/2007,17:03:50,14.221,N,78.445,W
9/3/2007,17:05:51,14.222,N,78.454,W
9/3/2007,17:07:51,14.222,N,78.463,W
9/3/2007,17:09:51,14.223,N,78.472,W
9/3/2007,17:11:51,14.224,N,78.481,W
9/3/2007,17:13:51,14.225,N,78.49,W
9/3/2007,17:15:51,14.226,N,78.499,W
9/3/2007,17:17:51,14.227,N,78.507,W
9/3/2007,17:19:51,14.228,N,78.516,W
9/3/2007,17:21:50,14.229,N,78.525,W
9/3/2007,17:23:08,14.23,N,78.531,W
9/3/2007,17:25:08,14.231,N,78.54,W
9/3/2007,17:27:08,14.233,N,78.548,W
9/3/2007,17:29:08,14.234,N,78.557,W
9/3/2007,17:31:08,14.236,N,78.565,W
9/3/2007,17:33:08,14.237,N,78.574,W
9/3/2007,17:35:08,14.238,N,78.583,W
9/3/2007,17:37:07,14.24,N,78.591,W
9/3/2007,17:39:07,14.241,N,78.6,W
9/3/2007,17:41:07,14.242,N,78.608,W
9/3/2007,17:43:07,14.244,N,78.617,W
9/3/2007,17:45:07,14.245,N,78.626,W
9/3/2007,17:47:07,14.246,N,78.634,W
9/3/2007,17:49:07,14.247,N,78.643,W
9/3/2007,17:51:07,14.249,N,78.652,W
9/3/2007,17:53:08,14.25,N,78.66,W
9/3/2007,17:55:08,14.251,N,78.669,W
9/3/2007,17:57:08,14.252,N,78.678,W
9/3/2007,17:59:08,14.254,N,78.687,W
9/3/2007,18:01:08,14.255,N,78.695,W
9/3/2007,18:03:08,14.256,N,78.704,W
9/3/2007,18:05:08,14.257,N,78.713,W
9/3/2007,18:07:07,14.258,N,78.722,W
9/3/2007,18:09:07,14.26,N,78.73,W
9/3/2007,18:11:07,14.261,N,78.739,W
9/3/2007,18:13:07,14.262,N,78.748,W
9/3/2007,18:15:07,14.263,N,78.757,W
9/3/2007,18:17:07,14.264,N,78.766,W
9/3/2007,18:19:07,14.265,N,78.774,W
9/3/2007,18:21:07,14.266,N,78.783,W
9/3/2007,18:23:08,14.267,N,78.792,W
9/3/2007,18:25:08,14.268,N,78.801,W
9/3/2007,18:27:08,14.269,N,78.81,W
9/3/2007,18:29:08,14.27,N,78.819,W
9/3/2007,18:31:08,14.271,N,78.828,W
9/3/2007,18:33:08,14.272,N,78.837,W
9/3/2007,18:35:08,14.273,N,78.845,W
9/3/2007,18:37:07,14.274,N,78.854,W
9/3/2007,18:39:07,14.275,N,78.863,W
9/3/2007,18:41:07,14.276,N,78.872,W
9/3/2007,18:43:07,14.277,N,78.881,W
9/3/2007,18:45:07,14.278,N,78.89,W
9/3/2007,18:47:07,14.279,N,78.899,W
9/3/2007,18:49:07,14.28,N,78.908,W
9/3/2007,18:51:07,14.281,N,78.917,W
9/3/2007,18:53:08,14.282,N,78.926,W
9/3/2007,18:55:08,14.283,N,78.935,W
9/3/2007,18:57:08,14.284,N,78.944,W
9/3/2007,18:59:08,14.285,N,78.953,W
9/3/2007,18:59:57,14.285,N,78.957,W
9/3/2007,19:01:57,14.286,N,78.966,W
9/3/2007,19:03:57,14.287,N,78.975,W
9/3/2007,19:05:57,14.288,N,78.984,W
9/3/2007,19:07:57,14.289,N,78.993,W
9/3/2007,19:09:58,14.29,N,79.002,W
9/3/2007,19:11:58,14.291,N,79.011,W
9/3/2007,19:13:58,14.292,N,79.02,W
9/3/2007,19:15:58,14.293,N,79.029,W
9/3/2007,19:17:58,14.294,N,79.038,W
9/3/2007,19:19:58,14.295,N,79.047,W
9/3/2007,19:21:58,14.296,N,79.056,W
9/3/2007,19:23:58,14.296,N,79.065,W
9/3/2007,19:25:57,14.297,N,79.074,W
9/3/2007,19:27:57,14.298,N,79.083,W
9/3/2007,19:29:57,14.299,N,79.092,W
9/3/2007,19:31:57,14.3,N,79.101,W
9/3/2007,19:33:57,14.301,N,79.11,W
9/3/2007,19:35:57,14.302,N,79.119,W
9/3/2007,19:37:57,14.302,N,79.128,W
9/3/2007,19:39:58,14.303,N,79.137,W
9/3/2007,19:41:58,14.304,N,79.146,W
9/3/2007,19:43:58,14.305,N,79.155,W
9/3/2007,19:45:58,14.306,N,79.164,W
9/3/2007,19:47:58,14.306,N,79.173,W
9/3/2007,19:49:58,14.307,N,79.183,W
9/3/2007,19:51:58,14.308,N,79.192,W
9/3/2007,19:53:58,14.309,N,79.201,W
9/3/2007,19:55:57,14.309,N,79.21,W
9/3/2007,19:57:57,14.31,N,79.219,W
9/3/2007,19:59:57,14.311,N,79.228,W
9/3/2007,20:01:57,14.311,N,79.238,W
9/3/2007,20:03:57,14.312,N,79.247,W
9/3/2007,20:05:57,14.313,N,79.256,W
9/3/2007,20:07:57,14.313,N,79.265,W
9/3/2007,20:09:58,14.314,N,79.275,W
9/3/2007,20:11:58,14.315,N,79.284,W
9/3/2007,20:13:58,14.315,N,79.293,W
9/3/2007,20:15:58,14.316,N,79.302,W
9/3/2007,20:17:58,14.316,N,79.312,W
9/3/2007,20:19:58,14.317,N,79.321,W
9/3/2007,20:21:58,14.318,N,79.33,W
9/3/2007,20:23:58,14.318,N,79.34,W
9/3/2007,20:25:57,14.319,N,79.349,W
9/3/2007,20:27:57,14.319,N,79.358,W
9/3/2007,20:29:57,14.32,N,79.368,W
9/3/2007,20:31:57,14.32,N,79.377,W
9/3/2007,20:33:57,14.321,N,79.387,W
9/3/2007,20:35:57,14.321,N,79.396,W
9/3/2007,20:37:57,14.321,N,79.405,W
9/3/2007,20:39:58,14.322,N,79.415,W
9/3/2007,20:41:02,14.322,N,79.42,W
9/3/2007,20:43:02,14.323,N,79.429,W
9/3/2007,20:45:02,14.323,N,79.438,W
9/3/2007,20:47:02,14.324,N,79.447,W
9/3/2007,20:49:02,14.324,N,79.456,W
9/3/2007,20:51:02,14.325,N,79.465,W
9/3/2007,20:53:02,14.326,N,79.474,W
9/3/2007,20:55:03,14.326,N,79.483,W
9/3/2007,20:57:03,14.327,N,79.493,W
9/3/2007,20:59:03,14.327,N,79.502,W
9/3/2007,21:01:03,14.328,N,79.511,W
9/3/2007,21:03:03,14.328,N,79.52,W
9/3/2007,21:05:03,14.329,N,79.529,W
9/3/2007,21:07:03,14.329,N,79.538,W
9/3/2007,21:09:02,14.33,N,79.547,W
9/3/2007,21:11:02,14.33,N,79.556,W
9/3/2007,21:13:02,14.331,N,79.565,W
9/3/2007,21:15:02,14.331,N,79.574,W
9/3/2007,21:17:02,14.332,N,79.583,W
9/3/2007,21:19:02,14.332,N,79.592,W
9/3/2007,21:21:02,14.333,N,79.601,W
9/3/2007,21:23:02,14.333,N,79.61,W
9/3/2007,21:25:03,14.334,N,79.619,W
9/3/2007,21:27:03,14.334,N,79.627,W
9/3/2007,21:29:03,14.335,N,79.636,W
9/3/2007,21:31:03,14.335,N,79.645,W
9/3/2007,21:33:03,14.335,N,79.654,W
9/3/2007,21:35:03,14.336,N,79.663,W
9/3/2007,21:37:03,14.336,N,79.672,W
9/3/2007,21:39:02,14.337,N,79.681,W
9/3/2007,21:41:02,14.337,N,79.69,W
9/3/2007,21:43:02,14.337,N,79.699,W
9/3/2007,21:45:02,14.338,N,79.708,W
9/3/2007,21:47:02,14.338,N,79.717,W
9/3/2007,21:49:02,14.338,N,79.725,W
9/3/2007,21:51:02,14.339,N,79.734,W
9/3/2007,21:53:02,14.339,N,79.743,W
9/3/2007,21:55:03,14.339,N,79.752,W
9/3/2007,21:57:03,14.339,N,79.761,W
9/3/2007,21:59:03,14.34,N,79.77,W
9/3/2007,22:01:03,14.34,N,79.779,W
9/3/2007,22:03:03,14.34,N,79.787,W
9/3/2007,22:05:03,14.34,N,79.796,W
9/3/2007,22:07:03,14.341,N,79.805,W
9/3/2007,22:09:02,14.341,N,79.814,W
9/3/2007,22:11:02,14.341,N,79.823,W
9/3/2007,22:13:02,14.341,N,79.831,W
9/3/2007,22:15:02,14.341,N,79.84,W
9/3/2007,22:17:02,14.342,N,79.849,W
9/3/2007,22:19:02,14.342,N,79.858,W
9/3/2007,22:21:02,14.342,N,79.866,W
9/3/2007,22:23:02,14.342,N,79.875,W
9/3/2007,22:25:03,14.342,N,79.884,W
9/3/2007,22:27:03,14.342,N,79.893,W
9/3/2007,22:29:03,14.342,N,79.901,W
9/3/2007,22:31:03,14.342,N,79.91,W
9/3/2007,22:33:03,14.342,N,79.919,W
9/3/2007,22:35:03,14.342,N,79.927,W
9/3/2007,22:37:03,14.342,N,79.936,W
9/3/2007,22:39:02,14.342,N,79.945,W
9/3/2007,22:41:02,14.342,N,79.953,W
9/3/2007,22:43:02,14.342,N,79.962,W
9/3/2007,22:45:02,14.342,N,79.971,W
9/3/2007,22:47:02,14.342,N,79.979,W
9/3/2007,22:49:02,14.342,N,79.988,W
9/3/2007,22:51:02,14.342,N,79.996,W
9/3/2007,22:53:02,14.342,N,80.005,W
9/3/2007,22:55:03,14.342,N,80.014,W
9/3/2007,22:57:03,14.342,N,80.022,W
9/3/2007,22:59:03,14.341,N,80.031,W
9/3/2007,23:01:03,14.341,N,80.039,W
9/3/2007,23:03:03,14.341,N,80.048,W
9/3/2007,23:05:03,14.341,N,80.056,W
9/3/2007,23:07:03,14.341,N,80.065,W
9/3/2007,23:09:02,14.34,N,80.073,W
9/3/2007,23:11:02,14.34,N,80.082,W
9/3/2007,23:13:02,14.34,N,80.09,W
9/3/2007,23:15:02,14.34,N,80.099,W
9/3/2007,23:17:02,14.34,N,80.107,W
9/3/2007,23:19:02,14.339,N,80.116,W
9/3/2007,23:21:02,14.339,N,80.124,W
9/3/2007,23:23:02,14.339,N,80.133,W
9/3/2007,23:25:03,14.338,N,80.141,W
9/3/2007,23:27:03,14.338,N,80.149,W
9/3/2007,23:29:03,14.338,N,80.158,W
9/3/2007,23:31:03,14.337,N,80.166,W
9/3/2007,23:33:03,14.337,N,80.175,W
9/3/2007,23:35:03,14.337,N,80.183,W
9/3/2007,23:37:03,14.336,N,80.192,W
9/3/2007,23:39:02,14.336,N,80.2,W
9/3/2007,23:41:02,14.336,N,80.208,W
9/3/2007,23:43:02,14.335,N,80.217,W
9/3/2007,23:45:02,14.335,N,80.225,W
9/3/2007,23:47:02,14.334,N,80.233,W
9/3/2007,23:49:02,14.334,N,80.242,W
9/3/2007,23:51:02,14.333,N,80.25,W
9/3/2007,23:53:02,14.333,N,80.259,W
9/3/2007,23:55:03,14.333,N,80.267,W
9/3/2007,23:57:03,14.332,N,80.275,W
9/3/2007,23:59:03,14.332,N,80.284,W
9/4/2007,0:01:03,14.331,N,80.292,W
9/4/2007,0:03:03,14.331,N,80.3,W
9/4/2007,0:05:03,14.33,N,80.309,W
9/4/2007,0:07:03,14.33,N,80.317,W
9/4/2007,0:09:02,14.329,N,80.325,W
9/4/2007,0:11:02,14.329,N,80.334,W
9/4/2007,0:13:02,14.328,N,80.342,W
9/4/2007,0:15:02,14.328,N,80.35,W
9/4/2007,0:17:02,14.327,N,80.359,W
9/4/2007,0:19:02,14.327,N,80.367,W
9/4/2007,0:21:02,14.326,N,80.375,W
9/4/2007,0:23:02,14.326,N,80.384,W
9/4/2007,0:25:03,14.325,N,80.392,W
9/4/2007,0:27:03,14.325,N,80.4,W
9/4/2007,0:29:03,14.324,N,80.409,W
9/4/2007,0:31:03,14.324,N,80.417,W
9/4/2007,0:33:03,14.323,N,80.425,W
9/4/2007,0:35:03,14.323,N,80.433,W
9/4/2007,0:37:03,14.322,N,80.442,W
9/4/2007,0:39:02,14.322,N,80.45,W
9/4/2007,0:41:02,14.321,N,80.458,W
9/4/2007,0:43:02,14.321,N,80.467,W
9/4/2007,0:45:02,14.32,N,80.475,W
9/4/2007,0:47:02,14.32,N,80.483,W
9/4/2007,0:49:02,14.319,N,80.492,W
9/4/2007,0:51:02,14.318,N,80.5,W
9/4/2007,0:53:02,14.318,N,80.508,W
9/4/2007,0:55:03,14.317,N,80.517,W
9/4/2007,0:57:03,14.317,N,80.525,W
9/4/2007,0:59:03,14.316,N,80.533,W
9/4/2007,1:01:03,14.316,N,80.541,W
9/4/2007,1:03:03,14.315,N,80.55,W
9/4/2007,1:05:03,14.315,N,80.558,W
9/4/2007,1:07:03,14.314,N,80.566,W
9/4/2007,1:09:02,14.314,N,80.575,W
9/4/2007,1:11:02,14.313,N,80.583,W
9/4/2007,1:13:02,14.313,N,80.591,W
9/4/2007,1:15:02,14.312,N,80.6,W
9/4/2007,1:17:02,14.312,N,80.608,W
9/4/2007,1:19:02,14.311,N,80.616,W
9/4/2007,1:21:02,14.311,N,80.625,W
9/4/2007,1:23:02,14.31,N,80.633,W
9/4/2007,1:25:03,14.31,N,80.641,W
9/4/2007,1:27:03,14.309,N,80.65,W
9/4/2007,1:29:03,14.309,N,80.658,W
9/4/2007,1:31:03,14.308,N,80.666,W
9/4/2007,1:33:03,14.308,N,80.675,W
9/4/2007,1:35:03,14.307,N,80.683,W
9/4/2007,1:37:03,14.307,N,80.692,W
9/4/2007,1:39:02,14.306,N,80.7,W
9/4/2007,1:41:02,14.306,N,80.708,W
9/4/2007,1:43:02,14.305,N,80.717,W
9/4/2007,1:45:02,14.305,N,80.725,W
9/4/2007,1:47:02,14.304,N,80.733,W
9/4/2007,1:49:02,14.304,N,80.742,W
9/4/2007,1:51:02,14.304,N,80.75,W
9/4/2007,1:53:02,14.303,N,80.759,W
9/4/2007,1:55:03,14.303,N,80.767,W
9/4/2007,1:57:03,14.302,N,80.776,W
9/4/2007,1:59:03,14.302,N,80.784,W
9/4/2007,2:01:03,14.301,N,80.792,W
9/4/2007,2:03:03,14.301,N,80.801,W
9/4/2007,2:05:03,14.301,N,80.809,W
9/4/2007,2:07:03,14.3,N,80.818,W
9/4/2007,2:09:02,14.3,N,80.826,W
9/4/2007,2:11:02,14.3,N,80.835,W
9/4/2007,2:13:02,14.299,N,80.843,W
9/4/2007,2:15:02,14.299,N,80.852,W
9/4/2007,2:17:02,14.299,N,80.86,W
9/4/2007,2:19:02,14.298,N,80.869,W
9/4/2007,2:21:02,14.298,N,80.877,W
9/4/2007,2:23:02,14.298,N,80.886,W
9/4/2007,2:25:03,14.298,N,80.894,W
9/4/2007,2:27:03,14.297,N,80.903,W
9/4/2007,2:29:03,14.297,N,80.911,W
9/4/2007,2:31:03,14.297,N,80.92,W
9/4/2007,2:33:03,14.297,N,80.928,W
9/4/2007,2:35:03,14.296,N,80.937,W
9/4/2007,2:37:03,14.296,N,80.946,W
9/4/2007,2:39:02,14.296,N,80.954,W
9/4/2007,2:41:02,14.296,N,80.963,W
9/4/2007,2:43:02,14.296,N,80.972,W
9/4/2007,2:45:02,14.296,N,80.98,W
9/4/2007,2:47:02,14.296,N,80.989,W
9/4/2007,2:49:02,14.295,N,80.997,W
9/4/2007,2:51:02,14.295,N,81.006,W
9/4/2007,2:53:02,14.295,N,81.015,W
9/4/2007,2:55:03,14.295,N,81.023,W
9/4/2007,2:57:03,14.295,N,81.032,W
9/4/2007,2:59:03,14.295,N,81.041,W
9/4/2007,3:01:03,14.295,N,81.05,W
9/4/2007,3:03:03,14.295,N,81.058,W
9/4/2007,3:05:03,14.295,N,81.067,W
9/4/2007,3:07:03,14.295,N,81.076,W
9/4/2007,3:09:02,14.295,N,81.084,W
9/4/2007,3:11:02,14.295,N,81.093,W
9/4/2007,3:13:02,14.295,N,81.102,W
9/4/2007,3:15:02,14.295,N,81.111,W
9/4/2007,3:17:02,14.295,N,81.12,W
9/4/2007,3:19:02,14.295,N,81.128,W
9/4/2007,3:21:02,14.295,N,81.137,W
9/4/2007,3:23:02,14.295,N,81.146,W
9/4/2007,3:25:03,14.295,N,81.155,W
9/4/2007,3:27:03,14.295,N,81.164,W
9/4/2007,3:29:03,14.295,N,81.172,W
9/4/2007,3:31:03,14.296,N,81.181,W
9/4/2007,3:33:03,14.296,N,81.19,W
9/4/2007,3:35:03,14.296,N,81.199,W
9/4/2007,3:37:03,14.296,N,81.208,W
9/4/2007,3:39:02,14.296,N,81.217,W
9/4/2007,3:41:02,14.296,N,81.225,W
9/4/2007,3:43:02,14.296,N,81.234,W
9/4/2007,3:45:02,14.297,N,81.243,W
9/4/2007,3:47:02,14.297,N,81.252,W
9/4/2007,3:49:02,14.297,N,81.261,W
9/4/2007,3:51:02,14.297,N,81.27,W
9/4/2007,3:53:02,14.297,N,81.279,W
9/4/2007,3:55:03,14.298,N,81.288,W
9/4/2007,3:57:03,14.298,N,81.297,W
9/4/2007,3:59:03,14.298,N,81.306,W
9/4/2007,4:01:03,14.298,N,81.314,W
9/4/2007,4:03:03,14.299,N,81.323,W
9/4/2007,4:05:03,14.299,N,81.332,W
9/4/2007,4:07:03,14.299,N,81.341,W
9/4/2007,4:09:02,14.3,N,81.35,W
9/4/2007,4:11:02,14.3,N,81.359,W
9/4/2007,4:13:02,14.3,N,81.368,W
9/4/2007,4:15:02,14.3,N,81.377,W
9/4/2007,4:17:02,14.301,N,81.386,W
9/4/2007,4:19:02,14.301,N,81.395,W
9/4/2007,4:21:02,14.301,N,81.404,W
9/4/2007,4:23:02,14.302,N,81.413,W
9/4/2007,4:25:03,14.302,N,81.422,W
9/4/2007,4:27:03,14.302,N,81.431,W
9/4/2007,4:29:03,14.303,N,81.44,W
9/4/2007,4:31:03,14.303,N,81.449,W
9/4/2007,4:33:03,14.303,N,81.458,W
9/4/2007,4:35:03,14.304,N,81.467,W
9/4/2007,4:37:03,14.304,N,81.476,W
9/4/2007,4:39:02,14.305,N,81.485,W
9/4/2007,4:41:02,14.305,N,81.494,W
9/4/2007,4:43:02,14.305,N,81.503,W
9/4/2007,4:45:02,14.306,N,81.513,W
9/4/2007,4:47:02,14.306,N,81.522,W
9/4/2007,4:49:02,14.307,N,81.531,W
9/4/2007,4:51:02,14.307,N,81.54,W
9/4/2007,4:53:02,14.307,N,81.549,W
9/4/2007,4:55:03,14.308,N,81.558,W
9/4/2007,4:57:03,14.308,N,81.567,W
9/4/2007,4:59:03,14.309,N,81.576,W
9/4/2007,5:01:03,14.309,N,81.585,W
9/4/2007,5:03:03,14.31,N,81.594,W
9/4/2007,5:05:03,14.31,N,81.603,W
9/4/2007,5:07:03,14.311,N,81.612,W
9/4/2007,5:09:02,14.311,N,81.621,W
9/4/2007,5:11:02,14.311,N,81.631,W
9/4/2007,5:13:02,14.312,N,81.64,W
9/4/2007,5:15:02,14.312,N,81.649,W
9/4/2007,5:17:02,14.313,N,81.658,W
9/4/2007,5:19:02,14.313,N,81.667,W
9/4/2007,5:21:02,14.314,N,81.676,W
9/4/2007,5:23:02,14.314,N,81.685,W
9/4/2007,5:25:03,14.315,N,81.694,W
9/4/2007,5:27:03,14.315,N,81.704,W
9/4/2007,5:29:03,14.316,N,81.713,W
9/4/2007,5:31:03,14.316,N,81.722,W
9/4/2007,5:33:03,14.317,N,81.731,W
9/4/2007,5:33:44,14.317,N,81.734,W
9/4/2007,5:35:44,14.318,N,81.743,W
9/4/2007,5:37:44,14.319,N,81.752,W
9/4/2007,5:39:44,14.319,N,81.761,W
9/4/2007,5:41:44,14.32,N,81.77,W
9/4/2007,5:43:44,14.321,N,81.779,W
9/4/2007,5:45:44,14.321,N,81.788,W
9/4/2007,5:47:43,14.322,N,81.797,W
9/4/2007,5:49:43,14.323,N,81.806,W
9/4/2007,5:51:43,14.323,N,81.815,W
9/4/2007,5:53:43,14.324,N,81.824,W
9/4/2007,5:55:43,14.324,N,81.833,W
9/4/2007,5:57:43,14.325,N,81.843,W
9/4/2007,5:59:43,14.325,N,81.852,W
9/4/2007,6:01:44,14.326,N,81.861,W
9/4/2007,6:03:44,14.326,N,81.87,W
9/4/2007,6:05:44,14.327,N,81.879,W
9/4/2007,6:07:44,14.327,N,81.889,W
9/4/2007,6:09:44,14.328,N,81.898,W
9/4/2007,6:11:44,14.328,N,81.907,W
9/4/2007,6:13:44,14.328,N,81.916,W
9/4/2007,6:15:44,14.329,N,81.926,W
9/4/2007,6:17:43,14.329,N,81.935,W
9/4/2007,6:19:43,14.329,N,81.944,W
9/4/2007,6:21:43,14.33,N,81.954,W
9/4/2007,6:22:54,14.33,N,81.959,W
9/4/2007,6:24:54,14.33,N,81.968,W
9/4/2007,6:26:54,14.331,N,81.978,W
9/4/2007,6:28:53,14.331,N,81.987,W
9/4/2007,6:30:53,14.332,N,81.996,W
9/4/2007,6:32:53,14.332,N,82.005,W
9/4/2007,6:34:53,14.332,N,82.015,W
9/4/2007,6:36:53,14.333,N,82.024,W
9/4/2007,6:38:53,14.333,N,82.033,W
9/4/2007,6:40:53,14.333,N,82.043,W
9/4/2007,6:42:53,14.333,N,82.052,W
9/4/2007,6:44:54,14.334,N,82.061,W
9/4/2007,6:46:54,14.334,N,82.071,W
9/4/2007,6:48:54,14.334,N,82.08,W
9/4/2007,6:50:54,14.334,N,82.09,W
9/4/2007,6:52:54,14.335,N,82.099,W
9/4/2007,6:54:54,14.335,N,82.109,W
9/4/2007,6:56:54,14.335,N,82.118,W
9/4/2007,6:58:53,14.335,N,82.128,W
9/4/2007,7:00:53,14.335,N,82.137,W
9/4/2007,7:02:06,14.335,N,82.143,W
9/4/2007,7:04:06,14.335,N,82.15,W
9/4/2007,7:06:06,14.334,N,82.157,W
9/4/2007,7:08:06,14.334,N,82.165,W
9/4/2007,7:10:06,14.334,N,82.172,W
9/4/2007,7:12:06,14.334,N,82.179,W
9/4/2007,7:14:06,14.333,N,82.186,W
9/4/2007,7:16:06,14.333,N,82.193,W
9/4/2007,7:18:05,14.333,N,82.201,W
9/4/2007,7:20:05,14.332,N,82.208,W
9/4/2007,7:22:05,14.332,N,82.215,W
9/4/2007,7:24:05,14.332,N,82.222,W
9/4/2007,7:26:05,14.331,N,82.229,W
9/4/2007,7:28:05,14.331,N,82.237,W
9/4/2007,7:30:05,14.331,N,82.244,W
9/4/2007,7:32:06,14.331,N,82.251,W
9/4/2007,7:34:06,14.33,N,82.258,W
9/4/2007,7:36:06,14.33,N,82.265,W
9/4/2007,7:38:06,14.33,N,82.273,W
9/4/2007,7:40:06,14.329,N,82.28,W
9/4/2007,7:42:06,14.329,N,82.287,W
9/4/2007,7:44:06,14.329,N,82.294,W
9/4/2007,7:46:06,14.329,N,82.301,W
9/4/2007,7:48:05,14.328,N,82.309,W
9/4/2007,7:50:05,14.328,N,82.316,W
9/4/2007,7:52:05,14.328,N,82.323,W
9/4/2007,7:54:05,14.327,N,82.33,W
9/4/2007,7:56:05,14.327,N,82.337,W
9/4/2007,7:58:05,14.327,N,82.345,W
9/4/2007,8:00:05,14.327,N,82.352,W
9/4/2007,8:02:06,14.326,N,82.359,W
9/4/2007,8:04:06,14.326,N,82.366,W
9/4/2007,8:06:06,14.326,N,82.373,W
9/4/2007,8:08:06,14.325,N,82.381,W
9/4/2007,8:10:06,14.325,N,82.388,W
9/4/2007,8:12:06,14.325,N,82.395,W
9/4/2007,8:14:06,14.325,N,82.402,W
9/4/2007,8:16:06,14.324,N,82.409,W
9/4/2007,8:18:05,14.324,N,82.416,W
9/4/2007,8:20:05,14.324,N,82.424,W
9/4/2007,8:22:05,14.323,N,82.431,W
9/4/2007,8:24:05,14.323,N,82.438,W
9/4/2007,8:26:05,14.323,N,82.445,W
