Track,for,Fabian,2003,,
9/4/2003,2:02:58,23.223,N,63.059,W
9/4/2003,2:04:58,23.226,N,63.063,W
9/4/2003,2:06:58,23.229,N,63.066,W
9/4/2003,2:08:58,23.232,N,63.069,W
9/4/2003,2:10:57,23.235,N,63.072,W
9/4/2003,2:12:57,23.238,N,63.075,W
9/4/2003,2:14:57,23.242,N,63.079,W
9/4/2003,2:16:57,23.245,N,63.082,W
9/4/2003,2:18:57,23.248,N,63.085,W
9/4/2003,2:20:57,23.251,N,63.088,W
9/4/2003,2:22:57,23.254,N,63.091,W
9/4/2003,2:24:58,23.257,N,63.094,W
9/4/2003,2:26:58,23.26,N,63.097,W
9/4/2003,2:28:58,23.264,N,63.1,W
9/4/2003,2:30:58,23.267,N,63.103,W
9/4/2003,2:32:58,23.27,N,63.106,W
9/4/2003,2:34:58,23.274,N,63.109,W
9/4/2003,2:36:58,23.277,N,63.112,W
9/4/2003,2:38:58,23.28,N,63.115,W
9/4/2003,2:40:57,23.284,N,63.118,W
9/4/2003,2:42:57,23.287,N,63.121,W
9/4/2003,2:44:57,23.291,N,63.124,W
9/4/2003,2:46:57,23.294,N,63.126,W
9/4/2003,2:48:57,23.298,N,63.129,W
9/4/2003,2:50:57,23.301,N,63.132,W
9/4/2003,2:52:57,23.305,N,63.135,W
9/4/2003,2:54:58,23.309,N,63.137,W
9/4/2003,2:56:58,23.312,N,63.14,W
9/4/2003,2:58:58,23.316,N,63.143,W
9/4/2003,3:00:58,23.32,N,63.145,W
9/4/2003,3:02:58,23.324,N,63.148,W
9/4/2003,3:04:58,23.328,N,63.15,W
9/4/2003,3:06:58,23.331,N,63.153,W
9/4/2003,3:08:58,23.335,N,63.155,W
9/4/2003,3:10:57,23.339,N,63.158,W
9/4/2003,3:12:57,23.343,N,63.16,W
9/4/2003,3:14:57,23.347,N,63.162,W
9/4/2003,3:16:57,23.351,N,63.165,W
9/4/2003,3:18:57,23.355,N,63.167,W
9/4/2003,3:20:57,23.36,N,63.169,W
9/4/2003,3:22:57,23.364,N,63.171,W
9/4/2003,3:24:58,23.368,N,63.174,W
9/4/2003,3:26:58,23.372,N,63.176,W
9/4/2003,3:28:58,23.376,N,63.178,W
9/4/2003,3:30:58,23.381,N,63.18,W
9/4/2003,3:32:58,23.385,N,63.182,W
9/4/2003,3:34:58,23.389,N,63.184,W
9/4/2003,3:36:58,23.394,N,63.186,W
9/4/2003,3:38:58,23.398,N,63.188,W
9/4/2003,3:40:57,23.403,N,63.19,W
9/4/2003,3:42:57,23.407,N,63.192,W
9/4/2003,3:44:57,23.412,N,63.194,W
9/4/2003,3:46:57,23.416,N,63.196,W
9/4/2003,3:48:57,23.421,N,63.197,W
9/4/2003,3:50:57,23.425,N,63.199,W
9/4/2003,3:52:57,23.43,N,63.201,W
9/4/2003,3:54:58,23.435,N,63.203,W
9/4/2003,3:56:58,23.439,N,63.204,W
9/4/2003,3:58:58,23.444,N,63.206,W
9/4/2003,4:00:58,23.449,N,63.208,W
9/4/2003,4:02:58,23.453,N,63.209,W
9/4/2003,4:04:58,23.458,N,63.211,W
9/4/2003,4:06:58,23.463,N,63.213,W
9/4/2003,4:08:58,23.468,N,63.214,W
9/4/2003,4:10:57,23.473,N,63.216,W
9/4/2003,4:12:57,23.478,N,63.217,W
9/4/2003,4:14:57,23.483,N,63.219,W
9/4/2003,4:16:47,23.487,N,63.22,W
9/4/2003,4:18:47,23.492,N,63.221,W
9/4/2003,4:20:47,23.498,N,63.222,W
9/4/2003,4:22:47,23.503,N,63.223,W
9/4/2003,4:24:46,23.508,N,63.224,W
9/4/2003,4:26:46,23.514,N,63.226,W
9/4/2003,4:28:46,23.519,N,63.227,W
9/4/2003,4:30:46,23.524,N,63.228,W
9/4/2003,4:32:46,23.529,N,63.229,W
9/4/2003,4:34:46,23.535,N,63.23,W
9/4/2003,4:36:46,23.54,N,63.231,W
9/4/2003,4:38:46,23.545,N,63.232,W
9/4/2003,4:40:47,23.551,N,63.233,W
9/4/2003,4:42:47,23.556,N,63.234,W
9/4/2003,4:44:47,23.561,N,63.236,W
9/4/2003,4:46:47,23.567,N,63.237,W
9/4/2003,4:48:47,23.572,N,63.238,W
9/4/2003,4:50:47,23.577,N,63.239,W
9/4/2003,4:52:47,23.582,N,63.24,W
9/4/2003,4:54:46,23.588,N,63.241,W
9/4/2003,4:56:46,23.593,N,63.242,W
9/4/2003,4:58:46,23.598,N,63.243,W
9/4/2003,5:00:46,23.604,N,63.244,W
9/4/2003,5:02:46,23.609,N,63.245,W
9/4/2003,5:04:46,23.614,N,63.247,W
9/4/2003,5:06:46,23.62,N,63.248,W
9/4/2003,5:08:46,23.625,N,63.249,W
9/4/2003,5:10:47,23.63,N,63.25,W
9/4/2003,5:12:47,23.635,N,63.251,W
9/4/2003,5:14:47,23.641,N,63.252,W
9/4/2003,5:16:47,23.646,N,63.253,W
9/4/2003,5:18:47,23.651,N,63.254,W
9/4/2003,5:20:47,23.657,N,63.255,W
9/4/2003,5:22:47,23.662,N,63.257,W
9/4/2003,5:24:46,23.667,N,63.258,W
9/4/2003,5:26:46,23.673,N,63.259,W
9/4/2003,5:28:46,23.678,N,63.26,W
9/4/2003,5:30:46,23.683,N,63.261,W
9/4/2003,5:32:46,23.689,N,63.262,W
9/4/2003,5:34:46,23.694,N,63.263,W
9/4/2003,5:36:46,23.699,N,63.264,W
9/4/2003,5:38:46,23.704,N,63.265,W
9/4/2003,5:40:47,23.71,N,63.267,W
9/4/2003,5:42:47,23.715,N,63.268,W
9/4/2003,5:44:47,23.72,N,63.269,W
9/4/2003,5:46:47,23.726,N,63.27,W
9/4/2003,5:48:47,23.731,N,63.271,W
9/4/2003,5:50:47,23.736,N,63.272,W
9/4/2003,5:52:47,23.742,N,63.273,W
9/4/2003,5:54:46,23.747,N,63.274,W
9/4/2003,5:56:46,23.752,N,63.275,W
9/4/2003,5:57:50,23.755,N,63.276,W
9/4/2003,5:59:50,23.769,N,63.281,W
9/4/2003,6:01:50,23.784,N,63.285,W
9/4/2003,6:03:50,23.798,N,63.29,W
9/4/2003,6:05:51,23.812,N,63.294,W
9/4/2003,6:07:51,23.827,N,63.299,W
9/4/2003,6:09:51,23.841,N,63.303,W
9/4/2003,6:10:13,23.844,N,63.304,W
9/4/2003,6:12:13,23.858,N,63.309,W
9/4/2003,6:14:13,23.873,N,63.313,W
9/4/2003,6:16:13,23.887,N,63.318,W
9/4/2003,6:18:13,23.901,N,63.322,W
9/4/2003,6:20:13,23.916,N,63.327,W
9/4/2003,6:22:13,23.93,N,63.331,W
9/4/2003,6:24:14,23.944,N,63.336,W
9/4/2003,6:26:14,23.959,N,63.34,W
9/4/2003,6:28:14,23.973,N,63.345,W
9/4/2003,6:30:14,23.987,N,63.349,W
9/4/2003,6:32:14,24.001,N,63.354,W
9/4/2003,6:34:14,24.016,N,63.358,W
9/4/2003,6:36:14,24.03,N,63.363,W
9/4/2003,6:38:14,24.044,N,63.367,W
9/4/2003,6:40:13,24.058,N,63.372,W
9/4/2003,6:42:13,24.072,N,63.376,W
9/4/2003,6:44:13,24.086,N,63.381,W
9/4/2003,6:46:13,24.1,N,63.385,W
9/4/2003,6:48:13,24.114,N,63.39,W
9/4/2003,6:50:13,24.128,N,63.394,W
9/4/2003,6:52:13,24.143,N,63.399,W
9/4/2003,6:54:14,24.156,N,63.403,W
9/4/2003,6:56:14,24.17,N,63.408,W
9/4/2003,6:58:14,24.184,N,63.412,W
9/4/2003,7:00:14,24.198,N,63.417,W
9/4/2003,7:02:14,24.212,N,63.421,W
9/4/2003,7:04:14,24.226,N,63.426,W
9/4/2003,7:06:14,24.24,N,63.43,W
9/4/2003,7:08:14,24.253,N,63.434,W
9/4/2003,7:10:13,24.267,N,63.439,W
9/4/2003,7:12:13,24.281,N,63.443,W
9/4/2003,7:14:13,24.294,N,63.448,W
9/4/2003,7:16:13,24.308,N,63.452,W
9/4/2003,7:18:13,24.322,N,63.457,W
9/4/2003,7:20:13,24.335,N,63.461,W
9/4/2003,7:22:13,24.349,N,63.466,W
9/4/2003,7:24:14,24.362,N,63.47,W
9/4/2003,7:26:14,24.375,N,63.474,W
9/4/2003,7:28:14,24.389,N,63.479,W
9/4/2003,7:30:14,24.402,N,63.483,W
9/4/2003,7:32:14,24.415,N,63.488,W
9/4/2003,7:34:14,24.428,N,63.492,W
9/4/2003,7:36:14,24.441,N,63.497,W
9/4/2003,7:38:14,24.455,N,63.501,W
9/4/2003,7:40:13,24.468,N,63.505,W
9/4/2003,7:42:13,24.481,N,63.51,W
9/4/2003,7:44:13,24.493,N,63.514,W
9/4/2003,7:46:13,24.506,N,63.519,W
9/4/2003,7:48:13,24.519,N,63.523,W
9/4/2003,7:50:13,24.532,N,63.527,W
9/4/2003,7:52:13,24.545,N,63.532,W
9/4/2003,7:54:14,24.557,N,63.536,W
9/4/2003,7:56:14,24.57,N,63.54,W
9/4/2003,7:58:14,24.582,N,63.545,W
9/4/2003,8:00:14,24.595,N,63.549,W
9/4/2003,8:02:14,24.607,N,63.553,W
9/4/2003,8:04:14,24.619,N,63.558,W
9/4/2003,8:06:14,24.632,N,63.562,W
9/4/2003,8:08:14,24.644,N,63.566,W
9/4/2003,8:10:13,24.656,N,63.571,W
9/4/2003,8:12:13,24.668,N,63.575,W
9/4/2003,8:14:13,24.68,N,63.579,W
9/4/2003,8:16:13,24.692,N,63.584,W
9/4/2003,8:18:13,24.704,N,63.588,W
9/4/2003,8:20:13,24.715,N,63.592,W
9/4/2003,8:22:13,24.727,N,63.596,W
9/4/2003,8:24:14,24.739,N,63.601,W
9/4/2003,8:26:14,24.75,N,63.605,W
9/4/2003,8:28:14,24.762,N,63.609,W
9/4/2003,8:30:14,24.773,N,63.613,W
9/4/2003,8:32:14,24.784,N,63.618,W
9/4/2003,8:34:14,24.795,N,63.622,W
9/4/2003,8:36:14,24.807,N,63.626,W
9/4/2003,8:38:14,24.818,N,63.63,W
9/4/2003,8:40:13,24.829,N,63.635,W
9/4/2003,8:42:13,24.839,N,63.639,W
9/4/2003,8:44:13,24.85,N,63.643,W
9/4/2003,8:46:13,24.861,N,63.647,W
9/4/2003,8:48:13,24.872,N,63.651,W
9/4/2003,8:50:13,24.882,N,63.656,W
9/4/2003,8:52:13,24.892,N,63.66,W
9/4/2003,8:54:14,24.903,N,63.664,W
9/4/2003,8:56:14,24.913,N,63.668,W
9/4/2003,8:58:14,24.923,N,63.672,W
9/4/2003,9:00:14,24.933,N,63.676,W
9/4/2003,9:02:14,24.943,N,63.68,W
9/4/2003,9:04:14,24.953,N,63.684,W
9/4/2003,9:06:14,24.963,N,63.689,W
9/4/2003,9:08:14,24.972,N,63.693,W
9/4/2003,9:10:13,24.982,N,63.697,W
9/4/2003,9:12:13,24.991,N,63.701,W
9/4/2003,9:14:13,25.001,N,63.705,W
9/4/2003,9:16:13,25.01,N,63.709,W
9/4/2003,9:18:13,25.019,N,63.713,W
9/4/2003,9:20:13,25.028,N,63.717,W
9/4/2003,9:22:13,25.037,N,63.721,W
9/4/2003,9:24:14,25.046,N,63.725,W
9/4/2003,9:26:14,25.055,N,63.729,W
9/4/2003,9:28:14,25.063,N,63.733,W
9/4/2003,9:30:14,25.072,N,63.737,W
9/4/2003,9:32:14,25.08,N,63.741,W
9/4/2003,9:34:14,25.088,N,63.745,W
9/4/2003,9:36:14,25.097,N,63.749,W
9/4/2003,9:38:14,25.105,N,63.753,W
9/4/2003,9:40:13,25.113,N,63.757,W
9/4/2003,9:42:13,25.12,N,63.761,W
9/4/2003,9:44:13,25.128,N,63.765,W
9/4/2003,9:46:13,25.136,N,63.769,W
9/4/2003,9:48:13,25.143,N,63.772,W
9/4/2003,9:50:13,25.15,N,63.776,W
9/4/2003,9:52:13,25.158,N,63.78,W
9/4/2003,9:54:14,25.165,N,63.784,W
9/4/2003,9:56:14,25.172,N,63.788,W
9/4/2003,9:58:14,25.179,N,63.792,W
9/4/2003,10:00:14,25.185,N,63.796,W
9/4/2003,10:02:14,25.192,N,63.799,W
9/4/2003,10:04:14,25.198,N,63.803,W
9/4/2003,10:06:14,25.205,N,63.807,W
9/4/2003,10:08:14,25.211,N,63.811,W
9/4/2003,10:10:13,25.217,N,63.815,W
9/4/2003,10:12:13,25.223,N,63.818,W
9/4/2003,10:14:13,25.229,N,63.822,W
9/4/2003,10:16:13,25.234,N,63.826,W
9/4/2003,10:18:13,25.24,N,63.829,W
9/4/2003,10:20:13,25.245,N,63.833,W
9/4/2003,10:22:13,25.25,N,63.837,W
9/4/2003,10:24:14,25.255,N,63.841,W
9/4/2003,10:26:14,25.26,N,63.844,W
9/4/2003,10:28:14,25.265,N,63.848,W
9/4/2003,10:30:14,25.27,N,63.852,W
9/4/2003,10:32:14,25.274,N,63.855,W
9/4/2003,10:34:14,25.279,N,63.859,W
9/4/2003,10:36:14,25.283,N,63.862,W
9/4/2003,10:38:14,25.287,N,63.866,W
9/4/2003,10:40:13,25.291,N,63.87,W
9/4/2003,10:42:13,25.295,N,63.873,W
9/4/2003,10:44:13,25.299,N,63.877,W
9/4/2003,10:46:13,25.302,N,63.88,W
9/4/2003,10:48:13,25.306,N,63.884,W
9/4/2003,10:50:13,25.309,N,63.887,W
9/4/2003,10:52:13,25.312,N,63.891,W
9/4/2003,10:54:14,25.315,N,63.894,W
9/4/2003,10:56:14,25.318,N,63.898,W
9/4/2003,10:58:14,25.321,N,63.901,W
9/4/2003,11:00:14,25.324,N,63.905,W
9/4/2003,11:02:14,25.326,N,63.908,W
9/4/2003,11:04:14,25.329,N,63.911,W
9/4/2003,11:06:14,25.331,N,63.915,W
9/4/2003,11:08:14,25.334,N,63.918,W
9/4/2003,11:10:13,25.336,N,63.922,W
9/4/2003,11:12:13,25.338,N,63.925,W
9/4/2003,11:14:13,25.34,N,63.928,W
9/4/2003,11:16:13,25.341,N,63.932,W
9/4/2003,11:18:13,25.343,N,63.935,W
9/4/2003,11:20:13,25.345,N,63.938,W
9/4/2003,11:22:13,25.346,N,63.941,W
9/4/2003,11:24:14,25.348,N,63.945,W
9/4/2003,11:26:14,25.349,N,63.948,W
9/4/2003,11:28:14,25.35,N,63.951,W
9/4/2003,11:30:14,25.351,N,63.955,W
9/4/2003,11:32:14,25.352,N,63.958,W
9/4/2003,11:34:14,25.353,N,63.961,W
9/4/2003,11:36:14,25.354,N,63.964,W
9/4/2003,11:38:14,25.355,N,63.967,W
9/4/2003,11:40:13,25.356,N,63.97,W
9/4/2003,11:42:13,25.356,N,63.974,W
9/4/2003,11:44:13,25.357,N,63.977,W
9/4/2003,11:46:13,25.357,N,63.98,W
9/4/2003,11:48:13,25.358,N,63.983,W
9/4/2003,11:50:13,25.358,N,63.986,W
9/4/2003,11:52:13,25.358,N,63.989,W
9/4/2003,11:54:14,25.358,N,63.992,W
9/4/2003,11:56:14,25.358,N,63.995,W
9/4/2003,11:58:14,25.358,N,63.998,W
9/4/2003,12:00:14,25.358,N,64.001,W
9/4/2003,12:02:14,25.358,N,64.004,W
9/4/2003,12:04:14,25.358,N,64.007,W
9/4/2003,12:06:14,25.358,N,64.01,W
9/4/2003,12:08:14,25.357,N,64.013,W
9/4/2003,12:10:13,25.357,N,64.016,W
9/4/2003,12:12:13,25.357,N,64.019,W
9/4/2003,12:14:13,25.356,N,64.022,W
9/4/2003,12:16:13,25.356,N,64.025,W
9/4/2003,12:18:13,25.355,N,64.028,W
9/4/2003,12:20:13,25.354,N,64.031,W
9/4/2003,12:22:13,25.354,N,64.033,W
9/4/2003,12:24:14,25.353,N,64.036,W
9/4/2003,12:26:14,25.352,N,64.039,W
9/4/2003,12:28:14,25.351,N,64.042,W
9/4/2003,12:30:14,25.351,N,64.045,W
9/4/2003,12:32:14,25.35,N,64.047,W
9/4/2003,12:34:14,25.349,N,64.05,W
9/4/2003,12:36:14,25.348,N,64.053,W
9/4/2003,12:38:14,25.347,N,64.056,W
9/4/2003,12:40:13,25.346,N,64.058,W
9/4/2003,12:42:13,25.345,N,64.061,W
9/4/2003,12:44:13,25.344,N,64.064,W
9/4/2003,12:46:13,25.343,N,64.066,W
9/4/2003,12:48:13,25.341,N,64.069,W
9/4/2003,12:50:13,25.34,N,64.072,W
9/4/2003,12:52:13,25.339,N,64.074,W
9/4/2003,12:54:14,25.338,N,64.077,W
9/4/2003,12:56:14,25.337,N,64.079,W
9/4/2003,12:58:14,25.335,N,64.082,W
9/4/2003,13:00:14,25.334,N,64.085,W
9/4/2003,13:02:14,25.333,N,64.087,W
9/4/2003,13:04:14,25.332,N,64.09,W
9/4/2003,13:06:14,25.33,N,64.092,W
9/4/2003,13:08:14,25.329,N,64.095,W
9/4/2003,13:10:13,25.328,N,64.097,W
9/4/2003,13:12:13,25.327,N,64.1,W
9/4/2003,13:14:13,25.325,N,64.102,W
9/4/2003,13:16:13,25.324,N,64.104,W
9/4/2003,13:18:13,25.323,N,64.107,W
9/4/2003,13:20:13,25.321,N,64.109,W
9/4/2003,13:22:13,25.32,N,64.112,W
9/4/2003,13:24:14,25.319,N,64.114,W
9/4/2003,13:26:14,25.318,N,64.116,W
9/4/2003,13:28:14,25.316,N,64.119,W
9/4/2003,13:30:14,25.315,N,64.121,W
9/4/2003,13:32:14,25.314,N,64.123,W
9/4/2003,13:34:14,25.313,N,64.125,W
9/4/2003,13:36:14,25.311,N,64.128,W
9/4/2003,13:38:14,25.31,N,64.13,W
9/4/2003,13:40:13,25.309,N,64.132,W
9/4/2003,13:42:13,25.308,N,64.134,W
9/4/2003,13:44:13,25.307,N,64.137,W
9/4/2003,13:46:13,25.306,N,64.139,W
9/4/2003,13:48:13,25.305,N,64.141,W
9/4/2003,13:50:13,25.304,N,64.143,W
9/4/2003,13:52:13,25.303,N,64.145,W
9/4/2003,13:54:14,25.302,N,64.147,W
9/4/2003,13:56:14,25.301,N,64.149,W
9/4/2003,13:58:14,25.3,N,64.151,W
9/4/2003,14:00:14,25.299,N,64.153,W
9/4/2003,14:02:14,25.298,N,64.155,W
9/4/2003,14:04:14,25.297,N,64.157,W
9/4/2003,14:06:14,25.297,N,64.159,W
9/4/2003,14:08:14,25.296,N,64.161,W
9/4/2003,14:10:13,25.295,N,64.163,W
9/4/2003,14:12:13,25.295,N,64.165,W
9/4/2003,14:14:13,25.294,N,64.167,W
9/4/2003,14:16:13,25.294,N,64.169,W
9/4/2003,14:18:13,25.293,N,64.171,W
9/4/2003,14:20:13,25.293,N,64.173,W
9/4/2003,14:22:13,25.293,N,64.175,W
9/4/2003,14:24:14,25.292,N,64.177,W
9/4/2003,14:26:14,25.292,N,64.178,W
9/4/2003,14:28:14,25.292,N,64.18,W
9/4/2003,14:30:14,25.292,N,64.182,W
9/4/2003,14:32:14,25.292,N,64.184,W
9/4/2003,14:34:14,25.292,N,64.186,W
9/4/2003,14:36:14,25.292,N,64.187,W
9/4/2003,14:38:14,25.292,N,64.189,W
9/4/2003,14:40:13,25.293,N,64.191,W
9/4/2003,14:42:13,25.293,N,64.192,W
9/4/2003,14:44:13,25.293,N,64.194,W
9/4/2003,14:46:13,25.294,N,64.196,W
9/4/2003,14:48:13,25.295,N,64.197,W
9/4/2003,14:50:13,25.295,N,64.199,W
9/4/2003,14:52:13,25.296,N,64.2,W
9/4/2003,14:54:14,25.297,N,64.202,W
9/4/2003,14:56:14,25.298,N,64.204,W
9/4/2003,14:58:14,25.299,N,64.205,W
9/4/2003,15:00:14,25.3,N,64.207,W
9/4/2003,15:02:14,25.301,N,64.208,W
9/4/2003,15:04:14,25.302,N,64.21,W
9/4/2003,15:06:14,25.304,N,64.211,W
9/4/2003,15:08:14,25.305,N,64.212,W
9/4/2003,15:10:13,25.307,N,64.214,W
9/4/2003,15:12:13,25.309,N,64.215,W
9/4/2003,15:14:13,25.31,N,64.217,W
9/4/2003,15:16:13,25.312,N,64.218,W
9/4/2003,15:18:13,25.314,N,64.219,W
9/4/2003,15:20:13,25.316,N,64.221,W
9/4/2003,15:22:13,25.318,N,64.222,W
9/4/2003,15:24:14,25.32,N,64.223,W
9/4/2003,15:26:14,25.323,N,64.225,W
9/4/2003,15:28:14,25.325,N,64.226,W
9/4/2003,15:30:14,25.328,N,64.227,W
9/4/2003,15:32:14,25.33,N,64.228,W
9/4/2003,15:34:14,25.333,N,64.229,W
9/4/2003,15:36:14,25.336,N,64.231,W
9/4/2003,15:38:14,25.338,N,64.232,W
9/4/2003,15:40:13,25.341,N,64.233,W
9/4/2003,15:42:13,25.344,N,64.234,W
9/4/2003,15:44:13,25.347,N,64.235,W
9/4/2003,15:46:13,25.351,N,64.236,W
9/4/2003,15:48:13,25.354,N,64.237,W
9/4/2003,15:50:13,25.357,N,64.239,W
9/4/2003,15:52:13,25.36,N,64.24,W
9/4/2003,15:54:14,25.364,N,64.241,W
9/4/2003,15:56:14,25.367,N,64.242,W
9/4/2003,15:58:14,25.371,N,64.243,W
9/4/2003,16:00:14,25.375,N,64.244,W
9/4/2003,16:02:14,25.379,N,64.245,W
9/4/2003,16:04:14,25.382,N,64.246,W
9/4/2003,16:06:14,25.386,N,64.247,W
9/4/2003,16:08:14,25.39,N,64.248,W
9/4/2003,16:10:13,25.394,N,64.249,W
9/4/2003,16:12:13,25.398,N,64.249,W
9/4/2003,16:14:13,25.403,N,64.25,W
9/4/2003,16:16:13,25.407,N,64.251,W
9/4/2003,16:18:13,25.411,N,64.252,W
9/4/2003,16:20:13,25.416,N,64.253,W
9/4/2003,16:22:13,25.42,N,64.254,W
9/4/2003,16:24:14,25.425,N,64.255,W
9/4/2003,16:26:14,25.429,N,64.255,W
9/4/2003,16:28:14,25.434,N,64.256,W
9/4/2003,16:30:14,25.439,N,64.257,W
9/4/2003,16:32:14,25.444,N,64.258,W
9/4/2003,16:34:14,25.448,N,64.259,W
9/4/2003,16:36:14,25.453,N,64.259,W
9/4/2003,16:38:14,25.458,N,64.26,W
9/4/2003,16:40:13,25.463,N,64.261,W
9/4/2003,16:42:13,25.469,N,64.262,W
9/4/2003,16:44:13,25.474,N,64.262,W
9/4/2003,16:46:13,25.479,N,64.263,W
9/4/2003,16:48:13,25.484,N,64.264,W
9/4/2003,16:50:13,25.49,N,64.264,W
9/4/2003,16:52:13,25.495,N,64.265,W
9/4/2003,16:54:14,25.501,N,64.266,W
9/4/2003,16:56:14,25.506,N,64.266,W
9/4/2003,16:58:14,25.512,N,64.267,W
9/4/2003,17:00:14,25.517,N,64.268,W
9/4/2003,17:02:14,25.523,N,64.268,W
9/4/2003,17:04:14,25.529,N,64.269,W
9/4/2003,17:06:14,25.535,N,64.269,W
9/4/2003,17:08:14,25.54,N,64.27,W
9/4/2003,17:10:13,25.546,N,64.271,W
9/4/2003,17:12:13,25.552,N,64.271,W
9/4/2003,17:14:13,25.558,N,64.272,W
9/4/2003,17:16:13,25.564,N,64.272,W
9/4/2003,17:18:13,25.571,N,64.273,W
9/4/2003,17:19:21,25.574,N,64.273,W
9/4/2003,17:21:21,25.581,N,64.273,W
9/4/2003,17:23:21,25.588,N,64.274,W
9/4/2003,17:25:21,25.596,N,64.274,W
9/4/2003,17:27:21,25.603,N,64.274,W
9/4/2003,17:29:21,25.61,N,64.275,W
9/4/2003,17:31:22,25.617,N,64.275,W
9/4/2003,17:33:22,25.625,N,64.275,W
9/4/2003,17:35:22,25.632,N,64.275,W
9/4/2003,17:37:22,25.639,N,64.276,W
9/4/2003,17:39:22,25.646,N,64.276,W
9/4/2003,17:41:22,25.654,N,64.276,W
9/4/2003,17:43:22,25.661,N,64.277,W
9/4/2003,17:45:22,25.668,N,64.277,W
9/4/2003,17:47:21,25.675,N,64.277,W
9/4/2003,17:49:21,25.683,N,64.278,W
9/4/2003,17:51:21,25.69,N,64.278,W
9/4/2003,17:53:21,25.697,N,64.278,W
9/4/2003,17:55:21,25.704,N,64.279,W
9/4/2003,17:57:21,25.712,N,64.279,W
9/4/2003,17:59:21,25.719,N,64.279,W
9/4/2003,18:01:22,25.726,N,64.279,W
9/4/2003,18:03:22,25.733,N,64.28,W
9/4/2003,18:05:22,25.741,N,64.28,W
9/4/2003,18:07:22,25.748,N,64.28,W
9/4/2003,18:09:22,25.755,N,64.281,W
9/4/2003,18:11:22,25.762,N,64.281,W
9/4/2003,18:13:22,25.77,N,64.281,W
9/4/2003,18:15:22,25.777,N,64.282,W
9/4/2003,18:17:21,25.784,N,64.282,W
9/4/2003,18:19:21,25.791,N,64.282,W
9/4/2003,18:21:21,25.799,N,64.283,W
9/4/2003,18:23:21,25.806,N,64.283,W
9/4/2003,18:25:21,25.813,N,64.283,W
9/4/2003,18:27:21,25.82,N,64.283,W
9/4/2003,18:29:21,25.828,N,64.284,W
9/4/2003,18:31:22,25.835,N,64.284,W
9/4/2003,18:33:22,25.842,N,64.284,W
9/4/2003,18:35:22,25.849,N,64.285,W
9/4/2003,18:37:22,25.857,N,64.285,W
9/4/2003,18:39:22,25.864,N,64.285,W
9/4/2003,18:41:22,25.871,N,64.286,W
9/4/2003,18:43:22,25.878,N,64.286,W
9/4/2003,18:45:22,25.886,N,64.286,W
9/4/2003,18:47:21,25.893,N,64.287,W
9/4/2003,18:49:21,25.9,N,64.287,W
9/4/2003,18:51:21,25.907,N,64.287,W
9/4/2003,18:53:21,25.914,N,64.287,W
9/4/2003,18:55:21,25.922,N,64.288,W
9/4/2003,18:57:21,25.929,N,64.288,W
9/4/2003,18:59:21,25.936,N,64.288,W
9/4/2003,19:01:22,25.943,N,64.289,W
9/4/2003,19:03:22,25.951,N,64.289,W
9/4/2003,19:05:22,25.958,N,64.289,W
9/4/2003,19:07:22,25.965,N,64.29,W
9/4/2003,19:09:22,25.972,N,64.29,W
9/4/2003,19:11:22,25.98,N,64.29,W
9/4/2003,19:13:22,25.987,N,64.291,W
9/4/2003,19:15:22,25.994,N,64.291,W
9/4/2003,19:17:21,26.001,N,64.291,W
9/4/2003,19:19:21,26.009,N,64.291,W
9/4/2003,19:21:21,26.016,N,64.292,W
9/4/2003,19:23:21,26.023,N,64.292,W
9/4/2003,19:25:21,26.03,N,64.292,W
9/4/2003,19:27:21,26.038,N,64.293,W
9/4/2003,19:29:21,26.045,N,64.293,W
9/4/2003,19:31:22,26.052,N,64.293,W
9/4/2003,19:33:22,26.059,N,64.294,W
9/4/2003,19:35:22,26.067,N,64.294,W
9/4/2003,19:35:44,26.068,N,64.294,W
9/4/2003,19:37:44,26.075,N,64.296,W
9/4/2003,19:39:44,26.082,N,64.299,W
9/4/2003,19:41:44,26.09,N,64.301,W
9/4/2003,19:43:44,26.097,N,64.303,W
9/4/2003,19:45:44,26.104,N,64.306,W
9/4/2003,19:47:44,26.111,N,64.308,W
9/4/2003,19:48:34,26.114,N,64.309,W
9/4/2003,19:50:34,26.12,N,64.312,W
9/4/2003,19:52:34,26.125,N,64.315,W
9/4/2003,19:54:34,26.131,N,64.317,W
9/4/2003,19:55:43,26.134,N,64.317,W
9/4/2003,19:57:43,26.141,N,64.317,W
9/4/2003,19:59:43,26.147,N,64.317,W
9/4/2003,20:01:44,26.154,N,64.316,W
9/4/2003,20:03:44,26.16,N,64.316,W
9/4/2003,20:03:57,26.161,N,64.316,W
9/4/2003,20:05:57,26.167,N,64.316,W
9/4/2003,20:07:57,26.174,N,64.315,W
9/4/2003,20:09:58,26.18,N,64.315,W
9/4/2003,20:11:58,26.186,N,64.314,W
9/4/2003,20:13:58,26.192,N,64.314,W
9/4/2003,20:15:58,26.197,N,64.313,W
9/4/2003,20:17:58,26.203,N,64.312,W
9/4/2003,20:19:58,26.208,N,64.311,W
9/4/2003,20:21:58,26.213,N,64.31,W
9/4/2003,20:23:58,26.217,N,64.308,W
9/4/2003,20:25:57,26.221,N,64.307,W
9/4/2003,20:27:57,26.225,N,64.305,W
9/4/2003,20:29:57,26.229,N,64.303,W
