Track,for,helene,2006,,,
9/20/2006,2:35:44,25.148,N,54.933,W,3
9/20/2006,2:37:44,25.151,N,54.938,W,3
9/20/2006,2:39:44,25.153,N,54.943,W,3
9/20/2006,2:41:44,25.156,N,54.948,W,3
9/20/2006,2:43:44,25.159,N,54.953,W,3
9/20/2006,2:45:44,25.161,N,54.958,W,3
9/20/2006,2:47:43,25.163,N,54.963,W,3
9/20/2006,2:49:43,25.166,N,54.969,W,3
9/20/2006,2:51:43,25.168,N,54.974,W,3
9/20/2006,2:53:43,25.171,N,54.979,W,3
9/20/2006,2:55:43,25.173,N,54.984,W,3
9/20/2006,2:57:43,25.175,N,54.989,W,3
9/20/2006,2:59:43,25.178,N,54.994,W,3
9/20/2006,3:01:44,25.18,N,54.999,W,3
9/20/2006,3:03:44,25.182,N,55.005,W,3
9/20/2006,3:05:44,25.184,N,55.01,W,3
9/20/2006,3:07:44,25.187,N,55.015,W,3
9/20/2006,3:09:44,25.189,N,55.02,W,3
9/20/2006,3:11:44,25.191,N,55.025,W,3
9/20/2006,3:13:44,25.193,N,55.03,W,3
9/20/2006,3:15:44,25.195,N,55.035,W,3
9/20/2006,3:17:43,25.197,N,55.041,W,3
9/20/2006,3:19:43,25.199,N,55.046,W,3
9/20/2006,3:21:43,25.201,N,55.051,W,3
9/20/2006,3:23:43,25.204,N,55.056,W,3
9/20/2006,3:25:43,25.205,N,55.061,W,3
9/20/2006,3:27:43,25.207,N,55.066,W,3
9/20/2006,3:29:43,25.209,N,55.072,W,3
9/20/2006,3:31:44,25.211,N,55.077,W,3
9/20/2006,3:33:44,25.213,N,55.082,W,3
9/20/2006,3:35:44,25.215,N,55.087,W,3
9/20/2006,3:37:44,25.217,N,55.092,W,3
9/20/2006,3:39:44,25.219,N,55.097,W,3
9/20/2006,3:41:44,25.221,N,55.102,W,3
9/20/2006,3:43:44,25.222,N,55.108,W,3
9/20/2006,3:45:44,25.224,N,55.113,W,3
9/20/2006,3:47:43,25.226,N,55.118,W,3
9/20/2006,3:49:43,25.227,N,55.123,W,3
9/20/2006,3:51:43,25.229,N,55.128,W,3
9/20/2006,3:53:43,25.231,N,55.133,W,3
9/20/2006,3:55:43,25.232,N,55.139,W,3
9/20/2006,3:57:43,25.234,N,55.144,W,3
9/20/2006,3:59:43,25.235,N,55.149,W,3
9/20/2006,4:01:44,25.237,N,55.154,W,3
9/20/2006,4:03:44,25.238,N,55.159,W,3
9/20/2006,4:05:44,25.24,N,55.164,W,3
9/20/2006,4:07:44,25.241,N,55.17,W,3
9/20/2006,4:09:44,25.243,N,55.175,W,3
9/20/2006,4:11:44,25.244,N,55.18,W,3
9/20/2006,4:13:44,25.246,N,55.185,W,3
9/20/2006,4:15:44,25.247,N,55.19,W,3
9/20/2006,4:17:43,25.248,N,55.195,W,3
9/20/2006,4:19:43,25.249,N,55.201,W,3
9/20/2006,4:21:43,25.251,N,55.206,W,3
9/20/2006,4:23:43,25.252,N,55.211,W,3
9/20/2006,4:25:43,25.253,N,55.216,W,3
9/20/2006,4:27:43,25.254,N,55.221,W,3
9/20/2006,4:29:43,25.256,N,55.227,W,3
9/20/2006,4:31:44,25.257,N,55.232,W,3
9/20/2006,4:33:44,25.258,N,55.237,W,3
9/20/2006,4:35:44,25.259,N,55.242,W,3
9/20/2006,4:37:44,25.26,N,55.247,W,3
9/20/2006,4:39:44,25.261,N,55.252,W,3
9/20/2006,4:41:44,25.262,N,55.258,W,3
9/20/2006,4:43:44,25.263,N,55.263,W,3
9/20/2006,4:45:44,25.264,N,55.268,W,3
9/20/2006,4:47:43,25.265,N,55.273,W,3
9/20/2006,4:49:43,25.266,N,55.278,W,3
9/20/2006,4:51:43,25.267,N,55.283,W,3
9/20/2006,4:53:43,25.268,N,55.289,W,3
9/20/2006,4:55:43,25.269,N,55.294,W,3
9/20/2006,4:57:43,25.27,N,55.299,W,3
9/20/2006,4:59:43,25.27,N,55.304,W,3
9/20/2006,5:01:44,25.271,N,55.309,W,3
9/20/2006,5:03:44,25.272,N,55.315,W,3
9/20/2006,5:05:44,25.273,N,55.32,W,3
9/20/2006,5:07:44,25.273,N,55.325,W,3
9/20/2006,5:09:44,25.274,N,55.33,W,3
9/20/2006,5:11:44,25.275,N,55.335,W,3
9/20/2006,5:13:44,25.276,N,55.34,W,3
9/20/2006,5:15:44,25.276,N,55.345,W,3
9/20/2006,5:17:43,25.277,N,55.351,W,3
9/20/2006,5:19:43,25.278,N,55.356,W,3
9/20/2006,5:21:43,25.278,N,55.361,W,3
9/20/2006,5:23:43,25.279,N,55.366,W,3
9/20/2006,5:25:43,25.279,N,55.371,W,3
9/20/2006,5:27:43,25.28,N,55.376,W,3
9/20/2006,5:29:43,25.281,N,55.382,W,3
9/20/2006,5:31:44,25.281,N,55.387,W,3
9/20/2006,5:33:44,25.282,N,55.392,W,3
9/20/2006,5:35:44,25.282,N,55.397,W,3
9/20/2006,5:37:44,25.283,N,55.402,W,3
9/20/2006,5:39:44,25.283,N,55.407,W,3
9/20/2006,5:41:44,25.284,N,55.412,W,3
9/20/2006,5:43:44,25.284,N,55.418,W,3
9/20/2006,5:45:44,25.284,N,55.423,W,3
9/20/2006,5:47:43,25.285,N,55.428,W,3
9/20/2006,5:49:43,25.285,N,55.433,W,3
9/20/2006,5:51:43,25.286,N,55.438,W,3
9/20/2006,5:53:43,25.286,N,55.443,W,3
9/20/2006,5:55:43,25.286,N,55.448,W,3
9/20/2006,5:57:43,25.287,N,55.453,W,3
9/20/2006,5:59:43,25.287,N,55.459,W,3
9/20/2006,6:01:44,25.287,N,55.464,W,3
9/20/2006,6:03:44,25.288,N,55.469,W,3
9/20/2006,6:05:44,25.288,N,55.474,W,3
9/20/2006,6:07:44,25.288,N,55.479,W,3
9/20/2006,6:09:44,25.288,N,55.484,W,3
9/20/2006,6:11:44,25.289,N,55.489,W,3
9/20/2006,6:13:44,25.289,N,55.494,W,3
9/20/2006,6:15:44,25.289,N,55.499,W,3
9/20/2006,6:17:43,25.289,N,55.505,W,3
9/20/2006,6:19:43,25.289,N,55.51,W,3
9/20/2006,6:21:43,25.29,N,55.515,W,3
9/20/2006,6:23:43,25.29,N,55.52,W,3
9/20/2006,6:25:43,25.29,N,55.525,W,3
9/20/2006,6:27:43,25.29,N,55.53,W,3
9/20/2006,6:29:43,25.29,N,55.535,W,3
9/20/2006,6:31:44,25.29,N,55.54,W,3
9/20/2006,6:33:44,25.29,N,55.545,W,3
9/20/2006,6:35:44,25.291,N,55.55,W,3
9/20/2006,6:37:44,25.291,N,55.555,W,3
9/20/2006,6:39:44,25.291,N,55.56,W,3
9/20/2006,6:41:44,25.291,N,55.565,W,3
9/20/2006,6:43:44,25.291,N,55.57,W,3
9/20/2006,6:45:44,25.291,N,55.575,W,3
9/20/2006,6:47:43,25.291,N,55.58,W,3
9/20/2006,6:49:43,25.291,N,55.586,W,3
9/20/2006,6:51:43,25.291,N,55.591,W,3
9/20/2006,6:53:43,25.291,N,55.596,W,3
9/20/2006,6:55:43,25.291,N,55.601,W,3
9/20/2006,6:57:43,25.291,N,55.606,W,3
9/20/2006,6:59:43,25.291,N,55.611,W,3
9/20/2006,7:01:44,25.291,N,55.616,W,3
9/20/2006,7:03:44,25.291,N,55.621,W,3
9/20/2006,7:05:44,25.291,N,55.626,W,3
9/20/2006,7:07:44,25.291,N,55.631,W,3
9/20/2006,7:09:44,25.291,N,55.636,W,3
9/20/2006,7:11:44,25.291,N,55.641,W,3
9/20/2006,7:13:44,25.291,N,55.646,W,3
9/20/2006,7:15:44,25.291,N,55.651,W,3
9/20/2006,7:17:43,25.291,N,55.656,W,3
9/20/2006,7:19:43,25.291,N,55.66,W,3
9/20/2006,7:21:43,25.291,N,55.665,W,3
9/20/2006,7:23:43,25.291,N,55.67,W,3
9/20/2006,7:25:43,25.291,N,55.675,W,3
9/20/2006,7:27:43,25.291,N,55.68,W,3
9/20/2006,7:29:43,25.29,N,55.685,W,3
9/20/2006,7:31:44,25.29,N,55.69,W,3
9/20/2006,7:33:44,25.29,N,55.695,W,3
9/20/2006,7:35:44,25.29,N,55.7,W,3
9/20/2006,7:37:44,25.29,N,55.705,W,3
9/20/2006,7:39:44,25.29,N,55.71,W,3
9/20/2006,7:41:44,25.29,N,55.715,W,3
9/20/2006,7:43:44,25.29,N,55.72,W,3
9/20/2006,7:45:44,25.29,N,55.724,W,3
9/20/2006,7:47:43,25.29,N,55.729,W,3
9/20/2006,7:49:43,25.289,N,55.734,W,3
9/20/2006,7:51:43,25.289,N,55.739,W,3
9/20/2006,7:53:43,25.289,N,55.744,W,3
9/20/2006,7:55:43,25.289,N,55.749,W,3
9/20/2006,7:57:43,25.289,N,55.754,W,3
9/20/2006,7:59:43,25.289,N,55.759,W,3
9/20/2006,8:01:44,25.289,N,55.763,W,3
9/20/2006,8:03:44,25.289,N,55.768,W,3
9/20/2006,8:05:44,25.289,N,55.773,W,3
9/20/2006,8:07:44,25.288,N,55.778,W,3
9/20/2006,8:09:44,25.288,N,55.783,W,3
9/20/2006,8:11:44,25.288,N,55.787,W,3
9/20/2006,8:13:44,25.288,N,55.792,W,3
9/20/2006,8:15:44,25.288,N,55.797,W,3
9/20/2006,8:17:43,25.288,N,55.802,W,3
9/20/2006,8:19:43,25.288,N,55.807,W,3
9/20/2006,8:21:43,25.288,N,55.811,W,3
9/20/2006,8:23:43,25.288,N,55.816,W,3
9/20/2006,8:25:43,25.287,N,55.821,W,3
9/20/2006,8:27:43,25.287,N,55.826,W,3
9/20/2006,8:29:43,25.287,N,55.83,W,3
9/20/2006,8:31:44,25.287,N,55.835,W,3
9/20/2006,8:33:44,25.287,N,55.84,W,3
9/20/2006,8:35:44,25.287,N,55.845,W,3
9/20/2006,8:37:44,25.287,N,55.849,W,3
9/20/2006,8:39:44,25.287,N,55.854,W,3
9/20/2006,8:41:44,25.287,N,55.859,W,3
9/20/2006,8:43:44,25.287,N,55.863,W,3
9/20/2006,8:45:44,25.287,N,55.868,W,3
9/20/2006,8:47:43,25.287,N,55.873,W,3
9/20/2006,8:49:43,25.287,N,55.877,W,3
9/20/2006,8:51:43,25.286,N,55.882,W,3
9/20/2006,8:53:43,25.286,N,55.887,W,3
9/20/2006,8:55:43,25.286,N,55.891,W,3
9/20/2006,8:57:43,25.286,N,55.896,W,3
9/20/2006,8:59:43,25.286,N,55.901,W,3
9/20/2006,9:01:44,25.286,N,55.905,W,3
9/20/2006,9:03:44,25.286,N,55.91,W,3
9/20/2006,9:05:44,25.286,N,55.915,W,3
9/20/2006,9:07:44,25.286,N,55.919,W,3
9/20/2006,9:09:44,25.286,N,55.924,W,3
9/20/2006,9:11:44,25.286,N,55.928,W,3
9/20/2006,9:13:44,25.286,N,55.933,W,3
9/20/2006,9:15:44,25.286,N,55.937,W,3
9/20/2006,9:17:43,25.286,N,55.942,W,3
9/20/2006,9:19:43,25.286,N,55.947,W,3
9/20/2006,9:21:43,25.286,N,55.951,W,3
9/20/2006,9:23:43,25.286,N,55.956,W,3
9/20/2006,9:25:43,25.287,N,55.96,W,3
9/20/2006,9:27:43,25.287,N,55.965,W,3
9/20/2006,9:29:43,25.287,N,55.969,W,3
9/20/2006,9:31:44,25.287,N,55.974,W,3
9/20/2006,9:33:44,25.287,N,55.978,W,3
9/20/2006,9:35:44,25.287,N,55.983,W,3
9/20/2006,9:37:44,25.287,N,55.987,W,3
9/20/2006,9:39:44,25.287,N,55.991,W,3
9/20/2006,9:41:44,25.287,N,55.996,W,3
9/20/2006,9:43:44,25.288,N,56,W,3
9/20/2006,9:45:44,25.288,N,56.005,W,3
9/20/2006,9:47:43,25.288,N,56.009,W,3
9/20/2006,9:49:43,25.288,N,56.014,W,3
9/20/2006,9:51:43,25.288,N,56.018,W,3
9/20/2006,9:53:43,25.289,N,56.022,W,3
9/20/2006,9:55:43,25.289,N,56.027,W,3
9/20/2006,9:57:43,25.289,N,56.031,W,3
9/20/2006,9:59:43,25.289,N,56.035,W,3
9/20/2006,10:01:44,25.29,N,56.04,W,3
9/20/2006,10:03:44,25.29,N,56.044,W,3
9/20/2006,10:05:44,25.29,N,56.048,W,3
9/20/2006,10:07:44,25.29,N,56.053,W,3
9/20/2006,10:09:44,25.291,N,56.057,W,3
9/20/2006,10:11:44,25.291,N,56.061,W,3
9/20/2006,10:13:44,25.291,N,56.066,W,3
9/20/2006,10:15:44,25.292,N,56.07,W,3
9/20/2006,10:17:43,25.292,N,56.074,W,3
9/20/2006,10:19:43,25.293,N,56.078,W,3
9/20/2006,10:21:43,25.293,N,56.083,W,3
9/20/2006,10:23:43,25.293,N,56.087,W,3
9/20/2006,10:25:43,25.294,N,56.091,W,3
9/20/2006,10:27:43,25.294,N,56.095,W,3
9/20/2006,10:29:43,25.295,N,56.099,W,3
9/20/2006,10:31:44,25.295,N,56.104,W,3
9/20/2006,10:33:44,25.296,N,56.108,W,3
9/20/2006,10:35:44,25.296,N,56.112,W,3
9/20/2006,10:37:44,25.297,N,56.116,W,3
9/20/2006,10:39:44,25.297,N,56.12,W,3
9/20/2006,10:41:44,25.298,N,56.124,W,3
9/20/2006,10:43:44,25.299,N,56.129,W,3
9/20/2006,10:45:44,25.299,N,56.133,W,3
9/20/2006,10:47:43,25.3,N,56.137,W,3
9/20/2006,10:49:43,25.3,N,56.141,W,3
9/20/2006,10:51:43,25.301,N,56.145,W,3
9/20/2006,10:53:43,25.302,N,56.149,W,3
9/20/2006,10:55:43,25.302,N,56.153,W,3
9/20/2006,10:57:43,25.303,N,56.157,W,3
9/20/2006,10:59:43,25.304,N,56.161,W,3
9/20/2006,11:01:44,25.305,N,56.165,W,3
9/20/2006,11:03:44,25.305,N,56.169,W,3
9/20/2006,11:05:44,25.306,N,56.173,W,3
9/20/2006,11:07:44,25.307,N,56.177,W,3
9/20/2006,11:09:44,25.308,N,56.181,W,3
9/20/2006,11:11:44,25.309,N,56.185,W,3
9/20/2006,11:13:44,25.31,N,56.189,W,3
9/20/2006,11:15:44,25.31,N,56.193,W,3
9/20/2006,11:17:43,25.311,N,56.197,W,3
9/20/2006,11:19:43,25.312,N,56.201,W,3
9/20/2006,11:21:43,25.313,N,56.205,W,3
9/20/2006,11:23:43,25.314,N,56.208,W,3
9/20/2006,11:25:43,25.315,N,56.212,W,3
9/20/2006,11:27:43,25.316,N,56.216,W,3
9/20/2006,11:29:43,25.317,N,56.22,W,3
9/20/2006,11:31:44,25.318,N,56.224,W,3
9/20/2006,11:33:44,25.32,N,56.228,W,3
9/20/2006,11:35:44,25.321,N,56.231,W,3
9/20/2006,11:37:44,25.322,N,56.235,W,3
9/20/2006,11:39:44,25.323,N,56.239,W,3
9/20/2006,11:41:44,25.324,N,56.243,W,3
9/20/2006,11:43:44,25.325,N,56.246,W,3
9/20/2006,11:45:44,25.327,N,56.25,W,3
9/20/2006,11:47:43,25.328,N,56.254,W,3
9/20/2006,11:49:43,25.329,N,56.258,W,3
9/20/2006,11:51:43,25.33,N,56.261,W,3
9/20/2006,11:53:43,25.332,N,56.265,W,3
9/20/2006,11:55:43,25.333,N,56.269,W,3
9/20/2006,11:57:43,25.335,N,56.272,W,3
9/20/2006,11:59:43,25.336,N,56.276,W,3
9/20/2006,12:01:44,25.337,N,56.28,W,3
9/20/2006,12:03:44,25.339,N,56.283,W,3
9/20/2006,12:05:44,25.34,N,56.287,W,3
9/20/2006,12:07:44,25.342,N,56.29,W,3
9/20/2006,12:09:44,25.343,N,56.294,W,3
9/20/2006,12:11:44,25.345,N,56.298,W,3
9/20/2006,12:13:44,25.347,N,56.301,W,3
9/20/2006,12:15:44,25.348,N,56.305,W,3
9/20/2006,12:17:43,25.35,N,56.308,W,3
9/20/2006,12:19:43,25.352,N,56.312,W,3
9/20/2006,12:21:43,25.353,N,56.315,W,3
9/20/2006,12:23:43,25.355,N,56.319,W,3
9/20/2006,12:25:43,25.357,N,56.322,W,3
9/20/2006,12:27:43,25.359,N,56.326,W,3
9/20/2006,12:29:43,25.36,N,56.329,W,3
9/20/2006,12:31:44,25.362,N,56.332,W,3
9/20/2006,12:33:44,25.364,N,56.336,W,3
9/20/2006,12:35:44,25.366,N,56.339,W,3
9/20/2006,12:37:44,25.368,N,56.343,W,3
9/20/2006,12:39:44,25.37,N,56.346,W,3
9/20/2006,12:41:44,25.372,N,56.349,W,3
9/20/2006,12:43:44,25.374,N,56.353,W,3
9/20/2006,12:45:44,25.376,N,56.356,W,3
9/20/2006,12:47:43,25.378,N,56.359,W,3
9/20/2006,12:49:43,25.38,N,56.363,W,3
9/20/2006,12:51:43,25.382,N,56.366,W,3
9/20/2006,12:53:43,25.384,N,56.369,W,3
9/20/2006,12:55:43,25.386,N,56.372,W,3
9/20/2006,12:57:43,25.388,N,56.376,W,3
9/20/2006,12:59:43,25.39,N,56.379,W,3
9/20/2006,13:01:44,25.393,N,56.382,W,3
9/20/2006,13:03:44,25.395,N,56.385,W,3
9/20/2006,13:05:44,25.397,N,56.389,W,3
9/20/2006,13:07:44,25.399,N,56.392,W,3
9/20/2006,13:09:44,25.401,N,56.395,W,3
9/20/2006,13:11:44,25.404,N,56.398,W,3
9/20/2006,13:13:44,25.406,N,56.401,W,3
9/20/2006,13:15:44,25.408,N,56.405,W,3
9/20/2006,13:17:43,25.411,N,56.408,W,3
9/20/2006,13:19:43,25.413,N,56.411,W,3
9/20/2006,13:21:43,25.416,N,56.414,W,3
9/20/2006,13:23:43,25.418,N,56.417,W,3
9/20/2006,13:25:43,25.421,N,56.42,W,3
9/20/2006,13:27:43,25.423,N,56.423,W,3
9/20/2006,13:29:43,25.426,N,56.426,W,3
9/20/2006,13:31:44,25.428,N,56.429,W,3
9/20/2006,13:33:44,25.431,N,56.432,W,3
9/20/2006,13:35:44,25.433,N,56.435,W,3
9/20/2006,13:37:44,25.436,N,56.438,W,3
9/20/2006,13:39:44,25.438,N,56.441,W,3
9/20/2006,13:41:44,25.441,N,56.444,W,3
9/20/2006,13:43:44,25.444,N,56.447,W,3
9/20/2006,13:45:44,25.446,N,56.45,W,3
9/20/2006,13:47:43,25.449,N,56.453,W,3
9/20/2006,13:49:43,25.452,N,56.456,W,3
9/20/2006,13:51:43,25.454,N,56.459,W,3
9/20/2006,13:53:43,25.457,N,56.462,W,3
9/20/2006,13:55:43,25.46,N,56.465,W,3
9/20/2006,13:57:43,25.463,N,56.468,W,3
9/20/2006,13:59:43,25.466,N,56.471,W,3
9/20/2006,14:01:44,25.468,N,56.474,W,3
9/20/2006,14:03:44,25.471,N,56.477,W,3
9/20/2006,14:05:44,25.474,N,56.48,W,3
9/20/2006,14:07:44,25.477,N,56.482,W,3
9/20/2006,14:09:44,25.48,N,56.485,W,3
9/20/2006,14:11:44,25.483,N,56.488,W,3
9/20/2006,14:13:44,25.486,N,56.491,W,3
9/20/2006,14:15:44,25.489,N,56.494,W,3
9/20/2006,14:17:43,25.492,N,56.497,W,3
9/20/2006,14:19:43,25.495,N,56.499,W,3
9/20/2006,14:21:43,25.498,N,56.502,W,3
9/20/2006,14:23:43,25.501,N,56.505,W,3
9/20/2006,14:25:43,25.504,N,56.508,W,3
9/20/2006,14:27:43,25.507,N,56.511,W,3
9/20/2006,14:29:43,25.51,N,56.513,W,3
9/20/2006,14:31:44,25.513,N,56.516,W,3
9/20/2006,14:33:44,25.516,N,56.519,W,3
9/20/2006,14:35:44,25.52,N,56.522,W,3
9/20/2006,14:37:44,25.523,N,56.524,W,3
9/20/2006,14:39:44,25.526,N,56.527,W,3
9/20/2006,14:41:44,25.529,N,56.53,W,3
9/20/2006,14:43:44,25.532,N,56.532,W,3
9/20/2006,14:45:44,25.536,N,56.535,W,3
9/20/2006,14:47:43,25.539,N,56.538,W,3
9/20/2006,14:49:43,25.542,N,56.54,W,3
9/20/2006,14:51:43,25.545,N,56.543,W,3
9/20/2006,14:53:43,25.549,N,56.546,W,3
9/20/2006,14:55:43,25.552,N,56.548,W,3
9/20/2006,14:57:43,25.555,N,56.551,W,3
9/20/2006,14:59:43,25.559,N,56.554,W,3
9/20/2006,15:01:44,25.562,N,56.556,W,3
9/20/2006,15:03:44,25.566,N,56.559,W,3
9/20/2006,15:05:44,25.569,N,56.561,W,3
9/20/2006,15:07:44,25.572,N,56.564,W,3
9/20/2006,15:09:44,25.576,N,56.567,W,3
9/20/2006,15:11:44,25.579,N,56.569,W,3
9/20/2006,15:13:44,25.583,N,56.572,W,3
9/20/2006,15:15:44,25.586,N,56.574,W,3
9/20/2006,15:17:43,25.59,N,56.577,W,3
9/20/2006,15:19:43,25.593,N,56.579,W,3
9/20/2006,15:21:43,25.597,N,56.582,W,3
9/20/2006,15:23:43,25.6,N,56.584,W,3
9/20/2006,15:25:43,25.604,N,56.587,W,3
9/20/2006,15:27:43,25.608,N,56.589,W,3
9/20/2006,15:29:43,25.611,N,56.592,W,3
9/20/2006,15:31:44,25.615,N,56.594,W,3
9/20/2006,15:33:44,25.618,N,56.597,W,3
9/20/2006,15:35:44,25.622,N,56.599,W,3
9/20/2006,15:37:44,25.626,N,56.602,W,3
9/20/2006,15:39:44,25.629,N,56.604,W,3
9/20/2006,15:41:44,25.633,N,56.607,W,3
9/20/2006,15:43:44,25.637,N,56.609,W,3
9/20/2006,15:45:44,25.641,N,56.611,W,3
9/20/2006,15:47:43,25.644,N,56.614,W,3
9/20/2006,15:49:43,25.648,N,56.616,W,3
9/20/2006,15:51:43,25.652,N,56.619,W,3
9/20/2006,15:53:43,25.656,N,56.621,W,3
9/20/2006,15:55:43,25.659,N,56.623,W,3
9/20/2006,15:57:43,25.663,N,56.626,W,3
9/20/2006,15:59:43,25.667,N,56.628,W,3
9/20/2006,16:01:44,25.671,N,56.631,W,3
9/20/2006,16:03:44,25.675,N,56.633,W,3
9/20/2006,16:05:44,25.679,N,56.635,W,3
9/20/2006,16:07:44,25.682,N,56.638,W,3
9/20/2006,16:09:44,25.686,N,56.64,W,3
9/20/2006,16:11:44,25.69,N,56.642,W,3
9/20/2006,16:13:44,25.694,N,56.645,W,3
9/20/2006,16:15:44,25.698,N,56.647,W,3
9/20/2006,16:17:43,25.702,N,56.649,W,3
9/20/2006,16:19:43,25.706,N,56.652,W,3
9/20/2006,16:21:43,25.71,N,56.654,W,3
9/20/2006,16:23:43,25.714,N,56.656,W,3
9/20/2006,16:25:43,25.718,N,56.659,W,3
9/20/2006,16:27:43,25.722,N,56.661,W,3
9/20/2006,16:29:43,25.726,N,56.663,W,3
9/20/2006,16:31:44,25.73,N,56.665,W,3
9/20/2006,16:33:44,25.734,N,56.668,W,3
9/20/2006,16:35:44,25.738,N,56.67,W,3
9/20/2006,16:37:44,25.742,N,56.672,W,3
9/20/2006,16:39:44,25.746,N,56.674,W,3
9/20/2006,16:41:44,25.75,N,56.677,W,3
9/20/2006,16:43:44,25.754,N,56.679,W,3
9/20/2006,16:45:44,25.758,N,56.681,W,3
9/20/2006,16:47:43,25.762,N,56.683,W,3
9/20/2006,16:49:43,25.767,N,56.686,W,3
9/20/2006,16:51:43,25.771,N,56.688,W,3
9/20/2006,16:53:43,25.775,N,56.69,W,3
9/20/2006,16:55:43,25.779,N,56.692,W,3
9/20/2006,16:57:43,25.783,N,56.694,W,3
9/20/2006,16:59:43,25.787,N,56.697,W,3
9/20/2006,17:01:44,25.791,N,56.699,W,3
9/20/2006,17:03:44,25.796,N,56.701,W,3
9/20/2006,17:05:44,25.8,N,56.703,W,3
9/20/2006,17:07:44,25.804,N,56.705,W,3
9/20/2006,17:09:44,25.808,N,56.708,W,3
9/20/2006,17:11:44,25.813,N,56.71,W,3
9/20/2006,17:13:44,25.817,N,56.712,W,3
9/20/2006,17:15:44,25.821,N,56.714,W,3
9/20/2006,17:17:36,25.825,N,56.716,W,3
9/20/2006,17:19:36,25.829,N,56.719,W,3
9/20/2006,17:21:36,25.833,N,56.721,W,3
9/20/2006,17:23:36,25.837,N,56.724,W,3
9/20/2006,17:25:35,25.842,N,56.727,W,3
9/20/2006,17:27:35,25.846,N,56.729,W,3
9/20/2006,17:29:35,25.85,N,56.732,W,3
9/20/2006,17:31:35,25.854,N,56.734,W,3
9/20/2006,17:33:35,25.858,N,56.737,W,3
9/20/2006,17:35:35,25.863,N,56.74,W,3
9/20/2006,17:37:35,25.867,N,56.742,W,3
9/20/2006,17:39:36,25.871,N,56.745,W,3
9/20/2006,17:41:36,25.875,N,56.747,W,3
9/20/2006,17:43:36,25.88,N,56.75,W,3
9/20/2006,17:45:36,25.884,N,56.752,W,3
9/20/2006,17:47:36,25.888,N,56.755,W,3
9/20/2006,17:49:36,25.893,N,56.757,W,3
9/20/2006,17:51:36,25.897,N,56.759,W,3
9/20/2006,17:53:36,25.901,N,56.762,W,3
9/20/2006,17:55:35,25.905,N,56.764,W,3
9/20/2006,17:57:35,25.91,N,56.766,W,3
9/20/2006,17:59:35,25.914,N,56.769,W,3
9/20/2006,18:01:35,25.918,N,56.771,W,3
9/20/2006,18:03:35,25.923,N,56.773,W,3
9/20/2006,18:05:35,25.927,N,56.776,W,3
9/20/2006,18:07:35,25.932,N,56.778,W,3
9/20/2006,18:09:36,25.936,N,56.78,W,3
9/20/2006,18:11:36,25.94,N,56.782,W,3
9/20/2006,18:13:36,25.945,N,56.785,W,3
9/20/2006,18:15:36,25.949,N,56.787,W,3
9/20/2006,18:17:36,25.954,N,56.789,W,3
9/20/2006,18:19:36,25.958,N,56.791,W,3
9/20/2006,18:21:36,25.963,N,56.793,W,3
9/20/2006,18:23:36,25.967,N,56.795,W,3
9/20/2006,18:25:35,25.971,N,56.798,W,3
9/20/2006,18:27:35,25.976,N,56.8,W,3
9/20/2006,18:29:35,25.98,N,56.802,W,3
9/20/2006,18:31:35,25.985,N,56.804,W,3
9/20/2006,18:33:35,25.989,N,56.806,W,3
9/20/2006,18:35:35,25.994,N,56.808,W,3
9/20/2006,18:37:35,25.998,N,56.81,W,3
9/20/2006,18:39:36,26.003,N,56.812,W,3
9/20/2006,18:41:36,26.007,N,56.814,W,3
9/20/2006,18:43:36,26.012,N,56.816,W,3
9/20/2006,18:45:36,26.017,N,56.818,W,3
9/20/2006,18:47:36,26.021,N,56.82,W,3
9/20/2006,18:49:36,26.026,N,56.822,W,3
9/20/2006,18:51:36,26.03,N,56.824,W,3
9/20/2006,18:53:36,26.035,N,56.825,W,3
9/20/2006,18:55:35,26.039,N,56.827,W,3
9/20/2006,18:57:35,26.044,N,56.829,W,3
9/20/2006,18:59:35,26.049,N,56.831,W,3
9/20/2006,19:01:35,26.053,N,56.833,W,3
9/20/2006,19:03:35,26.058,N,56.835,W,3
9/20/2006,19:05:35,26.062,N,56.837,W,3
9/20/2006,19:07:35,26.067,N,56.838,W,3
9/20/2006,19:09:36,26.072,N,56.84,W,3
9/20/2006,19:11:36,26.076,N,56.842,W,3
9/20/2006,19:13:36,26.081,N,56.844,W,3
9/20/2006,19:15:36,26.086,N,56.845,W,3
9/20/2006,19:17:36,26.09,N,56.847,W,3
9/20/2006,19:19:36,26.095,N,56.849,W,3
9/20/2006,19:21:36,26.1,N,56.851,W,3
9/20/2006,19:23:36,26.104,N,56.852,W,3
9/20/2006,19:25:35,26.109,N,56.854,W,3
9/20/2006,19:27:35,26.114,N,56.856,W,3
9/20/2006,19:29:35,26.119,N,56.857,W,3
9/20/2006,19:31:35,26.123,N,56.859,W,3
9/20/2006,19:33:35,26.128,N,56.86,W,3
9/20/2006,19:35:35,26.133,N,56.862,W,3
9/20/2006,19:37:35,26.137,N,56.864,W,3
9/20/2006,19:39:36,26.142,N,56.865,W,3
9/20/2006,19:41:36,26.147,N,56.867,W,3
9/20/2006,19:43:36,26.152,N,56.868,W,3
9/20/2006,19:45:36,26.157,N,56.87,W,3
9/20/2006,19:47:36,26.161,N,56.871,W,3
9/20/2006,19:49:36,26.166,N,56.873,W,3
