Track,for,Michelle,2001,,,
11/3/2001,19:42:01,19.383,N,84.043,W,
11/3/2001,19:44:01,19.385,N,84.041,W,
11/3/2001,19:46:01,19.387,N,84.039,W,
11/3/2001,19:48:00,19.388,N,84.037,W,
11/3/2001,19:50:00,19.39,N,84.034,W,
11/3/2001,19:52:00,19.391,N,84.032,W,
11/3/2001,19:54:00,19.393,N,84.03,W,
11/3/2001,19:56:00,19.394,N,84.028,W,
11/3/2001,19:58:00,19.396,N,84.026,W,
11/3/2001,20:00:00,19.398,N,84.023,W,
11/3/2001,20:02:00,19.399,N,84.021,W,
11/3/2001,20:04:01,19.401,N,84.019,W,
11/3/2001,20:06:01,19.402,N,84.017,W,
11/3/2001,20:08:01,19.404,N,84.014,W,
11/3/2001,20:10:01,19.406,N,84.012,W,
11/3/2001,20:12:01,19.407,N,84.01,W,
11/3/2001,20:14:01,19.409,N,84.007,W,
11/3/2001,20:16:01,19.41,N,84.005,W,
11/3/2001,20:18:00,19.412,N,84.003,W,
11/3/2001,20:20:00,19.414,N,84,W,
11/3/2001,20:22:00,19.415,N,83.998,W,
11/3/2001,20:24:00,19.417,N,83.995,W,
11/3/2001,20:26:00,19.418,N,83.993,W,
11/3/2001,20:28:00,19.42,N,83.991,W,
11/3/2001,20:30:00,19.422,N,83.988,W,
11/3/2001,20:32:00,19.423,N,83.986,W,
11/3/2001,20:34:01,19.425,N,83.983,W,
11/3/2001,20:36:01,19.427,N,83.981,W,
11/3/2001,20:38:01,19.428,N,83.978,W,
11/3/2001,20:40:01,19.43,N,83.976,W,
11/3/2001,20:42:01,19.432,N,83.974,W,
11/3/2001,20:44:01,19.434,N,83.971,W,
11/3/2001,20:46:01,19.435,N,83.969,W,
11/3/2001,20:48:00,19.437,N,83.966,W,
11/3/2001,20:50:00,19.439,N,83.964,W,
11/3/2001,20:52:00,19.44,N,83.961,W,
11/3/2001,20:54:00,19.442,N,83.959,W,
11/3/2001,20:56:00,19.444,N,83.956,W,
11/3/2001,20:58:00,19.446,N,83.954,W,
11/3/2001,21:00:00,19.447,N,83.951,W,
11/3/2001,21:01:45,19.449,N,83.949,W,
11/3/2001,21:03:45,19.451,N,83.947,W,
11/3/2001,21:05:45,19.453,N,83.945,W,
11/3/2001,21:07:46,19.455,N,83.942,W,
11/3/2001,21:09:46,19.457,N,83.94,W,
11/3/2001,21:11:46,19.459,N,83.938,W,
11/3/2001,21:13:46,19.461,N,83.936,W,
11/3/2001,21:15:46,19.463,N,83.934,W,
11/3/2001,21:17:46,19.465,N,83.932,W,
11/3/2001,21:19:46,19.467,N,83.93,W,
11/3/2001,21:21:45,19.469,N,83.927,W,
11/3/2001,21:23:45,19.471,N,83.925,W,
11/3/2001,21:25:45,19.473,N,83.923,W,
11/3/2001,21:27:45,19.475,N,83.921,W,
11/3/2001,21:29:45,19.477,N,83.919,W,
11/3/2001,21:31:45,19.48,N,83.917,W,
11/3/2001,21:33:45,19.482,N,83.915,W,
11/3/2001,21:35:45,19.484,N,83.913,W,
11/3/2001,21:37:46,19.486,N,83.911,W,
11/3/2001,21:39:46,19.489,N,83.909,W,
11/3/2001,21:41:46,19.491,N,83.907,W,
11/3/2001,21:43:46,19.493,N,83.905,W,
11/3/2001,21:45:46,19.495,N,83.903,W,
11/3/2001,21:47:46,19.498,N,83.901,W,
11/3/2001,21:49:46,19.5,N,83.899,W,
11/3/2001,21:51:45,19.503,N,83.896,W,
11/3/2001,21:53:45,19.505,N,83.894,W,
11/3/2001,21:55:45,19.507,N,83.892,W,
11/3/2001,21:57:45,19.51,N,83.89,W,
11/3/2001,21:59:45,19.512,N,83.888,W,
11/3/2001,22:01:45,19.515,N,83.886,W,
11/3/2001,22:03:45,19.517,N,83.884,W,
11/3/2001,22:05:45,19.519,N,83.882,W,
11/3/2001,22:07:46,19.522,N,83.88,W,
11/3/2001,22:09:46,19.524,N,83.878,W,
11/3/2001,22:11:46,19.527,N,83.876,W,
11/3/2001,22:13:46,19.529,N,83.874,W,
11/3/2001,22:15:46,19.532,N,83.872,W,
11/3/2001,22:17:46,19.534,N,83.87,W,
11/3/2001,22:19:46,19.537,N,83.868,W,
11/3/2001,22:21:45,19.539,N,83.866,W,
11/3/2001,22:23:45,19.542,N,83.864,W,
11/3/2001,22:25:45,19.544,N,83.862,W,
11/3/2001,22:27:45,19.547,N,83.86,W,
11/3/2001,22:29:45,19.549,N,83.858,W,
11/3/2001,22:31:45,19.552,N,83.856,W,
11/3/2001,22:33:45,19.555,N,83.854,W,
11/3/2001,22:35:45,19.557,N,83.852,W,
11/3/2001,22:37:46,19.56,N,83.85,W,
11/3/2001,22:39:46,19.562,N,83.848,W,
11/3/2001,22:41:46,19.565,N,83.846,W,
11/3/2001,22:43:46,19.567,N,83.844,W,
11/3/2001,22:45:46,19.57,N,83.842,W,
11/3/2001,22:47:46,19.572,N,83.84,W,
11/3/2001,22:49:46,19.575,N,83.838,W,
11/3/2001,22:51:45,19.577,N,83.836,W,
11/3/2001,22:53:45,19.58,N,83.834,W,
11/3/2001,22:55:45,19.583,N,83.832,W,
11/3/2001,22:57:45,19.585,N,83.83,W,
11/3/2001,22:59:45,19.588,N,83.828,W,
11/3/2001,23:01:45,19.59,N,83.826,W,
11/3/2001,23:03:45,19.593,N,83.823,W,
11/3/2001,23:05:45,19.595,N,83.821,W,
11/3/2001,23:07:46,19.598,N,83.819,W,
11/3/2001,23:09:46,19.6,N,83.817,W,
11/3/2001,23:11:46,19.603,N,83.815,W,
11/3/2001,23:13:46,19.605,N,83.813,W,
11/3/2001,23:15:46,19.608,N,83.811,W,
11/3/2001,23:17:46,19.61,N,83.809,W,
11/3/2001,23:19:46,19.613,N,83.806,W,
11/3/2001,23:21:45,19.615,N,83.804,W,
11/3/2001,23:23:45,19.617,N,83.802,W,
11/3/2001,23:25:45,19.62,N,83.8,W,
11/3/2001,23:27:45,19.622,N,83.798,W,
11/3/2001,23:29:45,19.625,N,83.796,W,
11/3/2001,23:31:45,19.627,N,83.793,W,
11/3/2001,23:33:45,19.629,N,83.791,W,
11/3/2001,23:35:45,19.632,N,83.789,W,
11/3/2001,23:37:46,19.634,N,83.787,W,
11/3/2001,23:39:46,19.637,N,83.784,W,
11/3/2001,23:41:46,19.639,N,83.782,W,
11/3/2001,23:43:46,19.641,N,83.78,W,
11/3/2001,23:45:46,19.643,N,83.777,W,
11/3/2001,23:47:46,19.646,N,83.775,W,
11/3/2001,23:49:46,19.648,N,83.773,W,
11/3/2001,23:51:45,19.65,N,83.771,W,
11/3/2001,23:53:45,19.653,N,83.768,W,
11/3/2001,23:55:45,19.655,N,83.766,W,
11/3/2001,23:57:45,19.657,N,83.764,W,
11/3/2001,23:59:45,19.659,N,83.761,W,
11/4/2001,0:01:45,19.661,N,83.759,W,
11/4/2001,0:03:45,19.664,N,83.756,W,
11/4/2001,0:05:45,19.666,N,83.754,W,
11/4/2001,0:07:46,19.668,N,83.752,W,
11/4/2001,0:09:46,19.67,N,83.749,W,
11/4/2001,0:11:46,19.672,N,83.747,W,
11/4/2001,0:13:14,19.674,N,83.745,W,
11/4/2001,0:15:14,19.676,N,83.742,W,
11/4/2001,0:17:14,19.678,N,83.74,W,
11/4/2001,0:19:14,19.68,N,83.737,W,
11/4/2001,0:21:14,19.682,N,83.735,W,
11/4/2001,0:23:14,19.685,N,83.732,W,
11/4/2001,0:25:14,19.687,N,83.729,W,
11/4/2001,0:27:15,19.689,N,83.727,W,
11/4/2001,0:29:15,19.691,N,83.724,W,
11/4/2001,0:31:15,19.693,N,83.722,W,
11/4/2001,0:33:15,19.695,N,83.719,W,
11/4/2001,0:35:15,19.697,N,83.717,W,
11/4/2001,0:37:15,19.699,N,83.714,W,
11/4/2001,0:39:15,19.701,N,83.711,W,
11/4/2001,0:41:15,19.703,N,83.709,W,
11/4/2001,0:43:14,19.705,N,83.706,W,
11/4/2001,0:45:14,19.707,N,83.704,W,
11/4/2001,0:47:14,19.709,N,83.701,W,
11/4/2001,0:49:14,19.711,N,83.699,W,
11/4/2001,0:51:14,19.713,N,83.696,W,
11/4/2001,0:53:14,19.715,N,83.693,W,
11/4/2001,0:55:14,19.718,N,83.691,W,
11/4/2001,0:57:15,19.72,N,83.688,W,
11/4/2001,0:59:15,19.722,N,83.686,W,
11/4/2001,1:01:15,19.724,N,83.683,W,
11/4/2001,1:03:15,19.726,N,83.681,W,
11/4/2001,1:05:15,19.728,N,83.678,W,
11/4/2001,1:07:15,19.73,N,83.676,W,
11/4/2001,1:09:15,19.732,N,83.673,W,
11/4/2001,1:11:15,19.734,N,83.671,W,
11/4/2001,1:13:14,19.736,N,83.668,W,
11/4/2001,1:15:14,19.738,N,83.666,W,
11/4/2001,1:17:14,19.739,N,83.663,W,
11/4/2001,1:19:14,19.741,N,83.661,W,
11/4/2001,1:21:14,19.743,N,83.658,W,
11/4/2001,1:23:14,19.745,N,83.656,W,
11/4/2001,1:25:14,19.747,N,83.653,W,
11/4/2001,1:27:15,19.749,N,83.651,W,
11/4/2001,1:29:15,19.751,N,83.649,W,
11/4/2001,1:31:15,19.753,N,83.646,W,
11/4/2001,1:33:15,19.755,N,83.644,W,
11/4/2001,1:35:15,19.757,N,83.641,W,
11/4/2001,1:37:13,19.759,N,83.639,W,
11/4/2001,1:39:14,19.761,N,83.637,W,
11/4/2001,1:41:14,19.763,N,83.634,W,
11/4/2001,1:43:14,19.764,N,83.632,W,
11/4/2001,1:45:14,19.766,N,83.629,W,
11/4/2001,1:47:14,19.768,N,83.627,W,
11/4/2001,1:49:14,19.769,N,83.625,W,
11/4/2001,1:51:14,19.771,N,83.622,W,
11/4/2001,1:53:14,19.773,N,83.62,W,
11/4/2001,1:55:13,19.774,N,83.618,W,
11/4/2001,1:57:13,19.776,N,83.615,W,
11/4/2001,1:59:13,19.778,N,83.613,W,
11/4/2001,2:01:13,19.779,N,83.611,W,
11/4/2001,2:03:13,19.781,N,83.608,W,
11/4/2001,2:05:13,19.783,N,83.606,W,
11/4/2001,2:07:13,19.785,N,83.604,W,
11/4/2001,2:09:14,19.786,N,83.601,W,
11/4/2001,2:11:14,19.788,N,83.599,W,
11/4/2001,2:13:14,19.79,N,83.597,W,
11/4/2001,2:15:14,19.791,N,83.595,W,
11/4/2001,2:17:14,19.793,N,83.592,W,
11/4/2001,2:19:14,19.795,N,83.59,W,
11/4/2001,2:21:14,19.797,N,83.588,W,
11/4/2001,2:23:14,19.798,N,83.585,W,
11/4/2001,2:25:13,19.8,N,83.583,W,
11/4/2001,2:27:13,19.802,N,83.581,W,
11/4/2001,2:29:13,19.804,N,83.579,W,
11/4/2001,2:31:13,19.806,N,83.576,W,
11/4/2001,2:33:13,19.807,N,83.574,W,
11/4/2001,2:35:13,19.809,N,83.572,W,
11/4/2001,2:37:13,19.811,N,83.57,W,
11/4/2001,2:39:14,19.813,N,83.567,W,
11/4/2001,2:41:14,19.815,N,83.565,W,
11/4/2001,2:43:14,19.817,N,83.563,W,
11/4/2001,2:45:14,19.819,N,83.561,W,
11/4/2001,2:47:14,19.821,N,83.558,W,
11/4/2001,2:49:14,19.823,N,83.556,W,
11/4/2001,2:51:14,19.825,N,83.554,W,
11/4/2001,2:53:14,19.827,N,83.551,W,
11/4/2001,2:55:13,19.83,N,83.549,W,
11/4/2001,2:57:13,19.832,N,83.547,W,
11/4/2001,2:59:13,19.834,N,83.545,W,
11/4/2001,3:01:13,19.836,N,83.542,W,
11/4/2001,3:03:13,19.839,N,83.54,W,
11/4/2001,3:05:13,19.841,N,83.538,W,
11/4/2001,3:07:13,19.843,N,83.536,W,
11/4/2001,3:09:14,19.846,N,83.533,W,
11/4/2001,3:09:34,19.846,N,83.533,W,
11/4/2001,3:11:34,19.848,N,83.531,W,
11/4/2001,3:13:34,19.851,N,83.528,W,
11/4/2001,3:15:34,19.853,N,83.526,W,
11/4/2001,3:17:34,19.856,N,83.524,W,
11/4/2001,3:19:34,19.858,N,83.522,W,
11/4/2001,3:21:35,19.861,N,83.519,W,
11/4/2001,3:23:35,19.863,N,83.517,W,
11/4/2001,3:25:35,19.866,N,83.515,W,
11/4/2001,3:27:35,19.869,N,83.513,W,
11/4/2001,3:29:35,19.871,N,83.51,W,
11/4/2001,3:31:35,19.874,N,83.508,W,
11/4/2001,3:33:35,19.876,N,83.506,W,
11/4/2001,3:35:35,19.879,N,83.503,W,
11/4/2001,3:37:34,19.882,N,83.501,W,
11/4/2001,3:39:34,19.885,N,83.499,W,
11/4/2001,3:41:34,19.887,N,83.497,W,
11/4/2001,3:43:34,19.89,N,83.494,W,
11/4/2001,3:45:34,19.893,N,83.492,W,
11/4/2001,3:47:34,19.895,N,83.49,W,
11/4/2001,3:49:34,19.898,N,83.488,W,
11/4/2001,3:51:35,19.901,N,83.485,W,
11/4/2001,3:53:35,19.904,N,83.483,W,
11/4/2001,3:55:35,19.907,N,83.481,W,
11/4/2001,3:57:35,19.909,N,83.479,W,
11/4/2001,3:59:35,19.912,N,83.476,W,
11/4/2001,4:01:35,19.915,N,83.474,W,
11/4/2001,4:03:35,19.918,N,83.472,W,
11/4/2001,4:05:35,19.921,N,83.47,W,
11/4/2001,4:07:34,19.923,N,83.467,W,
11/4/2001,4:09:34,19.926,N,83.465,W,
11/4/2001,4:11:29,19.929,N,83.463,W,
11/4/2001,4:13:29,19.932,N,83.461,W,
11/4/2001,4:15:29,19.935,N,83.458,W,
11/4/2001,4:17:29,19.937,N,83.456,W,
11/4/2001,4:19:29,19.94,N,83.454,W,
11/4/2001,4:21:29,19.943,N,83.452,W,
11/4/2001,4:23:30,19.946,N,83.449,W,
11/4/2001,4:25:30,19.949,N,83.447,W,
11/4/2001,4:27:30,19.951,N,83.445,W,
11/4/2001,4:29:30,19.954,N,83.443,W,
11/4/2001,4:31:30,19.957,N,83.44,W,
11/4/2001,4:33:30,19.96,N,83.438,W,
11/4/2001,4:35:30,19.963,N,83.436,W,
11/4/2001,4:37:30,19.966,N,83.434,W,
11/4/2001,4:39:29,19.968,N,83.431,W,
11/4/2001,4:41:29,19.971,N,83.429,W,
11/4/2001,4:43:29,19.974,N,83.427,W,
11/4/2001,4:45:29,19.977,N,83.425,W,
11/4/2001,4:47:29,19.98,N,83.422,W,
11/4/2001,4:49:29,19.983,N,83.42,W,
11/4/2001,4:51:29,19.986,N,83.418,W,
11/4/2001,4:53:30,19.989,N,83.416,W,
11/4/2001,4:55:30,19.992,N,83.413,W,
11/4/2001,4:57:30,19.995,N,83.411,W,
11/4/2001,4:59:30,19.998,N,83.409,W,
11/4/2001,5:01:30,20.001,N,83.407,W,
11/4/2001,5:03:30,20.004,N,83.404,W,
11/4/2001,5:05:30,20.007,N,83.402,W,
11/4/2001,5:07:30,20.01,N,83.4,W,
11/4/2001,5:09:29,20.013,N,83.398,W,
11/4/2001,5:11:29,20.016,N,83.395,W,
11/4/2001,5:12:37,20.018,N,83.394,W,
11/4/2001,5:14:37,20.021,N,83.392,W,
11/4/2001,5:16:37,20.024,N,83.389,W,
11/4/2001,5:18:37,20.027,N,83.387,W,
11/4/2001,5:20:37,20.03,N,83.385,W,
11/4/2001,5:22:37,20.033,N,83.382,W,
11/4/2001,5:24:37,20.036,N,83.38,W,
11/4/2001,5:26:37,20.039,N,83.377,W,
11/4/2001,5:28:36,20.042,N,83.375,W,
11/4/2001,5:30:36,20.045,N,83.373,W,
11/4/2001,5:32:36,20.048,N,83.37,W,
11/4/2001,5:34:36,20.051,N,83.368,W,
11/4/2001,5:36:36,20.053,N,83.365,W,
11/4/2001,5:38:36,20.056,N,83.363,W,
11/4/2001,5:40:36,20.059,N,83.361,W,
11/4/2001,5:42:37,20.062,N,83.358,W,
11/4/2001,5:44:37,20.065,N,83.356,W,
11/4/2001,5:46:37,20.068,N,83.353,W,
11/4/2001,5:48:37,20.071,N,83.351,W,
11/4/2001,5:50:37,20.074,N,83.348,W,
11/4/2001,5:52:37,20.077,N,83.346,W,
11/4/2001,5:54:37,20.08,N,83.343,W,
11/4/2001,5:56:37,20.083,N,83.341,W,
11/4/2001,5:58:36,20.086,N,83.338,W,
11/4/2001,6:00:36,20.089,N,83.335,W,
11/4/2001,6:02:36,20.092,N,83.333,W,
11/4/2001,6:04:36,20.096,N,83.33,W,
11/4/2001,6:06:36,20.099,N,83.328,W,
11/4/2001,6:08:36,20.102,N,83.325,W,
11/4/2001,6:10:36,20.105,N,83.322,W,
11/4/2001,6:12:37,20.108,N,83.32,W,
11/4/2001,6:14:37,20.111,N,83.317,W,
11/4/2001,6:16:37,20.114,N,83.314,W,
11/4/2001,6:18:37,20.117,N,83.312,W,
11/4/2001,6:20:37,20.12,N,83.309,W,
11/4/2001,6:22:37,20.123,N,83.306,W,
11/4/2001,6:24:37,20.126,N,83.304,W,
11/4/2001,6:26:37,20.129,N,83.301,W,
11/4/2001,6:28:36,20.132,N,83.298,W,
11/4/2001,6:30:36,20.135,N,83.295,W,
11/4/2001,6:32:36,20.139,N,83.292,W,
11/4/2001,6:34:36,20.142,N,83.29,W,
11/4/2001,6:36:36,20.145,N,83.287,W,
11/4/2001,6:38:36,20.148,N,83.284,W,
11/4/2001,6:40:36,20.151,N,83.281,W,
11/4/2001,6:42:37,20.154,N,83.278,W,
11/4/2001,6:44:37,20.157,N,83.275,W,
11/4/2001,6:46:37,20.16,N,83.272,W,
11/4/2001,6:48:37,20.164,N,83.269,W,
11/4/2001,6:50:37,20.167,N,83.267,W,
11/4/2001,6:52:37,20.17,N,83.264,W,
11/4/2001,6:54:37,20.173,N,83.261,W,
11/4/2001,6:56:37,20.176,N,83.258,W,
11/4/2001,6:58:36,20.179,N,83.254,W,
11/4/2001,7:00:36,20.183,N,83.251,W,
11/4/2001,7:02:36,20.186,N,83.248,W,
11/4/2001,7:04:36,20.189,N,83.245,W,
11/4/2001,7:06:36,20.192,N,83.242,W,
11/4/2001,7:08:36,20.196,N,83.239,W,
11/4/2001,7:10:36,20.199,N,83.236,W,
11/4/2001,7:12:37,20.202,N,83.233,W,
11/4/2001,7:14:37,20.205,N,83.23,W,
11/4/2001,7:16:37,20.209,N,83.226,W,
11/4/2001,7:18:37,20.212,N,83.223,W,
11/4/2001,7:20:37,20.215,N,83.22,W,
11/4/2001,7:22:37,20.218,N,83.216,W,
11/4/2001,7:24:37,20.222,N,83.213,W,
11/4/2001,7:26:37,20.225,N,83.21,W,
11/4/2001,7:28:36,20.228,N,83.206,W,
11/4/2001,7:30:36,20.232,N,83.203,W,
11/4/2001,7:32:36,20.235,N,83.2,W,
11/4/2001,7:34:36,20.238,N,83.196,W,
11/4/2001,7:36:36,20.241,N,83.193,W,
11/4/2001,7:38:36,20.245,N,83.189,W,
11/4/2001,7:40:36,20.248,N,83.186,W,
11/4/2001,7:42:37,20.252,N,83.182,W,
11/4/2001,7:44:37,20.255,N,83.179,W,
11/4/2001,7:46:37,20.258,N,83.175,W,
11/4/2001,7:48:37,20.262,N,83.172,W,
11/4/2001,7:50:37,20.265,N,83.168,W,
11/4/2001,7:52:37,20.268,N,83.165,W,
11/4/2001,7:54:37,20.272,N,83.161,W,
11/4/2001,7:56:37,20.275,N,83.157,W,
11/4/2001,7:58:36,20.279,N,83.154,W,
11/4/2001,8:00:36,20.282,N,83.15,W,
11/4/2001,8:02:36,20.285,N,83.146,W,
11/4/2001,8:04:36,20.289,N,83.143,W,
11/4/2001,8:06:36,20.292,N,83.139,W,
11/4/2001,8:08:36,20.296,N,83.135,W,
11/4/2001,8:10:36,20.299,N,83.132,W,
11/4/2001,8:12:37,20.302,N,83.128,W,
11/4/2001,8:14:37,20.306,N,83.124,W,
11/4/2001,8:16:37,20.309,N,83.12,W,
11/4/2001,8:18:37,20.313,N,83.116,W,
11/4/2001,8:20:37,20.316,N,83.112,W,
11/4/2001,8:22:37,20.32,N,83.109,W,
11/4/2001,8:24:37,20.323,N,83.105,W,
11/4/2001,8:26:37,20.327,N,83.101,W,
11/4/2001,8:28:36,20.33,N,83.097,W,
11/4/2001,8:30:36,20.334,N,83.093,W,
11/4/2001,8:32:36,20.337,N,83.089,W,
11/4/2001,8:34:36,20.341,N,83.085,W,
11/4/2001,8:36:36,20.344,N,83.081,W,
11/4/2001,8:38:36,20.348,N,83.077,W,
11/4/2001,8:40:36,20.351,N,83.073,W,
11/4/2001,8:42:37,20.355,N,83.069,W,
11/4/2001,8:44:37,20.358,N,83.065,W,
11/4/2001,8:46:37,20.362,N,83.061,W,
11/4/2001,8:48:37,20.365,N,83.057,W,
11/4/2001,8:50:37,20.369,N,83.052,W,
11/4/2001,8:52:37,20.372,N,83.048,W,
11/4/2001,8:54:37,20.376,N,83.044,W,
11/4/2001,8:56:37,20.379,N,83.04,W,
11/4/2001,8:58:36,20.383,N,83.036,W,
11/4/2001,9:00:36,20.386,N,83.031,W,
11/4/2001,9:02:36,20.39,N,83.027,W,
11/4/2001,9:04:36,20.394,N,83.023,W,
11/4/2001,9:06:36,20.397,N,83.019,W,
11/4/2001,9:08:36,20.401,N,83.015,W,
11/4/2001,9:10:36,20.404,N,83.01,W,
11/4/2001,9:12:37,20.408,N,83.006,W,
11/4/2001,9:14:37,20.411,N,83.002,W,
11/4/2001,9:16:37,20.415,N,82.997,W,
11/4/2001,9:18:37,20.418,N,82.993,W,
11/4/2001,9:20:37,20.422,N,82.989,W,
11/4/2001,9:22:37,20.426,N,82.984,W,
11/4/2001,9:24:37,20.429,N,82.98,W,
11/4/2001,9:26:37,20.433,N,82.975,W,
11/4/2001,9:28:36,20.436,N,82.971,W,
11/4/2001,9:30:36,20.44,N,82.966,W,
11/4/2001,9:32:36,20.444,N,82.962,W,
11/4/2001,9:34:36,20.447,N,82.958,W,
11/4/2001,9:36:36,20.451,N,82.953,W,
11/4/2001,9:38:36,20.454,N,82.949,W,
11/4/2001,9:40:36,20.458,N,82.944,W,
11/4/2001,9:42:37,20.461,N,82.939,W,
11/4/2001,9:44:37,20.465,N,82.935,W,
11/4/2001,9:46:37,20.469,N,82.93,W,
11/4/2001,9:48:37,20.472,N,82.926,W,
11/4/2001,9:50:37,20.476,N,82.921,W,
11/4/2001,9:52:37,20.479,N,82.917,W,
11/4/2001,9:54:37,20.483,N,82.912,W,
11/4/2001,9:56:37,20.487,N,82.907,W,
11/4/2001,9:58:36,20.49,N,82.903,W,
11/4/2001,10:00:36,20.494,N,82.898,W,
11/4/2001,10:02:36,20.498,N,82.893,W,
11/4/2001,10:04:36,20.501,N,82.889,W,
11/4/2001,10:06:36,20.505,N,82.884,W,
11/4/2001,10:08:36,20.508,N,82.879,W,
11/4/2001,10:10:36,20.512,N,82.875,W,
11/4/2001,10:12:37,20.516,N,82.87,W,
11/4/2001,10:14:37,20.519,N,82.865,W,
11/4/2001,10:16:37,20.523,N,82.86,W,
11/4/2001,10:18:37,20.526,N,82.855,W,
11/4/2001,10:20:37,20.53,N,82.851,W,
11/4/2001,10:22:37,20.534,N,82.846,W,
11/4/2001,10:24:37,20.537,N,82.841,W,
11/4/2001,10:26:37,20.541,N,82.836,W,
11/4/2001,10:28:36,20.544,N,82.831,W,
11/4/2001,10:30:36,20.548,N,82.827,W,
11/4/2001,10:32:36,20.552,N,82.822,W,
11/4/2001,10:34:36,20.555,N,82.817,W,
11/4/2001,10:36:36,20.559,N,82.812,W,
11/4/2001,10:38:36,20.563,N,82.807,W,
11/4/2001,10:40:36,20.566,N,82.802,W,
11/4/2001,10:42:37,20.57,N,82.797,W,
11/4/2001,10:44:37,20.573,N,82.792,W,
11/4/2001,10:46:37,20.577,N,82.787,W,
11/4/2001,10:48:37,20.581,N,82.782,W,
11/4/2001,10:50:37,20.584,N,82.777,W,
11/4/2001,10:52:37,20.588,N,82.772,W,
11/4/2001,10:54:37,20.591,N,82.767,W,
11/4/2001,10:56:37,20.595,N,82.762,W,
11/4/2001,10:58:36,20.599,N,82.757,W,
11/4/2001,11:00:36,20.602,N,82.752,W,
11/4/2001,11:02:36,20.606,N,82.747,W,
11/4/2001,11:04:36,20.61,N,82.742,W,
11/4/2001,11:06:36,20.613,N,82.737,W,
11/4/2001,11:08:36,20.617,N,82.732,W,
11/4/2001,11:10:36,20.62,N,82.727,W,
11/4/2001,11:12:37,20.624,N,82.722,W,
11/4/2001,11:14:37,20.628,N,82.717,W,
11/4/2001,11:16:37,20.631,N,82.712,W,
11/4/2001,11:18:37,20.635,N,82.707,W,
11/4/2001,11:20:37,20.639,N,82.702,W,
11/4/2001,11:22:37,20.642,N,82.697,W,
11/4/2001,11:24:37,20.646,N,82.691,W,
11/4/2001,11:26:37,20.649,N,82.686,W,
11/4/2001,11:28:36,20.653,N,82.681,W,
11/4/2001,11:30:36,20.657,N,82.676,W,
11/4/2001,11:32:36,20.66,N,82.671,W,
11/4/2001,11:34:36,20.664,N,82.666,W,
11/4/2001,11:36:36,20.667,N,82.661,W,
11/4/2001,11:38:36,20.671,N,82.655,W,
11/4/2001,11:40:36,20.675,N,82.65,W,
11/4/2001,11:42:37,20.678,N,82.645,W,
11/4/2001,11:44:37,20.682,N,82.64,W,
11/4/2001,11:46:37,20.686,N,82.635,W,
11/4/2001,11:48:37,20.689,N,82.629,W,
11/4/2001,11:50:37,20.693,N,82.624,W,
11/4/2001,11:52:37,20.696,N,82.619,W,
11/4/2001,11:54:37,20.7,N,82.614,W,
11/4/2001,11:56:37,20.704,N,82.608,W,
11/4/2001,11:57:55,20.706,N,82.605,W,
11/4/2001,11:59:55,20.708,N,82.598,W,
11/4/2001,12:01:54,20.711,N,82.592,W,
11/4/2001,12:03:54,20.713,N,82.585,W,
11/4/2001,12:05:54,20.716,N,82.578,W,
11/4/2001,12:07:54,20.718,N,82.572,W,
11/4/2001,12:09:54,20.721,N,82.566,W,
11/4/2001,12:11:54,20.723,N,82.559,W,
11/4/2001,12:13:54,20.726,N,82.553,W,
11/4/2001,12:15:54,20.729,N,82.547,W,
11/4/2001,12:17:55,20.732,N,82.541,W,
11/4/2001,12:19:55,20.735,N,82.535,W,
11/4/2001,12:21:55,20.738,N,82.529,W,
11/4/2001,12:23:55,20.741,N,82.524,W,
11/4/2001,12:25:55,20.745,N,82.518,W,
11/4/2001,12:27:55,20.748,N,82.512,W,
11/4/2001,12:29:55,20.751,N,82.507,W,
11/4/2001,12:31:54,20.755,N,82.501,W,
11/4/2001,12:33:54,20.758,N,82.496,W,
11/4/2001,12:35:54,20.762,N,82.49,W,
11/4/2001,12:37:54,20.766,N,82.485,W,
11/4/2001,12:39:54,20.769,N,82.48,W,
11/4/2001,12:41:54,20.773,N,82.475,W,
11/4/2001,12:43:54,20.777,N,82.469,W,
11/4/2001,12:45:54,20.781,N,82.464,W,
11/4/2001,12:47:55,20.785,N,82.459,W,
11/4/2001,12:49:55,20.789,N,82.454,W,
11/4/2001,12:51:55,20.793,N,82.45,W,
11/4/2001,12:53:55,20.797,N,82.445,W,
11/4/2001,12:55:55,20.801,N,82.44,W,
11/4/2001,12:57:55,20.805,N,82.435,W,
11/4/2001,12:59:55,20.809,N,82.431,W,
11/4/2001,13:01:54,20.814,N,82.426,W,
11/4/2001,13:03:54,20.818,N,82.421,W,
11/4/2001,13:05:54,20.822,N,82.417,W,
11/4/2001,13:07:54,20.827,N,82.412,W,
11/4/2001,13:09:54,20.831,N,82.408,W,
11/4/2001,13:11:54,20.836,N,82.404,W,
11/4/2001,13:13:54,20.84,N,82.399,W,
11/4/2001,13:15:54,20.845,N,82.395,W,
11/4/2001,13:17:55,20.85,N,82.391,W,
11/4/2001,13:19:55,20.854,N,82.387,W,
11/4/2001,13:20:12,20.855,N,82.386,W,
11/4/2001,13:22:12,20.859,N,82.382,W,
11/4/2001,13:24:12,20.864,N,82.377,W,
11/4/2001,13:26:12,20.868,N,82.373,W,
11/4/2001,13:28:12,20.873,N,82.369,W,
