Track,for,Dennis,2005,,
7/8/2005,13:51:36,21.225,N,79.769,W
7/8/2005,13:53:36,21.231,N,79.774,W
7/8/2005,13:55:36,21.236,N,79.779,W
7/8/2005,13:57:37,21.242,N,79.784,W
7/8/2005,13:59:37,21.248,N,79.789,W
7/8/2005,14:01:37,21.253,N,79.794,W
7/8/2005,14:03:37,21.259,N,79.799,W
7/8/2005,14:05:37,21.264,N,79.805,W
7/8/2005,14:07:37,21.27,N,79.81,W
7/8/2005,14:09:37,21.276,N,79.815,W
7/8/2005,14:11:37,21.281,N,79.82,W
7/8/2005,14:13:36,21.287,N,79.825,W
7/8/2005,14:15:36,21.293,N,79.831,W
7/8/2005,14:17:36,21.298,N,79.836,W
7/8/2005,14:19:36,21.304,N,79.841,W
7/8/2005,14:21:36,21.31,N,79.847,W
7/8/2005,14:23:36,21.316,N,79.852,W
7/8/2005,14:25:36,21.321,N,79.857,W
7/8/2005,14:27:37,21.327,N,79.863,W
7/8/2005,14:29:37,21.333,N,79.868,W
7/8/2005,14:31:37,21.339,N,79.874,W
7/8/2005,14:33:37,21.345,N,79.879,W
7/8/2005,14:35:37,21.35,N,79.885,W
7/8/2005,14:37:37,21.356,N,79.891,W
7/8/2005,14:39:37,21.362,N,79.896,W
7/8/2005,14:41:37,21.368,N,79.902,W
7/8/2005,14:43:36,21.374,N,79.908,W
7/8/2005,14:45:36,21.38,N,79.913,W
7/8/2005,14:47:36,21.386,N,79.919,W
7/8/2005,14:49:36,21.392,N,79.925,W
7/8/2005,14:51:36,21.398,N,79.931,W
7/8/2005,14:53:36,21.404,N,79.937,W
7/8/2005,14:55:36,21.41,N,79.943,W
7/8/2005,14:57:37,21.416,N,79.949,W
7/8/2005,14:59:37,21.422,N,79.955,W
7/8/2005,15:01:37,21.428,N,79.961,W
7/8/2005,15:03:37,21.434,N,79.967,W
7/8/2005,15:05:37,21.441,N,79.973,W
7/8/2005,15:07:37,21.447,N,79.979,W
7/8/2005,15:09:37,21.453,N,79.985,W
7/8/2005,15:11:37,21.459,N,79.991,W
7/8/2005,15:13:36,21.465,N,79.997,W
7/8/2005,15:15:36,21.472,N,80.004,W
7/8/2005,15:17:36,21.478,N,80.01,W
7/8/2005,15:18:00,21.479,N,80.011,W
7/8/2005,15:20:00,21.485,N,80.017,W
7/8/2005,15:22:00,21.491,N,80.023,W
7/8/2005,15:24:00,21.497,N,80.029,W
7/8/2005,15:26:00,21.504,N,80.035,W
7/8/2005,15:28:00,21.51,N,80.041,W
7/8/2005,15:30:00,21.516,N,80.047,W
7/8/2005,15:31:59,21.522,N,80.053,W
7/8/2005,15:33:59,21.528,N,80.059,W
7/8/2005,15:35:59,21.535,N,80.065,W
7/8/2005,15:37:59,21.541,N,80.071,W
7/8/2005,15:39:59,21.547,N,80.078,W
7/8/2005,15:41:59,21.554,N,80.084,W
7/8/2005,15:43:59,21.56,N,80.09,W
7/8/2005,15:46:00,21.566,N,80.096,W
7/8/2005,15:48:00,21.573,N,80.103,W
7/8/2005,15:50:00,21.579,N,80.109,W
7/8/2005,15:52:00,21.586,N,80.115,W
7/8/2005,15:54:00,21.592,N,80.122,W
7/8/2005,15:56:00,21.598,N,80.128,W
7/8/2005,15:58:00,21.605,N,80.135,W
7/8/2005,16:00:00,21.611,N,80.141,W
7/8/2005,16:01:59,21.618,N,80.148,W
7/8/2005,16:03:59,21.625,N,80.155,W
7/8/2005,16:05:59,21.631,N,80.161,W
7/8/2005,16:07:59,21.638,N,80.168,W
7/8/2005,16:09:59,21.644,N,80.175,W
7/8/2005,16:11:59,21.651,N,80.182,W
7/8/2005,16:13:59,21.658,N,80.188,W
7/8/2005,16:16:00,21.665,N,80.195,W
7/8/2005,16:18:00,21.671,N,80.202,W
7/8/2005,16:20:00,21.678,N,80.209,W
7/8/2005,16:22:00,21.685,N,80.216,W
7/8/2005,16:24:00,21.692,N,80.223,W
7/8/2005,16:26:00,21.699,N,80.23,W
7/8/2005,16:28:00,21.705,N,80.237,W
7/8/2005,16:30:00,21.712,N,80.245,W
7/8/2005,16:31:59,21.719,N,80.252,W
7/8/2005,16:33:59,21.726,N,80.259,W
7/8/2005,16:35:59,21.733,N,80.266,W
7/8/2005,16:37:59,21.74,N,80.274,W
7/8/2005,16:39:59,21.747,N,80.281,W
7/8/2005,16:41:59,21.754,N,80.288,W
7/8/2005,16:43:59,21.762,N,80.296,W
7/8/2005,16:46:00,21.769,N,80.304,W
7/8/2005,16:48:00,21.776,N,80.311,W
7/8/2005,16:50:00,21.783,N,80.319,W
7/8/2005,16:52:00,21.79,N,80.326,W
7/8/2005,16:54:00,21.798,N,80.334,W
7/8/2005,16:56:00,21.805,N,80.342,W
7/8/2005,16:58:00,21.812,N,80.35,W
7/8/2005,17:00:00,21.82,N,80.358,W
7/8/2005,17:01:59,21.827,N,80.366,W
7/8/2005,17:03:59,21.834,N,80.374,W
7/8/2005,17:05:59,21.842,N,80.382,W
7/8/2005,17:06:50,21.845,N,80.385,W
7/8/2005,17:08:50,21.851,N,80.392,W
7/8/2005,17:10:50,21.858,N,80.399,W
7/8/2005,17:12:50,21.864,N,80.405,W
7/8/2005,17:14:50,21.871,N,80.412,W
7/8/2005,17:16:50,21.877,N,80.419,W
7/8/2005,17:18:49,21.884,N,80.426,W
7/8/2005,17:20:49,21.89,N,80.433,W
7/8/2005,17:22:49,21.896,N,80.44,W
7/8/2005,17:24:49,21.903,N,80.446,W
7/8/2005,17:26:49,21.909,N,80.453,W
7/8/2005,17:28:49,21.915,N,80.46,W
7/8/2005,17:30:49,21.922,N,80.467,W
7/8/2005,17:32:50,21.928,N,80.474,W
7/8/2005,17:34:50,21.934,N,80.48,W
7/8/2005,17:36:50,21.94,N,80.487,W
7/8/2005,17:38:50,21.947,N,80.494,W
7/8/2005,17:40:50,21.953,N,80.501,W
7/8/2005,17:42:50,21.959,N,80.507,W
7/8/2005,17:44:50,21.965,N,80.514,W
7/8/2005,17:46:50,21.971,N,80.521,W
7/8/2005,17:48:49,21.977,N,80.528,W
7/8/2005,17:50:49,21.983,N,80.535,W
7/8/2005,17:52:49,21.99,N,80.541,W
7/8/2005,17:54:49,21.996,N,80.548,W
7/8/2005,17:56:49,22.002,N,80.555,W
7/8/2005,17:58:49,22.008,N,80.562,W
7/8/2005,18:00:49,22.014,N,80.568,W
7/8/2005,18:02:50,22.02,N,80.575,W
7/8/2005,18:04:50,22.026,N,80.582,W
7/8/2005,18:06:50,22.032,N,80.589,W
7/8/2005,18:08:50,22.037,N,80.595,W
7/8/2005,18:10:50,22.043,N,80.602,W
7/8/2005,18:12:50,22.049,N,80.609,W
7/8/2005,18:14:50,22.055,N,80.616,W
7/8/2005,18:16:50,22.061,N,80.622,W
7/8/2005,18:18:49,22.067,N,80.629,W
7/8/2005,18:20:49,22.072,N,80.636,W
7/8/2005,18:22:49,22.078,N,80.642,W
7/8/2005,18:24:49,22.084,N,80.649,W
7/8/2005,18:26:49,22.09,N,80.656,W
7/8/2005,18:28:49,22.095,N,80.662,W
7/8/2005,18:30:49,22.101,N,80.669,W
7/8/2005,18:32:50,22.107,N,80.676,W
7/8/2005,18:34:50,22.112,N,80.683,W
7/8/2005,18:36:50,22.118,N,80.689,W
7/8/2005,18:38:50,22.123,N,80.696,W
7/8/2005,18:40:50,22.129,N,80.703,W
7/8/2005,18:42:50,22.134,N,80.709,W
7/8/2005,18:44:50,22.14,N,80.716,W
7/8/2005,18:46:50,22.145,N,80.723,W
7/8/2005,18:48:49,22.151,N,80.729,W
7/8/2005,18:50:49,22.156,N,80.736,W
7/8/2005,18:52:49,22.161,N,80.743,W
7/8/2005,18:54:49,22.167,N,80.749,W
7/8/2005,18:56:49,22.172,N,80.756,W
7/8/2005,18:58:49,22.177,N,80.762,W
7/8/2005,19:00:49,22.183,N,80.769,W
7/8/2005,19:02:50,22.188,N,80.776,W
7/8/2005,19:04:50,22.193,N,80.782,W
7/8/2005,19:06:50,22.198,N,80.789,W
7/8/2005,19:08:50,22.203,N,80.795,W
7/8/2005,19:10:50,22.208,N,80.802,W
7/8/2005,19:12:50,22.214,N,80.809,W
7/8/2005,19:14:50,22.219,N,80.815,W
7/8/2005,19:16:50,22.224,N,80.822,W
7/8/2005,19:18:49,22.229,N,80.828,W
7/8/2005,19:20:49,22.234,N,80.835,W
7/8/2005,19:22:49,22.238,N,80.842,W
7/8/2005,19:24:49,22.243,N,80.848,W
7/8/2005,19:26:49,22.248,N,80.855,W
7/8/2005,19:28:49,22.253,N,80.861,W
7/8/2005,19:30:49,22.258,N,80.868,W
7/8/2005,19:32:50,22.263,N,80.874,W
7/8/2005,19:34:50,22.267,N,80.881,W
7/8/2005,19:36:50,22.272,N,80.887,W
7/8/2005,19:38:50,22.277,N,80.894,W
7/8/2005,19:40:50,22.281,N,80.9,W
7/8/2005,19:42:50,22.286,N,80.907,W
7/8/2005,19:44:50,22.29,N,80.913,W
7/8/2005,19:46:50,22.295,N,80.92,W
7/8/2005,19:48:49,22.299,N,80.926,W
7/8/2005,19:50:49,22.304,N,80.933,W
7/8/2005,19:52:49,22.308,N,80.939,W
7/8/2005,19:54:49,22.313,N,80.946,W
7/8/2005,19:56:49,22.317,N,80.952,W
7/8/2005,19:58:49,22.321,N,80.959,W
7/8/2005,20:00:49,22.326,N,80.965,W
7/8/2005,20:02:50,22.33,N,80.972,W
7/8/2005,20:04:50,22.334,N,80.978,W
7/8/2005,20:06:50,22.338,N,80.985,W
7/8/2005,20:08:50,22.342,N,80.991,W
7/8/2005,20:10:50,22.346,N,80.997,W
7/8/2005,20:12:50,22.35,N,81.004,W
7/8/2005,20:14:50,22.354,N,81.01,W
7/8/2005,20:16:50,22.358,N,81.017,W
7/8/2005,20:18:49,22.362,N,81.023,W
7/8/2005,20:20:49,22.366,N,81.029,W
7/8/2005,20:22:49,22.37,N,81.036,W
7/8/2005,20:24:49,22.374,N,81.042,W
7/8/2005,20:26:49,22.378,N,81.049,W
7/8/2005,20:28:49,22.382,N,81.055,W
7/8/2005,20:30:49,22.385,N,81.061,W
7/8/2005,20:32:50,22.389,N,81.068,W
7/8/2005,20:34:50,22.393,N,81.074,W
7/8/2005,20:36:50,22.397,N,81.08,W
7/8/2005,20:38:50,22.4,N,81.087,W
7/8/2005,20:40:50,22.404,N,81.093,W
7/8/2005,20:42:50,22.407,N,81.099,W
7/8/2005,20:44:50,22.411,N,81.106,W
7/8/2005,20:46:50,22.414,N,81.112,W
7/8/2005,20:48:49,22.418,N,81.118,W
7/8/2005,20:50:49,22.421,N,81.124,W
7/8/2005,20:52:49,22.425,N,81.131,W
7/8/2005,20:54:49,22.428,N,81.137,W
7/8/2005,20:56:49,22.432,N,81.143,W
7/8/2005,20:58:49,22.435,N,81.15,W
7/8/2005,21:00:49,22.438,N,81.156,W
7/8/2005,21:02:50,22.442,N,81.162,W
7/8/2005,21:04:50,22.445,N,81.168,W
7/8/2005,21:06:50,22.448,N,81.174,W
7/8/2005,21:08:50,22.451,N,81.181,W
7/8/2005,21:10:50,22.455,N,81.187,W
7/8/2005,21:12:50,22.458,N,81.193,W
7/8/2005,21:14:50,22.461,N,81.199,W
7/8/2005,21:16:50,22.464,N,81.205,W
7/8/2005,21:18:49,22.467,N,81.212,W
7/8/2005,21:20:49,22.47,N,81.218,W
7/8/2005,21:22:49,22.473,N,81.224,W
7/8/2005,21:24:49,22.476,N,81.23,W
7/8/2005,21:26:49,22.48,N,81.236,W
7/8/2005,21:28:49,22.483,N,81.242,W
7/8/2005,21:30:49,22.486,N,81.248,W
7/8/2005,21:32:50,22.489,N,81.255,W
7/8/2005,21:34:50,22.491,N,81.261,W
7/8/2005,21:36:50,22.494,N,81.267,W
7/8/2005,21:38:50,22.497,N,81.273,W
7/8/2005,21:40:50,22.5,N,81.279,W
7/8/2005,21:42:50,22.503,N,81.285,W
7/8/2005,21:44:50,22.506,N,81.291,W
7/8/2005,21:46:50,22.509,N,81.297,W
7/8/2005,21:48:49,22.512,N,81.303,W
7/8/2005,21:50:49,22.515,N,81.309,W
7/8/2005,21:52:49,22.517,N,81.315,W
7/8/2005,21:54:49,22.52,N,81.321,W
7/8/2005,21:56:49,22.523,N,81.327,W
7/8/2005,21:58:49,22.526,N,81.333,W
7/8/2005,22:00:49,22.528,N,81.339,W
7/8/2005,22:02:50,22.531,N,81.345,W
7/8/2005,22:04:50,22.534,N,81.351,W
7/8/2005,22:06:50,22.537,N,81.357,W
7/8/2005,22:08:50,22.539,N,81.363,W
7/8/2005,22:10:50,22.542,N,81.369,W
7/8/2005,22:12:50,22.545,N,81.375,W
7/8/2005,22:14:50,22.547,N,81.381,W
7/8/2005,22:16:50,22.55,N,81.387,W
7/8/2005,22:18:49,22.553,N,81.392,W
7/8/2005,22:20:49,22.555,N,81.398,W
7/8/2005,22:22:49,22.558,N,81.404,W
7/8/2005,22:24:49,22.561,N,81.41,W
7/8/2005,22:26:49,22.563,N,81.416,W
7/8/2005,22:28:49,22.566,N,81.422,W
7/8/2005,22:30:49,22.568,N,81.428,W
7/8/2005,22:32:50,22.571,N,81.433,W
7/8/2005,22:34:50,22.574,N,81.439,W
7/8/2005,22:36:50,22.576,N,81.445,W
7/8/2005,22:38:50,22.579,N,81.451,W
7/8/2005,22:40:50,22.581,N,81.456,W
7/8/2005,22:42:50,22.584,N,81.462,W
7/8/2005,22:44:50,22.586,N,81.468,W
7/8/2005,22:46:50,22.589,N,81.474,W
7/8/2005,22:48:49,22.591,N,81.479,W
7/8/2005,22:50:49,22.594,N,81.485,W
7/8/2005,22:52:49,22.596,N,81.491,W
7/8/2005,22:54:49,22.599,N,81.497,W
7/8/2005,22:56:49,22.602,N,81.502,W
7/8/2005,22:58:49,22.604,N,81.508,W
7/8/2005,23:00:49,22.607,N,81.514,W
7/8/2005,23:02:50,22.609,N,81.519,W
7/8/2005,23:04:50,22.612,N,81.525,W
7/8/2005,23:06:50,22.614,N,81.53,W
7/8/2005,23:08:50,22.617,N,81.536,W
7/8/2005,23:10:50,22.619,N,81.542,W
7/8/2005,23:12:50,22.622,N,81.547,W
7/8/2005,23:14:50,22.624,N,81.553,W
7/8/2005,23:16:50,22.627,N,81.558,W
7/8/2005,23:18:49,22.629,N,81.564,W
7/8/2005,23:20:49,22.632,N,81.569,W
7/8/2005,23:22:49,22.634,N,81.575,W
7/8/2005,23:24:49,22.637,N,81.58,W
7/8/2005,23:26:49,22.639,N,81.586,W
7/8/2005,23:28:49,22.642,N,81.591,W
7/8/2005,23:30:49,22.644,N,81.597,W
7/8/2005,23:32:50,22.647,N,81.602,W
7/8/2005,23:34:50,22.65,N,81.608,W
7/8/2005,23:36:50,22.652,N,81.613,W
7/8/2005,23:38:50,22.655,N,81.619,W
7/8/2005,23:40:50,22.657,N,81.624,W
7/8/2005,23:42:50,22.66,N,81.629,W
7/8/2005,23:44:50,22.662,N,81.635,W
7/8/2005,23:46:50,22.665,N,81.64,W
7/8/2005,23:48:49,22.668,N,81.646,W
7/8/2005,23:50:49,22.67,N,81.651,W
7/8/2005,23:52:49,22.673,N,81.656,W
7/8/2005,23:54:49,22.675,N,81.662,W
7/8/2005,23:56:49,22.678,N,81.667,W
7/8/2005,23:58:49,22.681,N,81.672,W
7/9/2005,0:00:49,22.683,N,81.677,W
7/9/2005,0:02:50,22.686,N,81.683,W
7/9/2005,0:04:50,22.689,N,81.688,W
7/9/2005,0:06:50,22.691,N,81.693,W
7/9/2005,0:08:50,22.694,N,81.698,W
7/9/2005,0:10:50,22.697,N,81.704,W
7/9/2005,0:12:50,22.699,N,81.709,W
7/9/2005,0:14:50,22.702,N,81.714,W
7/9/2005,0:16:50,22.705,N,81.719,W
7/9/2005,0:18:49,22.708,N,81.724,W
7/9/2005,0:20:49,22.71,N,81.729,W
7/9/2005,0:22:49,22.713,N,81.735,W
7/9/2005,0:24:49,22.716,N,81.74,W
7/9/2005,0:26:49,22.719,N,81.745,W
7/9/2005,0:28:49,22.722,N,81.75,W
7/9/2005,0:30:49,22.724,N,81.755,W
7/9/2005,0:32:50,22.727,N,81.76,W
7/9/2005,0:34:50,22.73,N,81.765,W
7/9/2005,0:36:50,22.733,N,81.77,W
7/9/2005,0:38:50,22.736,N,81.775,W
7/9/2005,0:40:50,22.739,N,81.78,W
7/9/2005,0:42:50,22.742,N,81.785,W
7/9/2005,0:44:50,22.745,N,81.79,W
7/9/2005,0:46:50,22.748,N,81.795,W
7/9/2005,0:48:49,22.751,N,81.8,W
7/9/2005,0:50:49,22.754,N,81.805,W
7/9/2005,0:52:49,22.757,N,81.81,W
7/9/2005,0:54:49,22.76,N,81.815,W
7/9/2005,0:56:49,22.763,N,81.82,W
7/9/2005,0:58:49,22.766,N,81.824,W
7/9/2005,1:00:49,22.769,N,81.829,W
7/9/2005,1:02:50,22.772,N,81.834,W
7/9/2005,1:04:50,22.775,N,81.839,W
7/9/2005,1:06:50,22.779,N,81.844,W
7/9/2005,1:08:50,22.782,N,81.849,W
7/9/2005,1:10:50,22.785,N,81.853,W
7/9/2005,1:12:50,22.788,N,81.858,W
7/9/2005,1:14:50,22.791,N,81.863,W
7/9/2005,1:16:50,22.795,N,81.868,W
7/9/2005,1:18:49,22.798,N,81.872,W
7/9/2005,1:20:49,22.801,N,81.877,W
7/9/2005,1:22:49,22.804,N,81.882,W
7/9/2005,1:24:49,22.808,N,81.886,W
7/9/2005,1:26:49,22.811,N,81.891,W
7/9/2005,1:28:49,22.814,N,81.896,W
7/9/2005,1:30:49,22.818,N,81.9,W
7/9/2005,1:32:50,22.821,N,81.905,W
7/9/2005,1:34:50,22.824,N,81.91,W
7/9/2005,1:36:50,22.828,N,81.914,W
7/9/2005,1:38:50,22.831,N,81.919,W
7/9/2005,1:40:50,22.835,N,81.924,W
7/9/2005,1:42:50,22.838,N,81.928,W
7/9/2005,1:44:50,22.842,N,81.933,W
7/9/2005,1:46:50,22.845,N,81.937,W
7/9/2005,1:48:49,22.849,N,81.942,W
7/9/2005,1:50:49,22.852,N,81.946,W
7/9/2005,1:52:49,22.856,N,81.951,W
7/9/2005,1:54:49,22.859,N,81.955,W
7/9/2005,1:56:49,22.863,N,81.96,W
7/9/2005,1:58:49,22.866,N,81.964,W
7/9/2005,2:00:49,22.87,N,81.969,W
7/9/2005,2:02:50,22.873,N,81.973,W
7/9/2005,2:04:50,22.877,N,81.978,W
7/9/2005,2:06:50,22.88,N,81.982,W
7/9/2005,2:08:50,22.884,N,81.987,W
7/9/2005,2:10:50,22.888,N,81.991,W
7/9/2005,2:12:50,22.891,N,81.996,W
7/9/2005,2:14:50,22.895,N,82,W
7/9/2005,2:16:50,22.899,N,82.004,W
7/9/2005,2:18:49,22.902,N,82.009,W
7/9/2005,2:20:49,22.906,N,82.013,W
7/9/2005,2:22:49,22.91,N,82.017,W
7/9/2005,2:24:49,22.914,N,82.022,W
7/9/2005,2:26:49,22.917,N,82.026,W
7/9/2005,2:28:49,22.921,N,82.031,W
7/9/2005,2:30:49,22.925,N,82.035,W
7/9/2005,2:32:50,22.929,N,82.039,W
7/9/2005,2:34:50,22.932,N,82.044,W
7/9/2005,2:36:50,22.936,N,82.048,W
7/9/2005,2:38:50,22.94,N,82.052,W
7/9/2005,2:40:50,22.944,N,82.056,W
7/9/2005,2:42:50,22.948,N,82.061,W
7/9/2005,2:44:50,22.951,N,82.065,W
7/9/2005,2:46:50,22.955,N,82.069,W
7/9/2005,2:48:49,22.959,N,82.073,W
7/9/2005,2:50:49,22.963,N,82.078,W
7/9/2005,2:52:49,22.967,N,82.082,W
7/9/2005,2:54:49,22.971,N,82.086,W
7/9/2005,2:56:49,22.975,N,82.09,W
7/9/2005,2:58:49,22.978,N,82.095,W
7/9/2005,3:00:49,22.982,N,82.099,W
7/9/2005,3:02:50,22.986,N,82.103,W
7/9/2005,3:04:50,22.99,N,82.107,W
7/9/2005,3:06:50,22.994,N,82.111,W
7/9/2005,3:08:50,22.998,N,82.116,W
7/9/2005,3:10:50,23.002,N,82.12,W
7/9/2005,3:12:50,23.006,N,82.124,W
7/9/2005,3:14:50,23.01,N,82.128,W
7/9/2005,3:16:50,23.014,N,82.132,W
7/9/2005,3:18:49,23.018,N,82.136,W
7/9/2005,3:20:49,23.022,N,82.14,W
7/9/2005,3:22:49,23.026,N,82.145,W
7/9/2005,3:24:49,23.03,N,82.149,W
7/9/2005,3:26:49,23.034,N,82.153,W
7/9/2005,3:28:49,23.038,N,82.157,W
7/9/2005,3:30:49,23.042,N,82.161,W
7/9/2005,3:32:50,23.046,N,82.165,W
7/9/2005,3:34:50,23.05,N,82.169,W
7/9/2005,3:36:50,23.054,N,82.173,W
7/9/2005,3:38:50,23.058,N,82.177,W
7/9/2005,3:40:50,23.062,N,82.181,W
7/9/2005,3:42:50,23.067,N,82.186,W
7/9/2005,3:44:50,23.071,N,82.19,W
7/9/2005,3:46:50,23.075,N,82.194,W
7/9/2005,3:48:49,23.079,N,82.198,W
7/9/2005,3:50:49,23.083,N,82.202,W
7/9/2005,3:52:49,23.087,N,82.206,W
7/9/2005,3:54:49,23.091,N,82.21,W
7/9/2005,3:56:49,23.095,N,82.214,W
7/9/2005,3:58:49,23.099,N,82.218,W
7/9/2005,4:00:49,23.104,N,82.222,W
7/9/2005,4:02:50,23.108,N,82.226,W
7/9/2005,4:04:50,23.112,N,82.23,W
7/9/2005,4:06:50,23.116,N,82.234,W
7/9/2005,4:08:50,23.12,N,82.238,W
7/9/2005,4:10:50,23.124,N,82.242,W
7/9/2005,4:12:50,23.129,N,82.246,W
7/9/2005,4:14:50,23.133,N,82.25,W
7/9/2005,4:16:50,23.137,N,82.254,W
7/9/2005,4:17:21,23.138,N,82.255,W
7/9/2005,4:19:21,23.142,N,82.259,W
7/9/2005,4:21:21,23.146,N,82.263,W
7/9/2005,4:23:21,23.151,N,82.267,W
7/9/2005,4:25:21,23.155,N,82.271,W
7/9/2005,4:27:21,23.159,N,82.275,W
7/9/2005,4:29:20,23.163,N,82.279,W
7/9/2005,4:31:20,23.168,N,82.283,W
7/9/2005,4:33:20,23.172,N,82.287,W
7/9/2005,4:35:20,23.176,N,82.291,W
7/9/2005,4:37:20,23.18,N,82.294,W
7/9/2005,4:39:20,23.185,N,82.298,W
7/9/2005,4:41:20,23.189,N,82.302,W
7/9/2005,4:43:21,23.193,N,82.306,W
7/9/2005,4:45:21,23.197,N,82.31,W
7/9/2005,4:47:21,23.202,N,82.314,W
7/9/2005,4:49:21,23.206,N,82.318,W
7/9/2005,4:51:21,23.21,N,82.322,W
7/9/2005,4:53:21,23.214,N,82.326,W
7/9/2005,4:55:21,23.219,N,82.33,W
7/9/2005,4:57:21,23.223,N,82.334,W
7/9/2005,4:59:20,23.227,N,82.338,W
7/9/2005,5:01:20,23.231,N,82.342,W
7/9/2005,5:03:20,23.235,N,82.346,W
7/9/2005,5:05:20,23.24,N,82.35,W
7/9/2005,5:07:20,23.244,N,82.354,W
7/9/2005,5:09:20,23.248,N,82.358,W
7/9/2005,5:11:20,23.252,N,82.362,W
7/9/2005,5:13:21,23.257,N,82.366,W
7/9/2005,5:15:21,23.261,N,82.369,W
7/9/2005,5:17:21,23.265,N,82.373,W
7/9/2005,5:19:21,23.269,N,82.377,W
7/9/2005,5:21:21,23.274,N,82.381,W
7/9/2005,5:23:21,23.278,N,82.385,W
7/9/2005,5:25:21,23.282,N,82.389,W
7/9/2005,5:26:15,23.284,N,82.391,W
7/9/2005,5:28:14,23.29,N,82.395,W
7/9/2005,5:30:14,23.295,N,82.399,W
7/9/2005,5:32:14,23.301,N,82.404,W
7/9/2005,5:34:14,23.307,N,82.408,W
7/9/2005,5:36:14,23.313,N,82.412,W
7/9/2005,5:38:14,23.319,N,82.417,W
7/9/2005,5:40:14,23.324,N,82.421,W
7/9/2005,5:42:15,23.33,N,82.426,W
7/9/2005,5:44:15,23.337,N,82.43,W
7/9/2005,5:46:15,23.343,N,82.435,W
7/9/2005,5:48:15,23.349,N,82.439,W
7/9/2005,5:50:15,23.355,N,82.444,W
7/9/2005,5:52:15,23.361,N,82.448,W
7/9/2005,5:54:15,23.367,N,82.453,W
7/9/2005,5:56:15,23.373,N,82.458,W
7/9/2005,5:58:14,23.379,N,82.463,W
7/9/2005,6:00:14,23.386,N,82.468,W
7/9/2005,6:02:14,23.392,N,82.472,W
7/9/2005,6:04:14,23.398,N,82.477,W
7/9/2005,6:06:14,23.404,N,82.482,W
7/9/2005,6:06:55,23.406,N,82.484,W
7/9/2005,6:08:55,23.412,N,82.489,W
7/9/2005,6:10:55,23.418,N,82.494,W
7/9/2005,6:12:55,23.424,N,82.499,W
7/9/2005,6:14:55,23.43,N,82.504,W
7/9/2005,6:16:55,23.435,N,82.509,W
7/9/2005,6:18:55,23.441,N,82.514,W
7/9/2005,6:20:56,23.447,N,82.519,W
7/9/2005,6:22:56,23.453,N,82.525,W
7/9/2005,6:24:56,23.459,N,82.53,W
7/9/2005,6:26:56,23.465,N,82.535,W
7/9/2005,6:28:56,23.47,N,82.541,W
7/9/2005,6:30:56,23.476,N,82.546,W
7/9/2005,6:32:56,23.482,N,82.552,W
7/9/2005,6:34:55,23.487,N,82.558,W
7/9/2005,6:36:55,23.493,N,82.563,W
7/9/2005,6:38:55,23.499,N,82.569,W
7/9/2005,6:40:55,23.504,N,82.575,W
7/9/2005,6:42:55,23.51,N,82.581,W
7/9/2005,6:44:55,23.516,N,82.586,W
7/9/2005,6:46:55,23.521,N,82.592,W
7/9/2005,6:48:55,23.527,N,82.598,W
7/9/2005,6:50:56,23.532,N,82.604,W
7/9/2005,6:52:56,23.538,N,82.61,W
7/9/2005,6:54:56,23.543,N,82.616,W
7/9/2005,6:56:56,23.549,N,82.622,W
7/9/2005,6:58:56,23.554,N,82.628,W
7/9/2005,7:00:56,23.56,N,82.634,W
7/9/2005,7:02:56,23.565,N,82.64,W
7/9/2005,7:04:55,23.57,N,82.646,W
7/9/2005,7:06:55,23.576,N,82.652,W
7/9/2005,7:08:55,23.581,N,82.658,W
7/9/2005,7:10:55,23.586,N,82.664,W
7/9/2005,7:11:10,23.587,N,82.665,W
7/9/2005,7:13:10,23.593,N,82.671,W
7/9/2005,7:15:10,23.598,N,82.678,W
7/9/2005,7:17:11,23.604,N,82.684,W
7/9/2005,7:19:11,23.609,N,82.69,W
7/9/2005,7:21:11,23.615,N,82.696,W
7/9/2005,7:23:11,23.62,N,82.703,W
7/9/2005,7:25:11,23.625,N,82.709,W
7/9/2005,7:27:11,23.631,N,82.715,W
7/9/2005,7:29:11,23.636,N,82.721,W
7/9/2005,7:31:10,23.641,N,82.728,W
7/9/2005,7:33:10,23.647,N,82.734,W
7/9/2005,7:35:10,23.652,N,82.74,W
7/9/2005,7:37:10,23.657,N,82.746,W
7/9/2005,7:39:10,23.662,N,82.752,W
7/9/2005,7:41:10,23.667,N,82.758,W
7/9/2005,7:43:10,23.672,N,82.764,W
7/9/2005,7:45:10,23.677,N,82.77,W
7/9/2005,7:47:11,23.682,N,82.776,W
7/9/2005,7:49:11,23.687,N,82.781,W
7/9/2005,7:51:11,23.692,N,82.787,W
7/9/2005,7:53:11,23.696,N,82.793,W
7/9/2005,7:55:11,23.701,N,82.798,W
7/9/2005,7:57:11,23.706,N,82.803,W
7/9/2005,7:59:11,23.71,N,82.809,W
7/9/2005,8:01:10,23.715,N,82.814,W
7/9/2005,8:03:10,23.719,N,82.819,W
7/9/2005,8:05:10,23.723,N,82.824,W
7/9/2005,8:07:10,23.728,N,82.829,W
7/9/2005,8:09:10,23.732,N,82.834,W
7/9/2005,8:11:10,23.736,N,82.838,W
7/9/2005,8:13:10,23.74,N,82.843,W
7/9/2005,8:15:10,23.744,N,82.848,W
7/9/2005,8:17:11,23.748,N,82.852,W
7/9/2005,8:19:11,23.752,N,82.857,W
