Track,for,Emily,2005,,,
7/13/2005,23:01:20,11.753,N,59.766,W,5
7/13/2005,23:03:19,11.755,N,59.773,W,5
7/13/2005,23:05:19,11.756,N,59.78,W,5
7/13/2005,23:07:20,11.757,N,59.787,W,5
7/13/2005,23:09:20,11.758,N,59.794,W,5
7/13/2005,23:11:19,11.758,N,59.801,W,5
7/13/2005,23:13:19,11.759,N,59.808,W,5
7/13/2005,23:15:20,11.76,N,59.815,W,5
7/13/2005,23:17:20,11.761,N,59.823,W,5
7/13/2005,23:19:19,11.761,N,59.83,W,5
7/13/2005,23:21:20,11.762,N,59.838,W,5
7/13/2005,23:23:20,11.763,N,59.845,W,5
7/13/2005,23:25:19,11.763,N,59.853,W,5
7/13/2005,23:27:19,11.764,N,59.861,W,5
7/13/2005,23:29:20,11.764,N,59.868,W,5
7/13/2005,23:31:20,11.764,N,59.876,W,5
7/13/2005,23:33:19,11.765,N,59.884,W,5
7/13/2005,23:35:19,11.765,N,59.892,W,5
7/13/2005,23:37:20,11.765,N,59.9,W,5
7/13/2005,23:39:20,11.765,N,59.909,W,5
7/13/2005,23:41:19,11.765,N,59.917,W,5
7/13/2005,23:43:19,11.766,N,59.925,W,5
7/13/2005,23:45:20,11.766,N,59.933,W,5
7/13/2005,23:47:20,11.766,N,59.942,W,5
7/13/2005,23:49:19,11.766,N,59.95,W,5
7/13/2005,23:51:20,11.766,N,59.959,W,5
7/13/2005,23:53:20,11.765,N,59.967,W,5
7/13/2005,23:55:19,11.765,N,59.976,W,5
7/13/2005,23:57:19,11.765,N,59.985,W,5
7/13/2005,23:59:20,11.765,N,59.993,W,5
7/14/2005,0:01:20,11.765,N,60.002,W,5
7/14/2005,0:03:19,11.764,N,60.011,W,5
7/14/2005,0:05:19,11.764,N,60.02,W,5
7/14/2005,0:07:20,11.763,N,60.029,W,5
7/14/2005,0:09:20,11.763,N,60.038,W,5
7/14/2005,0:11:19,11.763,N,60.047,W,5
7/14/2005,0:13:19,11.762,N,60.056,W,5
7/14/2005,0:15:20,11.761,N,60.066,W,5
7/14/2005,0:17:20,11.761,N,60.075,W,5
7/14/2005,0:19:19,11.76,N,60.084,W,5
7/14/2005,0:21:20,11.76,N,60.093,W,5
7/14/2005,0:23:20,11.759,N,60.103,W,5
7/14/2005,0:25:19,11.758,N,60.112,W,5
7/14/2005,0:27:19,11.758,N,60.122,W,5
7/14/2005,0:29:20,11.757,N,60.131,W,5
7/14/2005,0:31:20,11.756,N,60.141,W,5
7/14/2005,0:33:19,11.755,N,60.151,W,5
7/14/2005,0:35:19,11.754,N,60.16,W,5
7/14/2005,0:37:20,11.753,N,60.17,W,5
7/14/2005,0:39:20,11.752,N,60.18,W,5
7/14/2005,0:41:19,11.751,N,60.19,W,5
7/14/2005,0:43:19,11.75,N,60.199,W,5
7/14/2005,0:45:20,11.749,N,60.209,W,5
7/14/2005,0:47:20,11.748,N,60.219,W,5
7/14/2005,0:49:19,11.747,N,60.229,W,5
7/14/2005,0:51:20,11.746,N,60.239,W,5
7/14/2005,0:53:20,11.745,N,60.249,W,5
7/14/2005,0:55:19,11.744,N,60.259,W,5
7/14/2005,0:57:19,11.743,N,60.27,W,5
7/14/2005,0:59:20,11.742,N,60.28,W,5
7/14/2005,1:01:20,11.74,N,60.29,W,5
7/14/2005,1:03:19,11.739,N,60.3,W,5
7/14/2005,1:05:19,11.738,N,60.31,W,5
7/14/2005,1:07:20,11.737,N,60.321,W,5
7/14/2005,1:09:20,11.735,N,60.331,W,5
7/14/2005,1:11:19,11.734,N,60.341,W,5
7/14/2005,1:12:38,11.733,N,60.348,W,5
7/14/2005,1:14:37,11.731,N,60.359,W,5
7/14/2005,1:16:37,11.73,N,60.369,W,5
7/14/2005,1:18:38,11.728,N,60.38,W,5
7/14/2005,1:20:38,11.727,N,60.391,W,5
7/14/2005,1:22:37,11.725,N,60.402,W,5
7/14/2005,1:24:37,11.723,N,60.412,W,5
7/14/2005,1:26:38,11.722,N,60.423,W,5
7/14/2005,1:28:38,11.72,N,60.434,W,5
7/14/2005,1:30:37,11.719,N,60.444,W,5
7/14/2005,1:32:37,11.717,N,60.455,W,5
7/14/2005,1:34:38,11.716,N,60.466,W,5
7/14/2005,1:36:38,11.714,N,60.477,W,5
7/14/2005,1:38:37,11.712,N,60.487,W,5
7/14/2005,1:40:37,11.711,N,60.498,W,5
7/14/2005,1:42:38,11.709,N,60.509,W,5
7/14/2005,1:44:37,11.708,N,60.52,W,5
7/14/2005,1:46:37,11.706,N,60.53,W,5
7/14/2005,1:48:38,11.704,N,60.541,W,5
7/14/2005,1:50:38,11.703,N,60.552,W,5
7/14/2005,1:52:37,11.701,N,60.562,W,5
7/14/2005,1:54:37,11.7,N,60.573,W,5
7/14/2005,1:56:38,11.698,N,60.584,W,5
7/14/2005,1:58:38,11.696,N,60.595,W,5
7/14/2005,2:00:37,11.695,N,60.605,W,5
7/14/2005,2:02:37,11.693,N,60.616,W,5
7/14/2005,2:04:38,11.692,N,60.627,W,5
7/14/2005,2:06:38,11.69,N,60.638,W,5
7/14/2005,2:08:37,11.689,N,60.648,W,5
7/14/2005,2:10:37,11.687,N,60.659,W,5
7/14/2005,2:12:38,11.685,N,60.67,W,5
7/14/2005,2:14:37,11.684,N,60.68,W,5
7/14/2005,2:16:37,11.682,N,60.691,W,5
7/14/2005,2:18:38,11.681,N,60.702,W,5
7/14/2005,2:20:38,11.679,N,60.713,W,5
7/14/2005,2:22:37,11.677,N,60.723,W,5
7/14/2005,2:24:26,11.676,N,60.733,W,5
7/14/2005,2:26:27,11.676,N,60.742,W,5
7/14/2005,2:28:27,11.676,N,60.751,W,5
7/14/2005,2:30:26,11.676,N,60.76,W,5
7/14/2005,2:32:26,11.676,N,60.769,W,5
7/14/2005,2:34:27,11.677,N,60.777,W,5
7/14/2005,2:36:27,11.677,N,60.786,W,5
7/14/2005,2:38:26,11.678,N,60.794,W,5
7/14/2005,2:40:26,11.678,N,60.803,W,5
7/14/2005,2:42:27,11.679,N,60.811,W,5
7/14/2005,2:44:26,11.68,N,60.819,W,5
7/14/2005,2:46:26,11.681,N,60.827,W,5
7/14/2005,2:48:27,11.682,N,60.835,W,5
7/14/2005,2:50:27,11.683,N,60.843,W,5
7/14/2005,2:52:26,11.684,N,60.851,W,5
7/14/2005,2:54:26,11.686,N,60.858,W,5
7/14/2005,2:56:27,11.687,N,60.866,W,5
7/14/2005,2:58:27,11.688,N,60.873,W,5
7/14/2005,3:00:26,11.69,N,60.881,W,5
7/14/2005,3:02:26,11.692,N,60.888,W,5
7/14/2005,3:04:27,11.693,N,60.896,W,5
7/14/2005,3:06:27,11.695,N,60.903,W,5
7/14/2005,3:08:26,11.697,N,60.91,W,5
7/14/2005,3:10:26,11.699,N,60.918,W,5
7/14/2005,3:12:27,11.701,N,60.925,W,5
7/14/2005,3:14:26,11.703,N,60.932,W,5
7/14/2005,3:16:26,11.705,N,60.939,W,5
7/14/2005,3:18:27,11.708,N,60.946,W,5
7/14/2005,3:20:27,11.71,N,60.954,W,5
7/14/2005,3:22:26,11.712,N,60.961,W,5
7/14/2005,3:24:26,11.715,N,60.968,W,5
7/14/2005,3:26:27,11.717,N,60.975,W,5
7/14/2005,3:28:27,11.72,N,60.982,W,5
7/14/2005,3:30:26,11.722,N,60.989,W,5
7/14/2005,3:32:26,11.725,N,60.996,W,5
7/14/2005,3:34:27,11.727,N,61.003,W,5
7/14/2005,3:36:27,11.73,N,61.011,W,5
7/14/2005,3:38:26,11.733,N,61.018,W,5
7/14/2005,3:40:10,11.735,N,61.024,W,5
7/14/2005,3:42:10,11.738,N,61.032,W,5
7/14/2005,3:44:09,11.741,N,61.04,W,5
7/14/2005,3:46:09,11.743,N,61.047,W,5
7/14/2005,3:48:10,11.746,N,61.055,W,5
7/14/2005,3:50:09,11.749,N,61.063,W,5
7/14/2005,3:52:09,11.752,N,61.071,W,5
7/14/2005,3:54:10,11.755,N,61.078,W,5
7/14/2005,3:56:10,11.759,N,61.086,W,5
7/14/2005,3:58:09,11.762,N,61.094,W,5
7/14/2005,4:00:09,11.765,N,61.102,W,5
7/14/2005,4:02:10,11.768,N,61.109,W,5
7/14/2005,4:04:10,11.771,N,61.117,W,5
7/14/2005,4:06:09,11.775,N,61.125,W,5
7/14/2005,4:08:09,11.778,N,61.132,W,5
7/14/2005,4:10:10,11.781,N,61.14,W,5
7/14/2005,4:12:10,11.785,N,61.148,W,5
7/14/2005,4:14:09,11.788,N,61.156,W,5
7/14/2005,4:16:09,11.791,N,61.163,W,5
7/14/2005,4:18:10,11.795,N,61.171,W,5
7/14/2005,4:20:09,11.798,N,61.178,W,5
7/14/2005,4:22:09,11.801,N,61.186,W,5
7/14/2005,4:24:10,11.805,N,61.194,W,5
7/14/2005,4:26:10,11.808,N,61.201,W,5
7/14/2005,4:28:09,11.811,N,61.209,W,5
7/14/2005,4:30:09,11.814,N,61.216,W,5
7/14/2005,4:32:10,11.818,N,61.224,W,5
7/14/2005,4:34:10,11.821,N,61.231,W,5
7/14/2005,4:36:09,11.824,N,61.239,W,5
7/14/2005,4:38:09,11.827,N,61.246,W,5
7/14/2005,4:40:10,11.83,N,61.254,W,5
7/14/2005,4:42:10,11.833,N,61.261,W,5
7/14/2005,4:44:09,11.837,N,61.269,W,5
7/14/2005,4:46:09,11.84,N,61.276,W,5
7/14/2005,4:48:10,11.842,N,61.283,W,5
7/14/2005,4:50:09,11.845,N,61.291,W,5
7/14/2005,4:52:09,11.848,N,61.298,W,5
7/14/2005,4:54:04,11.851,N,61.305,W,5
7/14/2005,4:56:05,11.854,N,61.312,W,5
7/14/2005,4:58:05,11.857,N,61.32,W,5
7/14/2005,5:00:04,11.86,N,61.327,W,5
7/14/2005,5:02:04,11.862,N,61.334,W,5
7/14/2005,5:04:05,11.865,N,61.342,W,5
7/14/2005,5:06:05,11.868,N,61.349,W,5
7/14/2005,5:08:04,11.871,N,61.356,W,5
7/14/2005,5:10:05,11.873,N,61.364,W,5
7/14/2005,5:12:05,11.876,N,61.371,W,5
7/14/2005,5:14:04,11.879,N,61.378,W,5
7/14/2005,5:16:04,11.881,N,61.385,W,5
7/14/2005,5:18:05,11.884,N,61.392,W,5
7/14/2005,5:20:05,11.886,N,61.4,W,5
7/14/2005,5:22:04,11.889,N,61.407,W,5
7/14/2005,5:24:04,11.892,N,61.414,W,5
7/14/2005,5:26:05,11.894,N,61.421,W,5
7/14/2005,5:28:05,11.896,N,61.428,W,5
7/14/2005,5:30:04,11.899,N,61.435,W,5
7/14/2005,5:32:04,11.901,N,61.442,W,5
7/14/2005,5:34:05,11.904,N,61.449,W,5
7/14/2005,5:36:05,11.906,N,61.456,W,5
7/14/2005,5:38:04,11.908,N,61.463,W,5
7/14/2005,5:40:05,11.911,N,61.47,W,5
7/14/2005,5:42:05,11.913,N,61.476,W,5
7/14/2005,5:44:04,11.915,N,61.483,W,5
7/14/2005,5:46:04,11.917,N,61.49,W,5
7/14/2005,5:47:48,11.919,N,61.496,W,5
7/14/2005,5:49:49,11.922,N,61.503,W,5
7/14/2005,5:51:49,11.924,N,61.511,W,5
7/14/2005,5:53:48,11.927,N,61.518,W,5
7/14/2005,5:55:48,11.929,N,61.525,W,5
7/14/2005,5:57:49,11.932,N,61.532,W,5
7/14/2005,5:59:48,11.934,N,61.54,W,5
7/14/2005,6:01:48,11.937,N,61.547,W,5
7/14/2005,6:03:49,11.939,N,61.554,W,5
7/14/2005,6:05:49,11.942,N,61.562,W,5
7/14/2005,6:07:48,11.944,N,61.569,W,5
7/14/2005,6:09:48,11.947,N,61.577,W,5
7/14/2005,6:11:49,11.949,N,61.584,W,5
7/14/2005,6:13:49,11.952,N,61.591,W,5
7/14/2005,6:15:48,11.955,N,61.599,W,5
7/14/2005,6:17:48,11.957,N,61.606,W,5
7/14/2005,6:19:49,11.96,N,61.614,W,5
7/14/2005,6:21:49,11.962,N,61.621,W,5
7/14/2005,6:23:48,11.965,N,61.629,W,5
7/14/2005,6:25:48,11.967,N,61.637,W,5
7/14/2005,6:27:49,11.97,N,61.644,W,5
7/14/2005,6:29:48,11.972,N,61.652,W,5
7/14/2005,6:31:48,11.975,N,61.66,W,5
7/14/2005,6:33:49,11.977,N,61.667,W,5
7/14/2005,6:35:49,11.98,N,61.675,W,5
7/14/2005,6:37:48,11.983,N,61.683,W,5
7/14/2005,6:39:48,11.985,N,61.69,W,5
7/14/2005,6:41:49,11.988,N,61.698,W,5
7/14/2005,6:43:49,11.99,N,61.706,W,5
7/14/2005,6:45:48,11.993,N,61.714,W,5
7/14/2005,6:47:48,11.995,N,61.722,W,5
7/14/2005,6:49:49,11.998,N,61.73,W,5
7/14/2005,6:51:49,12,N,61.738,W,5
7/14/2005,6:53:48,12.003,N,61.746,W,5
7/14/2005,6:55:48,12.006,N,61.754,W,5
7/14/2005,6:57:49,12.008,N,61.762,W,5
7/14/2005,6:59:48,12.011,N,61.77,W,5
7/14/2005,7:01:48,12.013,N,61.778,W,5
7/14/2005,7:03:49,12.016,N,61.786,W,5
7/14/2005,7:05:49,12.018,N,61.794,W,5
7/14/2005,7:07:48,12.021,N,61.802,W,5
7/14/2005,7:09:48,12.024,N,61.81,W,5
7/14/2005,7:11:49,12.026,N,61.819,W,5
7/14/2005,7:13:49,12.029,N,61.827,W,5
7/14/2005,7:15:48,12.031,N,61.835,W,5
7/14/2005,7:17:48,12.034,N,61.844,W,5
7/14/2005,7:19:49,12.036,N,61.852,W,5
7/14/2005,7:21:49,12.039,N,61.861,W,5
7/14/2005,7:23:48,12.042,N,61.869,W,5
7/14/2005,7:25:48,12.044,N,61.878,W,5
7/14/2005,7:27:49,12.047,N,61.886,W,5
7/14/2005,7:29:48,12.049,N,61.895,W,5
7/14/2005,7:31:48,12.052,N,61.903,W,5
7/14/2005,7:33:49,12.054,N,61.912,W,5
7/14/2005,7:35:49,12.057,N,61.921,W,5
7/14/2005,7:37:48,12.06,N,61.93,W,5
7/14/2005,7:39:48,12.062,N,61.938,W,5
7/14/2005,7:41:49,12.065,N,61.947,W,5
7/14/2005,7:43:49,12.067,N,61.956,W,5
7/14/2005,7:45:48,12.07,N,61.965,W,5
7/14/2005,7:47:48,12.073,N,61.974,W,5
7/14/2005,7:49:49,12.075,N,61.983,W,5
7/14/2005,7:51:49,12.078,N,61.992,W,5
7/14/2005,7:53:48,12.08,N,62.001,W,5
7/14/2005,7:55:48,12.083,N,62.011,W,5
7/14/2005,7:57:49,12.086,N,62.02,W,5
7/14/2005,7:59:48,12.088,N,62.029,W,5
7/14/2005,8:01:48,12.091,N,62.038,W,5
7/14/2005,8:03:48,12.093,N,62.048,W,5
7/14/2005,8:05:48,12.096,N,62.057,W,5
7/14/2005,8:07:49,12.099,N,62.067,W,5
7/14/2005,8:09:49,12.101,N,62.076,W,5
7/14/2005,8:11:49,12.104,N,62.085,W,5
7/14/2005,8:13:49,12.106,N,62.095,W,5
7/14/2005,8:15:48,12.109,N,62.105,W,5
7/14/2005,8:17:48,12.112,N,62.114,W,5
7/14/2005,8:19:48,12.114,N,62.124,W,5
7/14/2005,8:21:48,12.117,N,62.134,W,5
7/14/2005,8:23:49,12.119,N,62.143,W,5
7/14/2005,8:25:49,12.122,N,62.153,W,5
7/14/2005,8:27:49,12.125,N,62.163,W,5
7/14/2005,8:29:48,12.127,N,62.173,W,5
7/14/2005,8:31:48,12.13,N,62.182,W,5
7/14/2005,8:33:48,12.133,N,62.192,W,5
7/14/2005,8:35:48,12.135,N,62.202,W,5
7/14/2005,8:37:49,12.138,N,62.212,W,5
7/14/2005,8:39:49,12.141,N,62.222,W,5
7/14/2005,8:41:49,12.143,N,62.232,W,5
7/14/2005,8:43:49,12.146,N,62.242,W,5
7/14/2005,8:45:48,12.149,N,62.252,W,5
7/14/2005,8:47:48,12.151,N,62.262,W,5
7/14/2005,8:49:48,12.154,N,62.272,W,5
7/14/2005,8:51:48,12.157,N,62.282,W,5
7/14/2005,8:53:49,12.159,N,62.293,W,5
7/14/2005,8:55:49,12.162,N,62.303,W,5
7/14/2005,8:57:49,12.165,N,62.313,W,5
7/14/2005,8:59:48,12.167,N,62.323,W,5
7/14/2005,9:01:48,12.17,N,62.333,W,5
7/14/2005,9:03:48,12.173,N,62.344,W,5
7/14/2005,9:05:48,12.175,N,62.354,W,5
7/14/2005,9:07:49,12.178,N,62.364,W,5
7/14/2005,9:09:49,12.181,N,62.375,W,5
7/14/2005,9:11:49,12.183,N,62.385,W,5
7/14/2005,9:13:49,12.186,N,62.395,W,5
7/14/2005,9:15:48,12.189,N,62.406,W,5
7/14/2005,9:17:48,12.191,N,62.416,W,5
7/14/2005,9:19:48,12.194,N,62.426,W,5
7/14/2005,9:21:48,12.197,N,62.437,W,5
7/14/2005,9:23:49,12.2,N,62.447,W,5
7/14/2005,9:25:49,12.202,N,62.458,W,5
7/14/2005,9:27:49,12.205,N,62.468,W,5
7/14/2005,9:29:48,12.208,N,62.478,W,5
7/14/2005,9:31:48,12.211,N,62.489,W,5
7/14/2005,9:33:48,12.213,N,62.499,W,5
7/14/2005,9:35:48,12.216,N,62.51,W,5
7/14/2005,9:37:49,12.219,N,62.52,W,5
7/14/2005,9:39:49,12.222,N,62.531,W,5
7/14/2005,9:41:49,12.224,N,62.541,W,5
7/14/2005,9:43:49,12.227,N,62.552,W,5
7/14/2005,9:45:48,12.23,N,62.562,W,5
7/14/2005,9:47:48,12.233,N,62.573,W,5
7/14/2005,9:49:48,12.235,N,62.583,W,5
7/14/2005,9:51:48,12.238,N,62.594,W,5
7/14/2005,9:53:49,12.241,N,62.604,W,5
7/14/2005,9:55:49,12.244,N,62.615,W,5
7/14/2005,9:57:49,12.247,N,62.626,W,5
7/14/2005,9:59:48,12.249,N,62.636,W,5
7/14/2005,10:01:48,12.252,N,62.647,W,5
7/14/2005,10:03:48,12.255,N,62.657,W,5
7/14/2005,10:05:48,12.258,N,62.668,W,5
7/14/2005,10:07:49,12.261,N,62.678,W,5
7/14/2005,10:09:49,12.264,N,62.689,W,5
7/14/2005,10:11:49,12.266,N,62.699,W,5
7/14/2005,10:13:49,12.269,N,62.71,W,5
7/14/2005,10:15:48,12.272,N,62.72,W,5
7/14/2005,10:17:48,12.275,N,62.731,W,5
7/14/2005,10:19:48,12.278,N,62.741,W,5
7/14/2005,10:21:48,12.281,N,62.752,W,5
7/14/2005,10:23:49,12.283,N,62.762,W,5
7/14/2005,10:25:49,12.286,N,62.773,W,5
7/14/2005,10:27:49,12.289,N,62.783,W,5
7/14/2005,10:29:48,12.292,N,62.794,W,5
7/14/2005,10:31:48,12.295,N,62.804,W,5
7/14/2005,10:33:48,12.298,N,62.814,W,5
7/14/2005,10:35:48,12.301,N,62.825,W,5
7/14/2005,10:37:49,12.304,N,62.835,W,5
7/14/2005,10:39:49,12.307,N,62.846,W,5
7/14/2005,10:41:49,12.31,N,62.856,W,5
7/14/2005,10:43:49,12.313,N,62.866,W,5
7/14/2005,10:45:48,12.315,N,62.877,W,5
7/14/2005,10:47:48,12.318,N,62.887,W,5
7/14/2005,10:49:48,12.321,N,62.897,W,5
7/14/2005,10:51:48,12.324,N,62.908,W,5
7/14/2005,10:53:49,12.327,N,62.918,W,5
7/14/2005,10:55:49,12.33,N,62.928,W,5
7/14/2005,10:57:49,12.333,N,62.938,W,5
7/14/2005,10:59:48,12.336,N,62.949,W,5
7/14/2005,11:01:48,12.339,N,62.959,W,5
7/14/2005,11:03:48,12.342,N,62.969,W,5
7/14/2005,11:05:48,12.345,N,62.979,W,5
7/14/2005,11:07:49,12.348,N,62.989,W,5
7/14/2005,11:09:49,12.351,N,63,W,5
7/14/2005,11:11:49,12.354,N,63.01,W,5
7/14/2005,11:13:49,12.357,N,63.02,W,5
7/14/2005,11:15:48,12.36,N,63.03,W,5
7/14/2005,11:17:48,12.363,N,63.04,W,5
7/14/2005,11:19:48,12.366,N,63.05,W,5
7/14/2005,11:21:48,12.369,N,63.06,W,5
7/14/2005,11:23:49,12.372,N,63.07,W,5
7/14/2005,11:25:49,12.375,N,63.08,W,5
7/14/2005,11:27:49,12.378,N,63.09,W,5
7/14/2005,11:29:48,12.382,N,63.1,W,5
7/14/2005,11:31:48,12.385,N,63.11,W,5
7/14/2005,11:33:48,12.388,N,63.121,W,5
7/14/2005,11:35:48,12.391,N,63.13,W,5
7/14/2005,11:37:49,12.394,N,63.14,W,5
7/14/2005,11:39:49,12.397,N,63.15,W,5
7/14/2005,11:41:49,12.4,N,63.16,W,5
7/14/2005,11:43:49,12.403,N,63.17,W,5
7/14/2005,11:45:48,12.406,N,63.18,W,5
7/14/2005,11:47:48,12.409,N,63.19,W,5
7/14/2005,11:49:35,12.412,N,63.199,W,5
7/14/2005,11:51:34,12.415,N,63.208,W,5
7/14/2005,11:53:34,12.417,N,63.217,W,5
7/14/2005,11:55:34,12.42,N,63.226,W,5
7/14/2005,11:57:34,12.423,N,63.235,W,5
7/14/2005,11:59:35,12.426,N,63.244,W,5
7/14/2005,12:01:35,12.429,N,63.254,W,5
7/14/2005,12:03:35,12.432,N,63.263,W,5
7/14/2005,12:05:35,12.434,N,63.272,W,5
7/14/2005,12:07:34,12.437,N,63.281,W,5
7/14/2005,12:09:34,12.44,N,63.29,W,5
7/14/2005,12:11:34,12.443,N,63.3,W,5
7/14/2005,12:13:34,12.446,N,63.309,W,5
7/14/2005,12:15:35,12.449,N,63.318,W,5
7/14/2005,12:17:35,12.452,N,63.328,W,5
7/14/2005,12:19:35,12.455,N,63.337,W,5
7/14/2005,12:21:34,12.458,N,63.347,W,5
7/14/2005,12:23:34,12.461,N,63.356,W,5
7/14/2005,12:25:34,12.464,N,63.365,W,5
7/14/2005,12:27:34,12.467,N,63.375,W,5
7/14/2005,12:29:35,12.47,N,63.385,W,5
7/14/2005,12:31:35,12.473,N,63.394,W,5
7/14/2005,12:33:35,12.476,N,63.404,W,5
7/14/2005,12:35:35,12.479,N,63.413,W,5
7/14/2005,12:37:34,12.482,N,63.423,W,5
7/14/2005,12:39:34,12.486,N,63.433,W,5
7/14/2005,12:41:34,12.489,N,63.442,W,5
7/14/2005,12:43:34,12.492,N,63.452,W,5
7/14/2005,12:45:35,12.495,N,63.462,W,5
7/14/2005,12:47:35,12.498,N,63.472,W,5
7/14/2005,12:49:35,12.502,N,63.482,W,5
7/14/2005,12:51:34,12.505,N,63.491,W,5
7/14/2005,12:53:34,12.508,N,63.501,W,5
7/14/2005,12:55:34,12.511,N,63.511,W,5
7/14/2005,12:57:34,12.515,N,63.521,W,5
7/14/2005,12:59:35,12.518,N,63.531,W,5
7/14/2005,13:01:35,12.521,N,63.541,W,5
7/14/2005,13:03:35,12.525,N,63.551,W,5
7/14/2005,13:05:35,12.528,N,63.561,W,5
7/14/2005,13:07:34,12.531,N,63.571,W,5
7/14/2005,13:09:34,12.535,N,63.581,W,5
7/14/2005,13:11:34,12.538,N,63.591,W,5
7/14/2005,13:13:34,12.541,N,63.601,W,5
7/14/2005,13:15:35,12.545,N,63.611,W,5
7/14/2005,13:17:35,12.548,N,63.621,W,5
7/14/2005,13:19:35,12.552,N,63.632,W,5
7/14/2005,13:21:34,12.555,N,63.642,W,5
7/14/2005,13:23:34,12.559,N,63.652,W,5
7/14/2005,13:25:34,12.562,N,63.662,W,5
7/14/2005,13:27:34,12.566,N,63.672,W,5
7/14/2005,13:29:35,12.569,N,63.683,W,5
7/14/2005,13:31:35,12.573,N,63.693,W,5
7/14/2005,13:33:35,12.576,N,63.703,W,5
7/14/2005,13:35:35,12.58,N,63.713,W,5
7/14/2005,13:37:34,12.583,N,63.724,W,5
7/14/2005,13:39:34,12.587,N,63.734,W,5
7/14/2005,13:39:44,12.587,N,63.735,W,5
7/14/2005,13:41:45,12.591,N,63.745,W,5
7/14/2005,13:43:45,12.595,N,63.756,W,5
7/14/2005,13:45:45,12.599,N,63.766,W,5
7/14/2005,13:47:45,12.602,N,63.777,W,5
7/14/2005,13:49:44,12.606,N,63.787,W,5
7/14/2005,13:51:44,12.61,N,63.797,W,5
7/14/2005,13:53:44,12.614,N,63.808,W,5
7/14/2005,13:55:44,12.618,N,63.818,W,5
7/14/2005,13:57:45,12.622,N,63.829,W,5
7/14/2005,13:59:45,12.626,N,63.839,W,5
7/14/2005,14:01:45,12.63,N,63.85,W,5
7/14/2005,14:03:45,12.634,N,63.861,W,5
7/14/2005,14:05:44,12.638,N,63.871,W,5
7/14/2005,14:07:44,12.643,N,63.882,W,5
7/14/2005,14:09:44,12.647,N,63.893,W,5
7/14/2005,14:11:45,12.651,N,63.903,W,5
7/14/2005,14:13:45,12.655,N,63.914,W,5
7/14/2005,14:15:45,12.659,N,63.925,W,5
7/14/2005,14:17:45,12.663,N,63.935,W,5
7/14/2005,14:19:44,12.667,N,63.946,W,5
7/14/2005,14:21:44,12.671,N,63.957,W,5
7/14/2005,14:23:44,12.675,N,63.967,W,5
7/14/2005,14:25:44,12.679,N,63.978,W,5
7/14/2005,14:27:45,12.683,N,63.989,W,5
7/14/2005,14:29:45,12.687,N,64,W,5
7/14/2005,14:31:45,12.691,N,64.01,W,5
7/14/2005,14:33:45,12.695,N,64.021,W,5
7/14/2005,14:35:44,12.699,N,64.032,W,5
7/14/2005,14:37:44,12.703,N,64.043,W,5
7/14/2005,14:39:44,12.707,N,64.053,W,5
7/14/2005,14:41:45,12.711,N,64.064,W,5
7/14/2005,14:43:45,12.715,N,64.075,W,5
7/14/2005,14:45:45,12.718,N,64.086,W,5
7/14/2005,14:47:45,12.722,N,64.097,W,5
7/14/2005,14:49:44,12.726,N,64.107,W,5
7/14/2005,14:51:44,12.73,N,64.118,W,5
7/14/2005,14:53:44,12.733,N,64.129,W,5
7/14/2005,14:55:44,12.737,N,64.14,W,5
7/14/2005,14:57:45,12.741,N,64.15,W,5
7/14/2005,14:59:45,12.744,N,64.161,W,5
7/14/2005,15:01:45,12.748,N,64.172,W,5
7/14/2005,15:03:45,12.751,N,64.183,W,5
7/14/2005,15:05:44,12.755,N,64.193,W,5
7/14/2005,15:07:44,12.758,N,64.204,W,5
7/14/2005,15:09:44,12.761,N,64.215,W,5
7/14/2005,15:11:45,12.765,N,64.225,W,5
7/14/2005,15:13:45,12.768,N,64.236,W,5
7/14/2005,15:15:45,12.771,N,64.247,W,5
7/14/2005,15:17:45,12.774,N,64.257,W,5
7/14/2005,15:19:44,12.777,N,64.268,W,5
7/14/2005,15:21:44,12.78,N,64.278,W,5
7/14/2005,15:23:44,12.783,N,64.289,W,5
7/14/2005,15:25:44,12.786,N,64.3,W,5
7/14/2005,15:27:10,12.788,N,64.307,W,5
7/14/2005,15:29:09,12.791,N,64.317,W,5
7/14/2005,15:31:09,12.794,N,64.328,W,5
7/14/2005,15:33:09,12.797,N,64.338,W,5
7/14/2005,15:35:10,12.8,N,64.349,W,5
7/14/2005,15:37:10,12.803,N,64.359,W,5
7/14/2005,15:39:10,12.805,N,64.37,W,5
7/14/2005,15:41:10,12.808,N,64.38,W,5
7/14/2005,15:43:09,12.811,N,64.391,W,5
7/14/2005,15:45:09,12.814,N,64.401,W,5
7/14/2005,15:47:09,12.816,N,64.411,W,5
7/14/2005,15:49:09,12.819,N,64.422,W,5
7/14/2005,15:51:10,12.821,N,64.432,W,5
7/14/2005,15:53:10,12.824,N,64.443,W,5
7/14/2005,15:55:10,12.826,N,64.453,W,5
7/14/2005,15:57:10,12.828,N,64.463,W,5
7/14/2005,15:59:09,12.831,N,64.474,W,5
7/14/2005,16:01:09,12.833,N,64.484,W,5
7/14/2005,16:03:09,12.835,N,64.494,W,5
7/14/2005,16:05:10,12.837,N,64.505,W,5
7/14/2005,16:07:10,12.84,N,64.515,W,5
7/14/2005,16:09:10,12.842,N,64.525,W,5
7/14/2005,16:11:10,12.844,N,64.535,W,5
