Track,for,Wilma,2005,,,
10/16/2005,12:56:08,17.652,N,79.237,W,5
10/16/2005,12:58:08,17.651,N,79.234,W,5
10/16/2005,13:00:08,17.649,N,79.231,W,5
10/16/2005,13:02:08,17.647,N,79.228,W,5
10/16/2005,13:04:09,17.646,N,79.225,W,5
10/16/2005,13:06:09,17.644,N,79.222,W,5
10/16/2005,13:08:09,17.643,N,79.219,W,5
10/16/2005,13:10:08,17.641,N,79.217,W,5
10/16/2005,13:12:08,17.64,N,79.214,W,5
10/16/2005,13:14:08,17.638,N,79.211,W,5
10/16/2005,13:16:08,17.637,N,79.209,W,5
10/16/2005,13:18:09,17.635,N,79.206,W,5
10/16/2005,13:20:09,17.634,N,79.204,W,5
10/16/2005,13:22:09,17.633,N,79.202,W,5
10/16/2005,13:24:09,17.631,N,79.199,W,5
10/16/2005,13:26:08,17.63,N,79.197,W,5
10/16/2005,13:28:08,17.629,N,79.195,W,5
10/16/2005,13:30:08,17.627,N,79.193,W,5
10/16/2005,13:32:08,17.626,N,79.191,W,5
10/16/2005,13:34:09,17.625,N,79.189,W,5
10/16/2005,13:36:09,17.624,N,79.187,W,5
10/16/2005,13:38:09,17.622,N,79.185,W,5
10/16/2005,13:40:08,17.621,N,79.183,W,5
10/16/2005,13:42:08,17.62,N,79.181,W,5
10/16/2005,13:44:08,17.619,N,79.18,W,5
10/16/2005,13:46:08,17.618,N,79.178,W,5
10/16/2005,13:48:09,17.617,N,79.177,W,5
10/16/2005,13:50:09,17.616,N,79.175,W,5
10/16/2005,13:52:09,17.615,N,79.174,W,5
10/16/2005,13:54:09,17.614,N,79.172,W,5
10/16/2005,13:56:08,17.613,N,79.171,W,5
10/16/2005,13:58:08,17.612,N,79.17,W,5
10/16/2005,14:00:08,17.611,N,79.168,W,5
10/16/2005,14:02:08,17.61,N,79.167,W,5
10/16/2005,14:04:09,17.609,N,79.166,W,5
10/16/2005,14:06:09,17.609,N,79.165,W,5
10/16/2005,14:08:09,17.608,N,79.164,W,5
10/16/2005,14:10:08,17.607,N,79.163,W,5
10/16/2005,14:12:08,17.606,N,79.162,W,5
10/16/2005,14:14:08,17.605,N,79.162,W,5
10/16/2005,14:16:08,17.605,N,79.161,W,5
10/16/2005,14:18:09,17.604,N,79.16,W,5
10/16/2005,14:20:09,17.603,N,79.159,W,5
10/16/2005,14:22:09,17.602,N,79.159,W,5
10/16/2005,14:24:09,17.602,N,79.158,W,5
10/16/2005,14:26:08,17.601,N,79.158,W,5
10/16/2005,14:28:08,17.601,N,79.157,W,5
10/16/2005,14:30:08,17.6,N,79.157,W,5
10/16/2005,14:32:08,17.599,N,79.156,W,5
10/16/2005,14:34:09,17.599,N,79.156,W,5
10/16/2005,14:36:09,17.598,N,79.156,W,5
10/16/2005,14:38:09,17.598,N,79.156,W,5
10/16/2005,14:40:08,17.597,N,79.156,W,5
10/16/2005,14:42:08,17.597,N,79.155,W,5
10/16/2005,14:44:08,17.596,N,79.155,W,5
10/16/2005,14:46:08,17.596,N,79.155,W,5
10/16/2005,14:48:09,17.595,N,79.155,W,5
10/16/2005,14:50:09,17.595,N,79.156,W,5
10/16/2005,14:52:09,17.595,N,79.156,W,5
10/16/2005,14:54:09,17.594,N,79.156,W,5
10/16/2005,14:56:08,17.594,N,79.156,W,5
10/16/2005,14:58:08,17.594,N,79.156,W,5
10/16/2005,15:00:08,17.593,N,79.157,W,5
10/16/2005,15:02:08,17.593,N,79.157,W,5
10/16/2005,15:04:09,17.593,N,79.157,W,5
10/16/2005,15:06:09,17.592,N,79.158,W,5
10/16/2005,15:08:09,17.592,N,79.158,W,5
10/16/2005,15:10:08,17.592,N,79.159,W,5
10/16/2005,15:12:08,17.592,N,79.16,W,5
10/16/2005,15:14:08,17.592,N,79.16,W,5
10/16/2005,15:16:08,17.591,N,79.161,W,5
10/16/2005,15:18:09,17.591,N,79.162,W,5
10/16/2005,15:20:09,17.591,N,79.163,W,5
10/16/2005,15:22:09,17.591,N,79.163,W,5
10/16/2005,15:24:09,17.591,N,79.164,W,5
10/16/2005,15:26:08,17.591,N,79.165,W,5
10/16/2005,15:28:08,17.591,N,79.166,W,5
10/16/2005,15:30:08,17.591,N,79.167,W,5
10/16/2005,15:32:08,17.591,N,79.168,W,5
10/16/2005,15:34:09,17.591,N,79.169,W,5
10/16/2005,15:36:09,17.591,N,79.17,W,5
10/16/2005,15:38:09,17.591,N,79.171,W,5
10/16/2005,15:40:08,17.591,N,79.173,W,5
10/16/2005,15:42:08,17.591,N,79.174,W,5
10/16/2005,15:44:08,17.591,N,79.175,W,5
10/16/2005,15:46:08,17.591,N,79.176,W,5
10/16/2005,15:48:09,17.591,N,79.178,W,5
10/16/2005,15:50:09,17.591,N,79.179,W,5
10/16/2005,15:52:09,17.591,N,79.181,W,5
10/16/2005,15:54:09,17.591,N,79.182,W,5
10/16/2005,15:56:08,17.592,N,79.184,W,5
10/16/2005,15:58:08,17.592,N,79.185,W,5
10/16/2005,16:00:08,17.592,N,79.187,W,5
10/16/2005,16:02:08,17.592,N,79.188,W,5
10/16/2005,16:04:09,17.592,N,79.19,W,5
10/16/2005,16:06:09,17.593,N,79.192,W,5
10/16/2005,16:08:09,17.593,N,79.193,W,5
10/16/2005,16:10:08,17.593,N,79.195,W,5
10/16/2005,16:12:08,17.593,N,79.197,W,5
10/16/2005,16:14:08,17.594,N,79.199,W,5
10/16/2005,16:16:08,17.594,N,79.201,W,5
10/16/2005,16:18:09,17.594,N,79.203,W,5
10/16/2005,16:20:09,17.594,N,79.205,W,5
10/16/2005,16:22:09,17.595,N,79.206,W,5
10/16/2005,16:24:09,17.595,N,79.208,W,5
10/16/2005,16:26:08,17.595,N,79.211,W,5
10/16/2005,16:28:08,17.596,N,79.213,W,5
10/16/2005,16:30:08,17.596,N,79.215,W,5
10/16/2005,16:32:08,17.597,N,79.217,W,5
10/16/2005,16:34:09,17.597,N,79.219,W,5
10/16/2005,16:36:09,17.597,N,79.221,W,5
10/16/2005,16:38:09,17.598,N,79.223,W,5
10/16/2005,16:40:08,17.598,N,79.226,W,5
10/16/2005,16:42:08,17.599,N,79.228,W,5
10/16/2005,16:44:08,17.599,N,79.23,W,5
10/16/2005,16:46:08,17.6,N,79.233,W,5
10/16/2005,16:48:09,17.6,N,79.235,W,5
10/16/2005,16:50:09,17.601,N,79.237,W,5
10/16/2005,16:52:09,17.601,N,79.24,W,5
10/16/2005,16:54:09,17.602,N,79.242,W,5
10/16/2005,16:56:08,17.602,N,79.245,W,5
10/16/2005,16:58:08,17.603,N,79.247,W,5
10/16/2005,17:00:08,17.603,N,79.25,W,5
10/16/2005,17:02:08,17.604,N,79.252,W,5
10/16/2005,17:04:09,17.604,N,79.255,W,5
10/16/2005,17:06:09,17.605,N,79.257,W,5
10/16/2005,17:08:09,17.606,N,79.26,W,5
10/16/2005,17:10:08,17.606,N,79.263,W,5
10/16/2005,17:12:08,17.607,N,79.265,W,5
10/16/2005,17:14:08,17.607,N,79.268,W,5
10/16/2005,17:16:08,17.608,N,79.271,W,5
10/16/2005,17:18:09,17.609,N,79.274,W,5
10/16/2005,17:20:09,17.609,N,79.276,W,5
10/16/2005,17:22:09,17.61,N,79.279,W,5
10/16/2005,17:24:09,17.611,N,79.282,W,5
10/16/2005,17:26:08,17.611,N,79.285,W,5
10/16/2005,17:28:08,17.612,N,79.288,W,5
10/16/2005,17:30:08,17.613,N,79.291,W,5
10/16/2005,17:32:08,17.614,N,79.294,W,5
10/16/2005,17:34:09,17.614,N,79.297,W,5
10/16/2005,17:36:09,17.615,N,79.3,W,5
10/16/2005,17:38:09,17.616,N,79.303,W,5
10/16/2005,17:40:08,17.616,N,79.306,W,5
10/16/2005,17:42:08,17.617,N,79.309,W,5
10/16/2005,17:44:08,17.618,N,79.312,W,5
10/16/2005,17:46:08,17.619,N,79.315,W,5
10/16/2005,17:48:09,17.619,N,79.318,W,5
10/16/2005,17:50:09,17.62,N,79.321,W,5
10/16/2005,17:52:09,17.621,N,79.324,W,5
10/16/2005,17:54:09,17.622,N,79.327,W,5
10/16/2005,17:56:08,17.623,N,79.33,W,5
10/16/2005,17:58:08,17.623,N,79.333,W,5
10/16/2005,18:00:08,17.624,N,79.337,W,5
10/16/2005,18:02:08,17.625,N,79.34,W,5
10/16/2005,18:04:09,17.626,N,79.343,W,5
10/16/2005,18:06:09,17.627,N,79.346,W,5
10/16/2005,18:08:09,17.627,N,79.35,W,5
10/16/2005,18:10:08,17.628,N,79.353,W,5
10/16/2005,18:12:08,17.629,N,79.356,W,5
10/16/2005,18:14:08,17.63,N,79.359,W,5
10/16/2005,18:16:08,17.631,N,79.363,W,5
10/16/2005,18:18:09,17.632,N,79.366,W,5
10/16/2005,18:18:43,17.632,N,79.367,W,5
10/16/2005,18:20:43,17.633,N,79.371,W,5
10/16/2005,18:22:43,17.634,N,79.374,W,5
10/16/2005,18:24:44,17.635,N,79.378,W,5
10/16/2005,18:26:44,17.636,N,79.381,W,5
10/16/2005,18:28:44,17.637,N,79.385,W,5
10/16/2005,18:30:44,17.638,N,79.388,W,5
10/16/2005,18:32:43,17.639,N,79.392,W,5
10/16/2005,18:34:43,17.64,N,79.395,W,5
10/16/2005,18:36:43,17.64,N,79.399,W,5
10/16/2005,18:38:44,17.641,N,79.402,W,5
10/16/2005,18:40:44,17.642,N,79.406,W,5
10/16/2005,18:42:44,17.643,N,79.409,W,5
10/16/2005,18:44:44,17.644,N,79.413,W,5
10/16/2005,18:46:43,17.645,N,79.416,W,5
10/16/2005,18:48:43,17.646,N,79.42,W,5
10/16/2005,18:50:43,17.647,N,79.423,W,5
10/16/2005,18:52:43,17.648,N,79.427,W,5
10/16/2005,18:54:44,17.649,N,79.43,W,5
10/16/2005,18:56:44,17.65,N,79.434,W,5
10/16/2005,18:58:44,17.651,N,79.438,W,5
10/16/2005,19:00:44,17.652,N,79.441,W,5
10/16/2005,19:02:43,17.653,N,79.445,W,5
10/16/2005,19:04:43,17.654,N,79.448,W,5
10/16/2005,19:06:43,17.655,N,79.452,W,5
10/16/2005,19:08:44,17.656,N,79.455,W,5
10/16/2005,19:10:44,17.656,N,79.459,W,5
10/16/2005,19:12:44,17.657,N,79.462,W,5
10/16/2005,19:14:44,17.658,N,79.466,W,5
10/16/2005,19:16:43,17.659,N,79.469,W,5
10/16/2005,19:18:43,17.66,N,79.473,W,5
10/16/2005,19:20:43,17.661,N,79.476,W,5
10/16/2005,19:22:43,17.662,N,79.48,W,5
10/16/2005,19:24:44,17.663,N,79.483,W,5
10/16/2005,19:26:44,17.664,N,79.487,W,5
10/16/2005,19:28:44,17.665,N,79.49,W,5
10/16/2005,19:30:44,17.666,N,79.494,W,5
10/16/2005,19:32:43,17.667,N,79.497,W,5
10/16/2005,19:34:43,17.668,N,79.501,W,5
10/16/2005,19:36:43,17.669,N,79.505,W,5
10/16/2005,19:38:44,17.67,N,79.508,W,5
10/16/2005,19:40:44,17.671,N,79.512,W,5
10/16/2005,19:41:30,17.671,N,79.513,W,5
10/16/2005,19:43:30,17.673,N,79.516,W,5
10/16/2005,19:45:30,17.674,N,79.52,W,5
10/16/2005,19:47:30,17.676,N,79.523,W,5
10/16/2005,19:49:31,17.677,N,79.527,W,5
10/16/2005,19:51:31,17.679,N,79.531,W,5
10/16/2005,19:53:31,17.68,N,79.534,W,5
10/16/2005,19:55:30,17.682,N,79.538,W,5
10/16/2005,19:57:30,17.683,N,79.541,W,5
10/16/2005,19:59:30,17.685,N,79.545,W,5
10/16/2005,20:01:30,17.686,N,79.548,W,5
10/16/2005,20:03:31,17.688,N,79.552,W,5
10/16/2005,20:05:31,17.689,N,79.555,W,5
10/16/2005,20:07:31,17.691,N,79.559,W,5
10/16/2005,20:09:31,17.692,N,79.562,W,5
10/16/2005,20:11:30,17.694,N,79.566,W,5
10/16/2005,20:13:30,17.695,N,79.569,W,5
10/16/2005,20:15:30,17.697,N,79.573,W,5
10/16/2005,20:17:30,17.698,N,79.576,W,5
10/16/2005,20:19:31,17.7,N,79.58,W,5
10/16/2005,20:21:31,17.701,N,79.583,W,5
10/16/2005,20:23:31,17.703,N,79.587,W,5
10/16/2005,20:25:30,17.704,N,79.59,W,5
10/16/2005,20:27:30,17.706,N,79.594,W,5
10/16/2005,20:29:30,17.707,N,79.598,W,5
10/16/2005,20:30:24,17.708,N,79.599,W,5
10/16/2005,20:32:25,17.709,N,79.602,W,5
10/16/2005,20:34:25,17.711,N,79.606,W,5
10/16/2005,20:36:25,17.712,N,79.609,W,5
10/16/2005,20:38:25,17.714,N,79.613,W,5
10/16/2005,20:40:24,17.715,N,79.616,W,5
10/16/2005,20:42:24,17.717,N,79.62,W,5
10/16/2005,20:44:24,17.718,N,79.623,W,5
10/16/2005,20:46:25,17.72,N,79.627,W,5
10/16/2005,20:48:25,17.721,N,79.63,W,5
10/16/2005,20:50:25,17.723,N,79.634,W,5
10/16/2005,20:52:25,17.724,N,79.637,W,5
10/16/2005,20:54:24,17.726,N,79.641,W,5
10/16/2005,20:56:24,17.727,N,79.644,W,5
10/16/2005,20:58:24,17.728,N,79.648,W,5
10/16/2005,21:00:24,17.73,N,79.651,W,5
10/16/2005,21:02:25,17.731,N,79.655,W,5
10/16/2005,21:04:25,17.733,N,79.658,W,5
10/16/2005,21:06:25,17.734,N,79.661,W,5
10/16/2005,21:08:25,17.736,N,79.665,W,5
10/16/2005,21:10:24,17.737,N,79.668,W,5
10/16/2005,21:12:24,17.738,N,79.672,W,5
10/16/2005,21:14:24,17.74,N,79.675,W,5
10/16/2005,21:16:25,17.741,N,79.679,W,5
10/16/2005,21:18:25,17.742,N,79.682,W,5
10/16/2005,21:20:25,17.744,N,79.685,W,5
10/16/2005,21:22:25,17.745,N,79.689,W,5
10/16/2005,21:24:24,17.747,N,79.692,W,5
10/16/2005,21:26:24,17.748,N,79.696,W,5
10/16/2005,21:28:24,17.749,N,79.699,W,5
10/16/2005,21:30:24,17.751,N,79.702,W,5
10/16/2005,21:32:25,17.752,N,79.706,W,5
10/16/2005,21:34:25,17.753,N,79.709,W,5
10/16/2005,21:36:25,17.754,N,79.713,W,5
10/16/2005,21:38:25,17.756,N,79.716,W,5
10/16/2005,21:40:24,17.757,N,79.719,W,5
10/16/2005,21:42:24,17.758,N,79.723,W,5
10/16/2005,21:44:24,17.76,N,79.726,W,5
10/16/2005,21:46:25,17.761,N,79.729,W,5
10/16/2005,21:48:25,17.762,N,79.733,W,5
10/16/2005,21:50:25,17.763,N,79.736,W,5
10/16/2005,21:52:25,17.765,N,79.739,W,5
10/16/2005,21:54:24,17.766,N,79.743,W,5
10/16/2005,21:56:24,17.767,N,79.746,W,5
10/16/2005,21:58:24,17.768,N,79.749,W,5
10/16/2005,22:00:24,17.77,N,79.753,W,5
10/16/2005,22:02:25,17.771,N,79.756,W,5
10/16/2005,22:04:25,17.772,N,79.759,W,5
10/16/2005,22:06:25,17.773,N,79.763,W,5
10/16/2005,22:08:25,17.774,N,79.766,W,5
10/16/2005,22:10:24,17.775,N,79.769,W,5
10/16/2005,22:12:24,17.777,N,79.772,W,5
10/16/2005,22:14:24,17.778,N,79.776,W,5
10/16/2005,22:16:25,17.779,N,79.779,W,5
10/16/2005,22:18:25,17.78,N,79.782,W,5
10/16/2005,22:20:25,17.781,N,79.785,W,5
10/16/2005,22:22:25,17.782,N,79.789,W,5
10/16/2005,22:24:24,17.783,N,79.792,W,5
10/16/2005,22:26:24,17.784,N,79.795,W,5
10/16/2005,22:28:24,17.785,N,79.798,W,5
10/16/2005,22:30:24,17.786,N,79.801,W,5
10/16/2005,22:32:25,17.788,N,79.805,W,5
10/16/2005,22:34:25,17.789,N,79.808,W,5
10/16/2005,22:36:25,17.79,N,79.811,W,5
10/16/2005,22:38:25,17.791,N,79.814,W,5
10/16/2005,22:40:24,17.792,N,79.817,W,5
10/16/2005,22:42:24,17.793,N,79.82,W,5
10/16/2005,22:44:24,17.794,N,79.823,W,5
10/16/2005,22:46:25,17.794,N,79.827,W,5
10/16/2005,22:48:25,17.795,N,79.83,W,5
10/16/2005,22:50:25,17.796,N,79.833,W,5
10/16/2005,22:52:25,17.797,N,79.836,W,5
10/16/2005,22:54:24,17.798,N,79.839,W,5
10/16/2005,22:56:24,17.799,N,79.842,W,5
10/16/2005,22:58:24,17.8,N,79.845,W,5
10/16/2005,23:00:24,17.801,N,79.848,W,5
10/16/2005,23:02:25,17.802,N,79.851,W,5
10/16/2005,23:04:25,17.803,N,79.854,W,5
10/16/2005,23:06:25,17.803,N,79.857,W,5
10/16/2005,23:08:25,17.804,N,79.86,W,5
10/16/2005,23:10:24,17.805,N,79.863,W,5
10/16/2005,23:12:24,17.806,N,79.866,W,5
10/16/2005,23:14:24,17.807,N,79.869,W,5
10/16/2005,23:16:25,17.807,N,79.872,W,5
10/16/2005,23:18:25,17.808,N,79.875,W,5
10/16/2005,23:20:25,17.809,N,79.878,W,5
10/16/2005,23:22:25,17.81,N,79.881,W,5
10/16/2005,23:24:24,17.81,N,79.884,W,5
10/16/2005,23:26:24,17.811,N,79.887,W,5
10/16/2005,23:28:24,17.812,N,79.89,W,5
10/16/2005,23:30:24,17.812,N,79.893,W,5
10/16/2005,23:32:25,17.813,N,79.896,W,5
10/16/2005,23:34:25,17.813,N,79.899,W,5
10/16/2005,23:36:25,17.814,N,79.902,W,5
10/16/2005,23:38:25,17.815,N,79.905,W,5
10/16/2005,23:40:24,17.815,N,79.907,W,5
10/16/2005,23:42:24,17.816,N,79.91,W,5
10/16/2005,23:44:24,17.816,N,79.913,W,5
10/16/2005,23:46:25,17.817,N,79.916,W,5
10/16/2005,23:48:25,17.817,N,79.919,W,5
10/16/2005,23:50:25,17.818,N,79.922,W,5
10/16/2005,23:52:25,17.818,N,79.924,W,5
10/16/2005,23:54:24,17.819,N,79.927,W,5
10/16/2005,23:56:24,17.819,N,79.93,W,5
10/16/2005,23:58:24,17.82,N,79.933,W,5
10/17/2005,0:00:24,17.82,N,79.935,W,5
10/17/2005,0:02:25,17.821,N,79.938,W,5
10/17/2005,0:04:25,17.821,N,79.941,W,5
10/17/2005,0:06:25,17.821,N,79.944,W,5
10/17/2005,0:08:25,17.822,N,79.946,W,5
10/17/2005,0:10:24,17.822,N,79.949,W,5
10/17/2005,0:12:24,17.822,N,79.952,W,5
10/17/2005,0:14:24,17.823,N,79.954,W,5
10/17/2005,0:16:25,17.823,N,79.957,W,5
10/17/2005,0:18:25,17.823,N,79.959,W,5
10/17/2005,0:20:25,17.823,N,79.962,W,5
10/17/2005,0:22:25,17.823,N,79.965,W,5
10/17/2005,0:24:24,17.824,N,79.967,W,5
10/17/2005,0:26:24,17.824,N,79.97,W,5
10/17/2005,0:28:24,17.824,N,79.972,W,5
10/17/2005,0:30:24,17.824,N,79.975,W,5
10/17/2005,0:32:25,17.824,N,79.978,W,5
10/17/2005,0:34:25,17.824,N,79.98,W,5
10/17/2005,0:36:25,17.824,N,79.983,W,5
10/17/2005,0:38:25,17.824,N,79.985,W,5
10/17/2005,0:40:24,17.825,N,79.987,W,5
10/17/2005,0:42:24,17.825,N,79.99,W,5
10/17/2005,0:44:24,17.825,N,79.992,W,5
10/17/2005,0:46:25,17.825,N,79.995,W,5
10/17/2005,0:48:25,17.824,N,79.997,W,5
10/17/2005,0:50:25,17.824,N,80,W,5
10/17/2005,0:52:25,17.824,N,80.002,W,5
10/17/2005,0:54:24,17.824,N,80.004,W,5
10/17/2005,0:56:24,17.824,N,80.007,W,5
10/17/2005,0:58:24,17.824,N,80.009,W,5
10/17/2005,1:00:24,17.824,N,80.011,W,5
10/17/2005,1:02:25,17.824,N,80.014,W,5
10/17/2005,1:04:25,17.823,N,80.016,W,5
10/17/2005,1:06:25,17.823,N,80.018,W,5
10/17/2005,1:08:25,17.823,N,80.021,W,5
10/17/2005,1:10:24,17.823,N,80.023,W,5
10/17/2005,1:12:24,17.822,N,80.025,W,5
10/17/2005,1:14:24,17.822,N,80.027,W,5
10/17/2005,1:16:25,17.822,N,80.03,W,5
10/17/2005,1:18:25,17.821,N,80.032,W,5
10/17/2005,1:20:25,17.821,N,80.034,W,5
10/17/2005,1:22:25,17.821,N,80.036,W,5
10/17/2005,1:24:24,17.82,N,80.038,W,5
10/17/2005,1:26:24,17.82,N,80.04,W,5
10/17/2005,1:28:24,17.819,N,80.043,W,5
10/17/2005,1:30:24,17.819,N,80.045,W,5
10/17/2005,1:32:25,17.818,N,80.047,W,5
10/17/2005,1:34:25,17.818,N,80.049,W,5
10/17/2005,1:36:25,17.817,N,80.051,W,5
10/17/2005,1:38:25,17.816,N,80.053,W,5
10/17/2005,1:40:24,17.816,N,80.055,W,5
10/17/2005,1:42:24,17.815,N,80.057,W,5
10/17/2005,1:44:24,17.814,N,80.059,W,5
10/17/2005,1:46:25,17.814,N,80.061,W,5
10/17/2005,1:48:25,17.813,N,80.063,W,5
10/17/2005,1:50:25,17.812,N,80.065,W,5
10/17/2005,1:52:25,17.812,N,80.067,W,5
10/17/2005,1:54:24,17.811,N,80.068,W,5
10/17/2005,1:56:24,17.81,N,80.07,W,5
10/17/2005,1:58:24,17.809,N,80.072,W,5
10/17/2005,2:00:24,17.808,N,80.074,W,5
10/17/2005,2:02:25,17.807,N,80.076,W,5
10/17/2005,2:04:25,17.806,N,80.078,W,5
10/17/2005,2:06:25,17.805,N,80.079,W,5
10/17/2005,2:08:25,17.804,N,80.081,W,5
10/17/2005,2:10:24,17.803,N,80.083,W,5
10/17/2005,2:12:24,17.802,N,80.085,W,5
10/17/2005,2:14:24,17.801,N,80.086,W,5
10/17/2005,2:16:25,17.8,N,80.088,W,5
10/17/2005,2:18:25,17.799,N,80.09,W,5
10/17/2005,2:20:25,17.798,N,80.091,W,5
10/17/2005,2:22:25,17.797,N,80.093,W,5
10/17/2005,2:24:24,17.796,N,80.095,W,5
10/17/2005,2:26:24,17.795,N,80.096,W,5
10/17/2005,2:28:24,17.793,N,80.098,W,5
10/17/2005,2:30:24,17.792,N,80.099,W,5
10/17/2005,2:32:25,17.791,N,80.101,W,5
10/17/2005,2:34:25,17.789,N,80.102,W,5
10/17/2005,2:36:25,17.788,N,80.104,W,5
10/17/2005,2:38:25,17.787,N,80.105,W,5
10/17/2005,2:40:24,17.785,N,80.107,W,5
10/17/2005,2:42:24,17.784,N,80.108,W,5
10/17/2005,2:44:24,17.782,N,80.11,W,5
10/17/2005,2:46:25,17.781,N,80.111,W,5
10/17/2005,2:48:25,17.779,N,80.113,W,5
10/17/2005,2:50:25,17.778,N,80.114,W,5
10/17/2005,2:52:25,17.776,N,80.115,W,5
10/17/2005,2:54:24,17.775,N,80.117,W,5
10/17/2005,2:56:24,17.773,N,80.118,W,5
10/17/2005,2:58:24,17.771,N,80.119,W,5
10/17/2005,3:00:24,17.77,N,80.12,W,5
10/17/2005,3:02:25,17.768,N,80.122,W,5
10/17/2005,3:04:25,17.766,N,80.123,W,5
10/17/2005,3:06:25,17.764,N,80.124,W,5
10/17/2005,3:08:25,17.763,N,80.125,W,5
10/17/2005,3:10:24,17.761,N,80.126,W,5
10/17/2005,3:12:24,17.759,N,80.128,W,5
10/17/2005,3:14:24,17.757,N,80.129,W,5
10/17/2005,3:16:25,17.755,N,80.13,W,5
10/17/2005,3:18:25,17.753,N,80.131,W,5
10/17/2005,3:20:25,17.751,N,80.132,W,5
10/17/2005,3:22:25,17.749,N,80.133,W,5
10/17/2005,3:24:24,17.747,N,80.134,W,5
10/17/2005,3:26:24,17.745,N,80.135,W,5
10/17/2005,3:28:24,17.743,N,80.136,W,5
10/17/2005,3:30:24,17.741,N,80.137,W,5
10/17/2005,3:32:25,17.739,N,80.138,W,5
10/17/2005,3:34:25,17.736,N,80.139,W,5
10/17/2005,3:36:25,17.734,N,80.14,W,5
10/17/2005,3:38:25,17.732,N,80.14,W,5
10/17/2005,3:40:24,17.73,N,80.141,W,5
10/17/2005,3:42:24,17.727,N,80.142,W,5
10/17/2005,3:44:24,17.725,N,80.143,W,5
10/17/2005,3:46:25,17.722,N,80.144,W,5
10/17/2005,3:48:25,17.72,N,80.144,W,5
10/17/2005,3:50:25,17.718,N,80.145,W,5
10/17/2005,3:52:25,17.715,N,80.146,W,5
10/17/2005,3:54:24,17.713,N,80.146,W,5
10/17/2005,3:56:24,17.71,N,80.147,W,5
10/17/2005,3:58:24,17.707,N,80.148,W,5
10/17/2005,4:00:24,17.705,N,80.148,W,5
10/17/2005,4:02:25,17.702,N,80.149,W,5
10/17/2005,4:04:25,17.699,N,80.149,W,5
10/17/2005,4:06:25,17.697,N,80.15,W,5
10/17/2005,4:08:25,17.694,N,80.15,W,5
10/17/2005,4:10:24,17.691,N,80.151,W,5
10/17/2005,4:12:24,17.688,N,80.151,W,5
10/17/2005,4:14:24,17.685,N,80.152,W,5
10/17/2005,4:16:25,17.683,N,80.152,W,5
10/17/2005,4:18:25,17.68,N,80.153,W,5
10/17/2005,4:20:25,17.677,N,80.153,W,5
10/17/2005,4:22:25,17.674,N,80.153,W,5
10/17/2005,4:24:24,17.671,N,80.154,W,5
10/17/2005,4:26:24,17.667,N,80.154,W,5
10/17/2005,4:28:24,17.664,N,80.154,W,5
10/17/2005,4:30:24,17.661,N,80.154,W,5
10/17/2005,4:32:25,17.658,N,80.155,W,5
10/17/2005,4:34:25,17.655,N,80.155,W,5
10/17/2005,4:36:25,17.652,N,80.155,W,5
10/17/2005,4:38:25,17.648,N,80.155,W,5
10/17/2005,4:40:24,17.645,N,80.155,W,5
10/17/2005,4:42:24,17.642,N,80.155,W,5
10/17/2005,4:44:24,17.638,N,80.155,W,5
10/17/2005,4:46:25,17.635,N,80.155,W,5
10/17/2005,4:48:25,17.631,N,80.155,W,5
10/17/2005,4:50:25,17.628,N,80.155,W,5
10/17/2005,4:52:25,17.625,N,80.155,W,5
10/17/2005,4:54:24,17.621,N,80.155,W,5
10/17/2005,4:56:24,17.617,N,80.155,W,5
10/17/2005,4:58:24,17.614,N,80.155,W,5
10/17/2005,5:00:24,17.61,N,80.155,W,5
10/17/2005,5:02:25,17.607,N,80.155,W,5
10/17/2005,5:04:25,17.603,N,80.155,W,5
10/17/2005,5:06:25,17.599,N,80.155,W,5
10/17/2005,5:08:25,17.595,N,80.155,W,5
10/17/2005,5:10:24,17.592,N,80.154,W,5
10/17/2005,5:12:24,17.588,N,80.154,W,5
10/17/2005,5:14:24,17.584,N,80.154,W,5
10/17/2005,5:16:25,17.58,N,80.154,W,5
10/17/2005,5:18:25,17.576,N,80.153,W,5
10/17/2005,5:20:25,17.572,N,80.153,W,5
10/17/2005,5:22:25,17.568,N,80.153,W,5
10/17/2005,5:24:24,17.565,N,80.152,W,5
10/17/2005,5:26:24,17.561,N,80.152,W,5
10/17/2005,5:28:24,17.557,N,80.152,W,5
10/17/2005,5:30:24,17.552,N,80.151,W,5
10/17/2005,5:32:25,17.548,N,80.151,W,5
10/17/2005,5:34:25,17.544,N,80.15,W,5
10/17/2005,5:36:25,17.54,N,80.15,W,5
10/17/2005,5:38:25,17.536,N,80.149,W,5
10/17/2005,5:40:24,17.532,N,80.149,W,5
10/17/2005,5:42:24,17.528,N,80.148,W,5
10/17/2005,5:44:24,17.523,N,80.148,W,5
10/17/2005,5:46:25,17.519,N,80.147,W,5
10/17/2005,5:48:25,17.515,N,80.147,W,5
10/17/2005,5:50:25,17.511,N,80.146,W,5
10/17/2005,5:52:25,17.506,N,80.146,W,5
10/17/2005,5:54:24,17.502,N,80.145,W,5
10/17/2005,5:56:24,17.498,N,80.144,W,5
10/17/2005,5:58:24,17.493,N,80.144,W,5
10/17/2005,6:00:24,17.489,N,80.143,W,5
10/17/2005,6:02:25,17.484,N,80.142,W,5
10/17/2005,6:04:25,17.48,N,80.142,W,5
10/17/2005,6:06:25,17.475,N,80.141,W,5
