Track,for,Alberto,2018,,,,
5/28/2018,3:04:55,28.336,N,85.907,W,-1.66,2.81
5/28/2018,3:06:55,28.339,N,85.91,W,-1.76,2.66
5/28/2018,3:08:55,28.341,N,85.912,W,-1.86,2.52
5/28/2018,3:10:55,28.344,N,85.914,W,-1.95,2.39
5/28/2018,3:11:39,28.345,N,85.915,W,-1.8,2.55
5/28/2018,3:13:39,28.348,N,85.917,W,-1.85,2.47
5/28/2018,3:15:39,28.35,N,85.92,W,-1.91,2.39
5/28/2018,3:17:39,28.353,N,85.922,W,-1.96,2.31
5/28/2018,3:19:39,28.355,N,85.924,W,-2.02,2.23
5/28/2018,3:21:40,28.358,N,85.927,W,-2.08,2.15
5/28/2018,3:23:40,28.36,N,85.929,W,-2.14,2.07
5/28/2018,3:25:40,28.362,N,85.932,W,-2.2,1.98
5/28/2018,3:27:40,28.364,N,85.935,W,-2.26,1.9
5/28/2018,3:29:40,28.366,N,85.938,W,-2.33,1.81
5/28/2018,3:31:40,28.368,N,85.941,W,-2.39,1.72
5/28/2018,3:33:40,28.37,N,85.944,W,-2.46,1.63
5/28/2018,3:35:39,28.372,N,85.947,W,-2.52,1.54
5/28/2018,3:37:39,28.373,N,85.95,W,-2.59,1.44
5/28/2018,3:39:39,28.375,N,85.953,W,-2.66,1.35
5/28/2018,3:41:39,28.376,N,85.956,W,-2.73,1.25
5/28/2018,3:43:39,28.377,N,85.96,W,-2.8,1.15
5/28/2018,3:45:39,28.379,N,85.963,W,-2.87,1.05
5/28/2018,3:47:39,28.38,N,85.967,W,-2.94,0.95
5/28/2018,3:49:39,28.381,N,85.97,W,-3.02,0.85
5/28/2018,3:51:40,28.382,N,85.974,W,-3.09,0.74
5/28/2018,3:53:40,28.382,N,85.978,W,-3.17,0.64
5/28/2018,3:55:40,28.383,N,85.982,W,-3.24,0.53
5/28/2018,3:57:40,28.383,N,85.986,W,-3.32,0.42
5/28/2018,3:59:40,28.384,N,85.99,W,-3.4,0.31
5/28/2018,4:01:40,28.384,N,85.994,W,-3.48,0.2
5/28/2018,4:03:40,28.384,N,85.999,W,-3.56,0.09
5/28/2018,4:05:39,28.384,N,86.003,W,-3.65,-0.03
5/28/2018,4:07:39,28.384,N,86.007,W,-3.73,-0.14
5/28/2018,4:09:39,28.384,N,86.012,W,-3.81,-0.26
5/28/2018,4:11:39,28.384,N,86.017,W,-3.9,-0.38
5/28/2018,4:13:39,28.383,N,86.022,W,-3.99,-0.5
5/28/2018,4:15:39,28.383,N,86.027,W,-4.07,-0.62
5/28/2018,4:17:39,28.382,N,86.032,W,-4.16,-0.75
5/28/2018,4:19:39,28.381,N,86.037,W,-4.25,-0.87
5/28/2018,4:21:40,28.38,N,86.042,W,-4.34,-1
5/28/2018,4:23:40,28.379,N,86.047,W,-4.44,-1.13
5/28/2018,4:25:40,28.378,N,86.053,W,-4.53,-1.26
5/28/2018,4:27:40,28.376,N,86.059,W,-4.62,-1.39
5/28/2018,4:29:40,28.375,N,86.064,W,-4.72,-1.52
5/28/2018,4:31:40,28.373,N,86.07,W,-4.81,-1.66
5/28/2018,4:33:40,28.371,N,86.076,W,-4.91,-1.79
5/28/2018,4:35:39,28.369,N,86.082,W,-5.01,-1.93
5/28/2018,4:37:39,28.367,N,86.088,W,-5.11,-2.07
5/28/2018,4:39:39,28.364,N,86.095,W,-5.21,-2.21
5/28/2018,4:41:39,28.362,N,86.101,W,-5.31,-2.35
5/28/2018,4:43:39,28.359,N,86.108,W,-5.42,-2.49
5/28/2018,4:45:39,28.357,N,86.114,W,-5.52,-2.64
5/28/2018,4:46:06,28.356,N,86.116,W,-2.98,0.6
5/28/2018,4:48:06,28.357,N,86.12,W,-2.95,0.62
5/28/2018,4:50:07,28.357,N,86.123,W,-2.91,0.65
5/28/2018,4:52:07,28.358,N,86.127,W,-2.88,0.67
5/28/2018,4:54:07,28.359,N,86.13,W,-2.85,0.7
5/28/2018,4:56:07,28.36,N,86.134,W,-2.81,0.73
5/28/2018,4:58:07,28.36,N,86.137,W,-2.78,0.75
5/28/2018,5:00:07,28.361,N,86.141,W,-2.74,0.78
5/28/2018,5:02:07,28.362,N,86.144,W,-2.71,0.81
5/28/2018,5:04:07,28.363,N,86.147,W,-2.67,0.84
5/28/2018,5:06:06,28.364,N,86.15,W,-2.63,0.87
5/28/2018,5:08:06,28.365,N,86.154,W,-2.6,0.9
5/28/2018,5:10:06,28.366,N,86.157,W,-2.56,0.93
5/28/2018,5:12:06,28.367,N,86.16,W,-2.52,0.96
5/28/2018,5:14:06,28.368,N,86.163,W,-2.48,0.99
5/28/2018,5:16:06,28.369,N,86.166,W,-2.44,1.02
5/28/2018,5:18:06,28.37,N,86.169,W,-2.39,1.05
5/28/2018,5:20:07,28.371,N,86.172,W,-2.35,1.09
5/28/2018,5:22:07,28.372,N,86.175,W,-2.31,1.12
5/28/2018,5:24:07,28.374,N,86.178,W,-2.26,1.15
5/28/2018,5:26:07,28.375,N,86.18,W,-2.22,1.19
5/28/2018,5:28:07,28.376,N,86.183,W,-2.18,1.22
5/28/2018,5:30:07,28.378,N,86.186,W,-2.13,1.26
5/28/2018,5:32:07,28.379,N,86.188,W,-2.08,1.29
5/28/2018,5:34:07,28.38,N,86.191,W,-2.04,1.33
5/28/2018,5:36:06,28.382,N,86.193,W,-1.99,1.37
5/28/2018,5:38:06,28.383,N,86.196,W,-1.94,1.41
5/28/2018,5:40:06,28.385,N,86.198,W,-1.89,1.44
5/28/2018,5:42:06,28.386,N,86.2,W,-1.84,1.48
5/28/2018,5:44:06,28.388,N,86.203,W,-1.79,1.52
5/28/2018,5:46:06,28.39,N,86.205,W,-1.74,1.56
5/28/2018,5:48:06,28.391,N,86.207,W,-1.69,1.6
5/28/2018,5:50:07,28.393,N,86.209,W,-1.64,1.64
5/28/2018,5:52:07,28.395,N,86.211,W,-1.59,1.68
5/28/2018,5:54:07,28.397,N,86.213,W,-1.53,1.72
5/28/2018,5:56:07,28.399,N,86.215,W,-1.48,1.77
5/28/2018,5:58:07,28.401,N,86.216,W,-1.42,1.81
5/28/2018,6:00:07,28.403,N,86.218,W,-1.37,1.85
5/28/2018,6:02:07,28.405,N,86.22,W,-1.31,1.89
5/28/2018,6:04:07,28.407,N,86.221,W,-1.25,1.94
5/28/2018,6:06:06,28.409,N,86.223,W,-1.2,1.98
5/28/2018,6:08:06,28.411,N,86.224,W,-1.14,2.03
5/28/2018,6:10:06,28.413,N,86.226,W,-1.08,2.07
5/28/2018,6:12:06,28.415,N,86.227,W,-1.02,2.12
5/28/2018,6:14:06,28.418,N,86.228,W,-0.96,2.17
5/28/2018,6:16:06,28.42,N,86.229,W,-0.9,2.21
5/28/2018,6:18:06,28.423,N,86.23,W,-0.84,2.26
5/28/2018,6:20:07,28.425,N,86.231,W,-0.78,2.31
5/28/2018,6:22:07,28.427,N,86.232,W,-0.71,2.36
5/28/2018,6:24:07,28.43,N,86.233,W,-0.65,2.41
5/28/2018,6:26:07,28.433,N,86.234,W,-0.59,2.46
5/28/2018,6:28:07,28.435,N,86.234,W,-0.53,2.5
5/28/2018,6:30:07,28.438,N,86.235,W,-0.47,2.55
5/28/2018,6:32:07,28.441,N,86.236,W,-0.4,2.6
5/28/2018,6:34:07,28.444,N,86.236,W,-0.34,2.64
5/28/2018,6:36:06,28.447,N,86.236,W,-0.29,2.69
5/28/2018,6:38:06,28.45,N,86.237,W,-0.23,2.73
5/28/2018,6:40:06,28.452,N,86.237,W,-0.17,2.78
5/28/2018,6:42:06,28.455,N,86.237,W,-0.11,2.82
5/28/2018,6:44:06,28.459,N,86.237,W,-0.06,2.86
5/28/2018,6:46:06,28.462,N,86.237,W,0,2.9
5/28/2018,6:48:06,28.465,N,86.237,W,0.06,2.94
5/28/2018,6:50:07,28.468,N,86.237,W,0.11,2.98
5/28/2018,6:52:07,28.471,N,86.237,W,0.17,3.02
5/28/2018,6:54:07,28.475,N,86.237,W,0.22,3.06
5/28/2018,6:56:07,28.478,N,86.236,W,0.27,3.1
5/28/2018,6:58:07,28.481,N,86.236,W,0.32,3.14
5/28/2018,7:00:07,28.485,N,86.236,W,0.38,3.17
5/28/2018,7:02:07,28.488,N,86.235,W,0.43,3.21
5/28/2018,7:04:07,28.492,N,86.235,W,0.48,3.24
5/28/2018,7:06:06,28.495,N,86.234,W,0.53,3.28
5/28/2018,7:08:06,28.499,N,86.233,W,0.57,3.31
5/28/2018,7:10:06,28.502,N,86.233,W,0.62,3.35
5/28/2018,7:12:06,28.506,N,86.232,W,0.67,3.38
5/28/2018,7:14:06,28.51,N,86.231,W,0.72,3.41
5/28/2018,7:16:06,28.513,N,86.23,W,0.76,3.44
5/28/2018,7:18:06,28.517,N,86.229,W,0.81,3.47
5/28/2018,7:20:07,28.521,N,86.228,W,0.85,3.5
5/28/2018,7:22:07,28.525,N,86.227,W,0.9,3.53
5/28/2018,7:24:07,28.528,N,86.226,W,0.94,3.56
5/28/2018,7:26:07,28.532,N,86.225,W,0.99,3.59
5/28/2018,7:28:07,28.536,N,86.223,W,1.03,3.62
5/28/2018,7:30:07,28.54,N,86.222,W,1.07,3.64
5/28/2018,7:32:07,28.544,N,86.221,W,1.11,3.67
5/28/2018,7:34:07,28.548,N,86.219,W,1.15,3.69
5/28/2018,7:36:06,28.552,N,86.218,W,1.19,3.72
5/28/2018,7:38:06,28.556,N,86.216,W,1.23,3.74
5/28/2018,7:40:06,28.56,N,86.215,W,1.27,3.77
5/28/2018,7:42:06,28.564,N,86.213,W,1.31,3.79
5/28/2018,7:44:06,28.568,N,86.212,W,1.34,3.81
5/28/2018,7:46:06,28.572,N,86.21,W,1.38,3.83
5/28/2018,7:48:06,28.576,N,86.208,W,1.42,3.85
5/28/2018,7:50:07,28.581,N,86.207,W,1.45,3.87
5/28/2018,7:52:07,28.585,N,86.205,W,1.49,3.89
5/28/2018,7:54:07,28.589,N,86.203,W,1.52,3.91
5/28/2018,7:56:07,28.593,N,86.201,W,1.55,3.93
5/28/2018,7:58:07,28.597,N,86.199,W,1.59,3.94
5/28/2018,8:00:07,28.602,N,86.197,W,1.62,3.96
5/28/2018,8:02:07,28.606,N,86.195,W,1.65,3.97
5/28/2018,8:04:07,28.61,N,86.193,W,1.68,3.99
5/28/2018,8:06:06,28.615,N,86.191,W,1.71,4
5/28/2018,8:08:06,28.619,N,86.189,W,1.74,4.02
5/28/2018,8:10:06,28.623,N,86.187,W,1.77,4.03
5/28/2018,8:12:06,28.628,N,86.185,W,1.8,4.04
5/28/2018,8:14:06,28.632,N,86.182,W,1.83,4.05
5/28/2018,8:16:06,28.636,N,86.18,W,1.85,4.06
5/28/2018,8:18:06,28.641,N,86.178,W,1.88,4.07
5/28/2018,8:20:07,28.645,N,86.175,W,1.91,4.08
5/28/2018,8:22:07,28.65,N,86.173,W,1.93,4.09
5/28/2018,8:24:07,28.654,N,86.171,W,1.95,4.1
5/28/2018,8:26:07,28.658,N,86.168,W,1.98,4.11
5/28/2018,8:28:07,28.663,N,86.166,W,2,4.12
5/28/2018,8:30:07,28.667,N,86.163,W,2.02,4.12
5/28/2018,8:32:07,28.672,N,86.161,W,2.05,4.13
5/28/2018,8:34:07,28.676,N,86.158,W,2.07,4.13
5/28/2018,8:36:06,28.681,N,86.156,W,2.09,4.14
5/28/2018,8:38:06,28.685,N,86.153,W,2.11,4.14
5/28/2018,8:40:06,28.69,N,86.151,W,2.13,4.14
5/28/2018,8:42:06,28.694,N,86.148,W,2.14,4.14
5/28/2018,8:44:06,28.699,N,86.145,W,2.16,4.15
5/28/2018,8:46:06,28.703,N,86.143,W,2.18,4.15
5/28/2018,8:48:06,28.708,N,86.14,W,2.2,4.15
5/28/2018,8:50:07,28.712,N,86.137,W,2.21,4.15
5/28/2018,8:52:07,28.716,N,86.134,W,2.23,4.14
5/28/2018,8:54:07,28.721,N,86.132,W,2.24,4.14
5/28/2018,8:56:07,28.725,N,86.129,W,2.26,4.14
5/28/2018,8:58:07,28.73,N,86.126,W,2.27,4.14
5/28/2018,9:00:07,28.734,N,86.123,W,2.28,4.13
5/28/2018,9:02:07,28.739,N,86.121,W,2.29,4.13
5/28/2018,9:04:07,28.743,N,86.118,W,2.31,4.12
5/28/2018,9:06:06,28.748,N,86.115,W,2.32,4.11
5/28/2018,9:08:06,28.752,N,86.112,W,2.33,4.11
5/28/2018,9:10:06,28.757,N,86.109,W,2.34,4.1
5/28/2018,9:12:06,28.761,N,86.106,W,2.35,4.09
5/28/2018,9:14:06,28.765,N,86.103,W,2.35,4.08
5/28/2018,9:16:06,28.77,N,86.1,W,2.36,4.07
5/28/2018,9:18:06,28.774,N,86.098,W,2.37,4.06
5/28/2018,9:20:07,28.779,N,86.095,W,2.38,4.05
5/28/2018,9:22:07,28.783,N,86.092,W,2.38,4.04
5/28/2018,9:24:07,28.787,N,86.089,W,2.39,4.03
5/28/2018,9:26:07,28.792,N,86.086,W,2.39,4.02
5/28/2018,9:28:07,28.796,N,86.083,W,2.39,4
5/28/2018,9:30:07,28.8,N,86.08,W,2.4,3.99
5/28/2018,9:32:07,28.805,N,86.077,W,2.4,3.97
5/28/2018,9:34:07,28.809,N,86.074,W,2.4,3.96
5/28/2018,9:36:06,28.813,N,86.071,W,2.4,3.94
5/28/2018,9:38:06,28.817,N,86.068,W,2.4,3.93
5/28/2018,9:40:06,28.822,N,86.065,W,2.41,3.91
5/28/2018,9:42:06,28.826,N,86.062,W,2.41,3.9
5/28/2018,9:44:06,28.83,N,86.059,W,2.41,3.88
5/28/2018,9:46:06,28.834,N,86.056,W,2.41,3.87
5/28/2018,9:48:06,28.838,N,86.053,W,2.41,3.85
5/28/2018,9:50:07,28.842,N,86.05,W,2.41,3.84
5/28/2018,9:52:07,28.847,N,86.047,W,2.42,3.82
5/28/2018,9:54:07,28.851,N,86.044,W,2.42,3.81
5/28/2018,9:56:07,28.855,N,86.041,W,2.42,3.79
5/28/2018,9:58:07,28.859,N,86.038,W,2.42,3.78
5/28/2018,10:00:07,28.863,N,86.035,W,2.42,3.77
5/28/2018,10:02:07,28.867,N,86.032,W,2.42,3.75
5/28/2018,10:04:07,28.871,N,86.029,W,2.42,3.74
5/28/2018,10:06:06,28.875,N,86.026,W,2.42,3.73
5/28/2018,10:08:06,28.879,N,86.023,W,2.43,3.71
5/28/2018,10:10:06,28.883,N,86.02,W,2.43,3.7
5/28/2018,10:12:06,28.887,N,86.017,W,2.43,3.69
5/28/2018,10:14:06,28.891,N,86.014,W,2.43,3.67
5/28/2018,10:16:06,28.895,N,86.011,W,2.43,3.66
5/28/2018,10:18:06,28.899,N,86.008,W,2.43,3.65
5/28/2018,10:20:07,28.903,N,86.006,W,2.43,3.64
5/28/2018,10:22:07,28.907,N,86.002,W,2.43,3.63
5/28/2018,10:24:07,28.911,N,85.999,W,2.44,3.61
5/28/2018,10:26:07,28.915,N,85.996,W,2.44,3.6
5/28/2018,10:28:07,28.918,N,85.993,W,2.44,3.59
5/28/2018,10:30:07,28.922,N,85.99,W,2.44,3.58
5/28/2018,10:32:07,28.926,N,85.987,W,2.44,3.57
5/28/2018,10:34:07,28.93,N,85.984,W,2.44,3.56
5/28/2018,10:36:06,28.934,N,85.981,W,2.44,3.55
5/28/2018,10:38:06,28.938,N,85.978,W,2.44,3.54
5/28/2018,10:40:06,28.942,N,85.975,W,2.44,3.53
5/28/2018,10:42:06,28.945,N,85.972,W,2.45,3.52
5/28/2018,10:44:06,28.949,N,85.969,W,2.45,3.51
5/28/2018,10:46:06,28.953,N,85.966,W,2.45,3.5
5/28/2018,10:48:06,28.957,N,85.963,W,2.45,3.49
5/28/2018,10:50:07,28.96,N,85.96,W,2.45,3.48
5/28/2018,10:52:07,28.964,N,85.957,W,2.45,3.47
5/28/2018,10:54:07,28.968,N,85.954,W,2.45,3.46
5/28/2018,10:56:07,28.972,N,85.951,W,2.45,3.45
5/28/2018,10:58:07,28.975,N,85.948,W,2.45,3.44
5/28/2018,11:00:07,28.979,N,85.945,W,2.45,3.43
5/28/2018,11:02:07,28.983,N,85.942,W,2.45,3.42
5/28/2018,11:04:07,28.986,N,85.939,W,2.46,3.41
5/28/2018,11:06:06,28.99,N,85.936,W,2.46,3.41
5/28/2018,11:08:06,28.994,N,85.933,W,2.46,3.4
5/28/2018,11:10:06,28.997,N,85.93,W,2.46,3.39
5/28/2018,11:12:06,29.001,N,85.927,W,2.46,3.38
5/28/2018,11:14:06,29.005,N,85.924,W,2.46,3.37
5/28/2018,11:16:06,29.008,N,85.921,W,2.46,3.37
5/28/2018,11:18:06,29.012,N,85.918,W,2.46,3.36
5/28/2018,11:20:07,29.016,N,85.915,W,2.46,3.35
5/28/2018,11:22:07,29.019,N,85.912,W,2.46,3.35
5/28/2018,11:24:07,29.023,N,85.909,W,2.46,3.34
5/28/2018,11:26:07,29.026,N,85.906,W,2.46,3.33
5/28/2018,11:28:07,29.03,N,85.903,W,2.46,3.33
5/28/2018,11:30:07,29.034,N,85.9,W,2.46,3.32
5/28/2018,11:32:07,29.037,N,85.897,W,2.46,3.31
5/28/2018,11:34:07,29.041,N,85.894,W,2.47,3.31
5/28/2018,11:36:06,29.044,N,85.891,W,2.47,3.3
5/28/2018,11:36:28,29.045,N,85.89,W,4.69,2.05
5/28/2018,11:38:28,29.047,N,85.884,W,4.54,2.13
5/28/2018,11:40:28,29.05,N,85.879,W,4.39,2.21
5/28/2018,11:42:28,29.052,N,85.873,W,4.24,2.29
5/28/2018,11:44:28,29.055,N,85.868,W,4.1,2.37
5/28/2018,11:46:28,29.057,N,85.863,W,3.95,2.44
5/28/2018,11:48:28,29.06,N,85.859,W,3.81,2.52
5/28/2018,11:50:29,29.063,N,85.854,W,3.67,2.59
5/28/2018,11:52:29,29.065,N,85.849,W,3.54,2.67
5/28/2018,11:54:29,29.068,N,85.845,W,3.4,2.74
5/28/2018,11:56:29,29.071,N,85.841,W,3.27,2.81
5/28/2018,11:58:29,29.074,N,85.837,W,3.14,2.88
5/28/2018,12:00:29,29.078,N,85.833,W,3.01,2.95
5/28/2018,12:02:29,29.081,N,85.83,W,2.88,3.02
5/28/2018,12:04:29,29.084,N,85.826,W,2.75,3.09
5/28/2018,12:06:28,29.087,N,85.823,W,2.63,3.15
5/28/2018,12:08:28,29.091,N,85.82,W,2.51,3.22
5/28/2018,12:10:28,29.094,N,85.817,W,2.38,3.28
5/28/2018,12:12:28,29.098,N,85.814,W,2.27,3.35
5/28/2018,12:14:28,29.102,N,85.811,W,2.15,3.41
5/28/2018,12:16:28,29.105,N,85.809,W,2.03,3.47
5/28/2018,12:18:28,29.109,N,85.806,W,1.92,3.53
5/28/2018,12:20:29,29.113,N,85.804,W,1.81,3.59
5/28/2018,12:22:29,29.117,N,85.802,W,1.7,3.65
5/28/2018,12:24:29,29.121,N,85.8,W,1.59,3.7
5/28/2018,12:26:29,29.125,N,85.798,W,1.49,3.76
5/28/2018,12:28:29,29.129,N,85.796,W,1.39,3.82
5/28/2018,12:30:29,29.133,N,85.794,W,1.28,3.87
5/28/2018,12:32:29,29.137,N,85.793,W,1.18,3.92
5/28/2018,12:34:29,29.142,N,85.791,W,1.09,3.98
5/28/2018,12:36:28,29.146,N,85.79,W,0.99,4.03
5/28/2018,12:38:28,29.15,N,85.789,W,0.9,4.08
5/28/2018,12:40:28,29.155,N,85.788,W,0.8,4.13
5/28/2018,12:42:28,29.159,N,85.787,W,0.71,4.18
5/28/2018,12:44:28,29.164,N,85.786,W,0.62,4.22
5/28/2018,12:44:37,29.164,N,85.786,W,1.39,3.95
5/28/2018,12:46:37,29.168,N,85.784,W,1.3,4.01
5/28/2018,12:48:37,29.173,N,85.783,W,1.2,4.08
5/28/2018,12:50:37,29.177,N,85.781,W,1.09,4.14
5/28/2018,12:52:37,29.182,N,85.78,W,0.99,4.21
5/28/2018,12:54:37,29.186,N,85.779,W,0.88,4.28
5/28/2018,12:56:37,29.191,N,85.778,W,0.77,4.36
5/28/2018,12:58:37,29.196,N,85.777,W,0.66,4.43
5/28/2018,13:00:38,29.2,N,85.776,W,0.54,4.51
5/28/2018,13:02:38,29.205,N,85.776,W,0.42,4.58
5/28/2018,13:04:38,29.21,N,85.775,W,0.31,4.66
5/28/2018,13:06:38,29.215,N,85.775,W,0.19,4.73
5/28/2018,13:08:38,29.221,N,85.775,W,0.08,4.8
5/28/2018,13:10:38,29.226,N,85.775,W,-0.03,4.87
5/28/2018,13:12:38,29.231,N,85.775,W,-0.14,4.93
5/28/2018,13:14:37,29.236,N,85.775,W,-0.24,4.99
5/28/2018,13:16:37,29.242,N,85.775,W,-0.34,5.04
5/28/2018,13:18:37,29.247,N,85.776,W,-0.44,5.09
5/28/2018,13:20:37,29.253,N,85.777,W,-0.53,5.13
5/28/2018,13:22:37,29.258,N,85.777,W,-0.63,5.17
5/28/2018,13:24:37,29.264,N,85.778,W,-0.72,5.21
5/28/2018,13:26:37,29.27,N,85.779,W,-0.8,5.24
5/28/2018,13:28:37,29.275,N,85.78,W,-0.89,5.27
5/28/2018,13:30:38,29.281,N,85.781,W,-0.97,5.3
5/28/2018,13:32:38,29.287,N,85.782,W,-1.04,5.32
5/28/2018,13:34:38,29.292,N,85.784,W,-1.12,5.33
5/28/2018,13:36:38,29.298,N,85.785,W,-1.19,5.35
5/28/2018,13:38:38,29.304,N,85.787,W,-1.26,5.36
5/28/2018,13:40:38,29.31,N,85.788,W,-1.32,5.36
5/28/2018,13:42:38,29.316,N,85.79,W,-1.39,5.36
5/28/2018,13:44:37,29.321,N,85.792,W,-1.45,5.36
5/28/2018,13:46:37,29.327,N,85.794,W,-1.5,5.35
5/28/2018,13:48:37,29.333,N,85.795,W,-1.56,5.34
5/28/2018,13:50:37,29.339,N,85.797,W,-1.61,5.32
5/28/2018,13:52:37,29.344,N,85.799,W,-1.65,5.3
5/28/2018,13:54:37,29.35,N,85.802,W,-1.7,5.28
5/28/2018,13:56:37,29.356,N,85.804,W,-1.74,5.25
5/28/2018,13:58:37,29.361,N,85.806,W,-1.78,5.22
5/28/2018,14:00:38,29.367,N,85.808,W,-1.82,5.19
5/28/2018,14:02:38,29.373,N,85.81,W,-1.85,5.15
5/28/2018,14:04:38,29.378,N,85.813,W,-1.88,5.1
5/28/2018,14:06:38,29.384,N,85.815,W,-1.91,5.06
5/28/2018,14:08:38,29.389,N,85.817,W,-1.93,5
5/28/2018,14:10:38,29.394,N,85.82,W,-1.95,4.95
5/28/2018,14:12:38,29.4,N,85.822,W,-1.97,4.89
5/28/2018,14:14:37,29.405,N,85.825,W,-1.99,4.83
5/28/2018,14:16:37,29.41,N,85.827,W,-2,4.76
5/28/2018,14:18:08,29.414,N,85.829,W,-2.34,3.08
5/28/2018,14:20:08,29.417,N,85.832,W,-2.4,3
5/28/2018,14:22:08,29.42,N,85.835,W,-2.46,2.93
5/28/2018,14:24:08,29.424,N,85.838,W,-2.52,2.86
5/28/2018,14:26:09,29.427,N,85.841,W,-2.57,2.79
5/28/2018,14:28:09,29.43,N,85.844,W,-2.61,2.73
5/28/2018,14:30:09,29.433,N,85.848,W,-2.65,2.68
5/28/2018,14:32:09,29.435,N,85.851,W,-2.68,2.63
5/28/2018,14:34:09,29.438,N,85.854,W,-2.71,2.59
5/28/2018,14:36:09,29.441,N,85.858,W,-2.73,2.55
5/28/2018,14:38:09,29.444,N,85.861,W,-2.75,2.52
5/28/2018,14:40:08,29.446,N,85.864,W,-2.76,2.49
5/28/2018,14:42:08,29.449,N,85.868,W,-2.76,2.47
5/28/2018,14:44:08,29.452,N,85.871,W,-2.76,2.45
5/28/2018,14:46:08,29.454,N,85.875,W,-2.76,2.44
5/28/2018,14:48:08,29.457,N,85.878,W,-2.75,2.43
5/28/2018,14:50:08,29.46,N,85.882,W,-2.73,2.43
5/28/2018,14:52:08,29.462,N,85.885,W,-2.71,2.44
5/28/2018,14:54:08,29.465,N,85.888,W,-2.69,2.45
5/28/2018,14:56:09,29.468,N,85.892,W,-2.65,2.46
5/28/2018,14:58:09,29.47,N,85.895,W,-2.62,2.48
5/28/2018,15:00:09,29.473,N,85.898,W,-2.58,2.51
5/28/2018,15:02:09,29.476,N,85.901,W,-2.53,2.54
5/28/2018,15:04:09,29.478,N,85.904,W,-2.47,2.57
5/28/2018,15:06:09,29.481,N,85.907,W,-2.41,2.61
5/28/2018,15:08:09,29.484,N,85.91,W,-2.35,2.66
5/28/2018,15:10:08,29.487,N,85.913,W,-2.28,2.71
5/28/2018,15:12:08,29.49,N,85.916,W,-2.21,2.77
5/28/2018,15:14:08,29.493,N,85.919,W,-2.13,2.83
5/28/2018,15:16:08,29.496,N,85.921,W,-2.04,2.9
5/28/2018,15:18:08,29.499,N,85.924,W,-1.95,2.97
5/28/2018,15:20:08,29.502,N,85.926,W,-1.85,3.05
5/28/2018,15:22:08,29.506,N,85.928,W,-1.75,3.14
5/28/2018,15:24:08,29.509,N,85.93,W,-1.64,3.22
5/28/2018,15:26:09,29.513,N,85.932,W,-1.53,3.32
5/28/2018,15:28:09,29.516,N,85.934,W,-1.41,3.42
5/28/2018,15:30:09,29.52,N,85.936,W,-1.29,3.52
5/28/2018,15:32:09,29.524,N,85.937,W,-1.17,3.63
5/28/2018,15:34:09,29.528,N,85.939,W,-1.05,3.73
5/28/2018,15:36:09,29.532,N,85.94,W,-0.93,3.83
5/28/2018,15:38:09,29.536,N,85.941,W,-0.81,3.93
5/28/2018,15:40:08,29.54,N,85.942,W,-0.7,4.02
5/28/2018,15:42:08,29.545,N,85.943,W,-0.59,4.11
5/28/2018,15:44:08,29.549,N,85.944,W,-0.49,4.2
5/28/2018,15:46:08,29.554,N,85.944,W,-0.39,4.29
5/28/2018,15:48:08,29.559,N,85.944,W,-0.29,4.37
5/28/2018,15:50:08,29.563,N,85.945,W,-0.19,4.45
5/28/2018,15:52:08,29.568,N,85.945,W,-0.1,4.53
5/28/2018,15:54:08,29.573,N,85.945,W,-0.01,4.61
5/28/2018,15:54:52,29.575,N,85.945,W,0.98,5.37
5/28/2018,15:56:53,29.581,N,85.944,W,0.97,5.37
5/28/2018,15:58:53,29.587,N,85.943,W,0.96,5.37
5/28/2018,16:00:53,29.592,N,85.941,W,0.96,5.37
5/28/2018,16:02:53,29.598,N,85.94,W,0.95,5.36
5/28/2018,16:04:53,29.604,N,85.939,W,0.94,5.36
5/28/2018,16:06:53,29.61,N,85.938,W,0.94,5.36
5/28/2018,16:08:53,29.616,N,85.937,W,0.93,5.36
5/28/2018,16:10:52,29.621,N,85.936,W,0.92,5.36
5/28/2018,16:12:52,29.627,N,85.934,W,0.91,5.36
5/28/2018,16:14:52,29.633,N,85.933,W,0.91,5.36
5/28/2018,16:16:52,29.639,N,85.932,W,0.9,5.35
5/28/2018,16:18:52,29.644,N,85.931,W,0.89,5.35
5/28/2018,16:20:52,29.65,N,85.93,W,0.88,5.35
5/28/2018,16:22:52,29.656,N,85.929,W,0.88,5.35
5/28/2018,16:24:52,29.662,N,85.928,W,0.87,5.35
5/28/2018,16:26:53,29.668,N,85.927,W,0.86,5.35
5/28/2018,16:28:53,29.673,N,85.926,W,0.85,5.34
5/28/2018,16:30:53,29.679,N,85.925,W,0.84,5.34
5/28/2018,16:32:53,29.685,N,85.924,W,0.83,5.34
5/28/2018,16:34:53,29.691,N,85.923,W,0.82,5.34
5/28/2018,16:36:53,29.696,N,85.922,W,0.82,5.34
5/28/2018,16:38:53,29.702,N,85.921,W,0.81,5.34
5/28/2018,16:40:52,29.708,N,85.92,W,0.8,5.33
5/28/2018,16:42:52,29.714,N,85.919,W,0.79,5.33
5/28/2018,16:44:52,29.719,N,85.918,W,0.78,5.33
5/28/2018,16:46:52,29.725,N,85.917,W,0.77,5.33
5/28/2018,16:48:52,29.731,N,85.916,W,0.76,5.33
